1008	ERX1787321_ERR1717087_Siegal20_NODE_2532_length_1825_cov_9.27288_1
1009	ERX2560130_ERR2541712_Cheng19_NODE_2709_length_814_cov_2.61265_1
1010	SRX2884276_SRR5646671_NODE_1863_length_1759_cov_12.8864_1
1011	ERX2560130_ERR2541712_Cheng19_NODE_433_length_1862_cov_9.80963_1
1012	Kim19_U_NODE_744_length_993_cov_4.77083_1
1013	Kim19_P_NODE_1646_length_2651_cov_90.652_1
1014	Kim19_L_NODE_458_length_1256_cov_7.22077_2
1015	Kim19_G_NODE_4916_length_915_cov_11.0782_1
1016	Kim19_D_NODE_2972_length_1777_cov_17.0344_1
1017	Kim19_C_NODE_3604_length_1720_cov_39.3408_1
1018	ERX1787319_ERR1717085_Siegal20_NODE_4186_length_713_cov_4.49088_1
1019	ERX2560129_ERR2541711_Cheng19_NODE_4576_length_773_cov_19.8134_1
1020	ERX2560129_ERR2541711_Cheng19_NODE_347_length_2665_cov_11.2847_1
1021	ERX1787318_ERR1717084_Siegal20_NODE_4801_length_753_cov_12.6418_1
1022	ERX2560129_ERR2541711_Cheng19_NODE_3659_length_881_cov_6.04358_1
1023	Zhu16_SMRU2_NODE_4410_length_812_cov_34.7226_1
1024	Kim19_P_NODE_6258_length_659_cov_7.44569_1
1025	PRJNA515743_Guna19_NODE_8340_length_797_cov_21.0499_1
1026	PVP01_1035400
1027	Kim19_J_NODE_3271_length_1282_cov_8.29384_2
1028	Kim19_O_NODE_5068_length_763_cov_15.3178_1
1029	SRX5158495_SRR8347532_NODE_1617_length_741_cov_10.6949_1
1030	SRX2884278_SRR5646669_NODE_4283_length_1119_cov_5.48987_1
1031	ERX2560130_ERR2541712_Cheng19_NODE_1043_length_1284_cov_1.99105_2
1032	Kim19_B_NODE_5116_length_723_cov_2.74493_1
1033	PVP01_0100100
1034	Kim19_J_NODE_4870_length_695_cov_4.76586_1
1035	C3178_comp1853_c0_seq1_1
1036	Zhu16_SMRUmix_NODE_4009_length_1173_cov_18.0984_1
1037	Kim19_G_NODE_4850_length_929_cov_11.0737_1
1038	Zhu16_SMRU1_NODE_3806_length_1023_cov_8.27273_1
1039	Kim19_J_NODE_2476_length_1759_cov_32.6373_2
1040	Kim19_D_NODE_5647_length_733_cov_19.6314_1
1041	PRJNA515743_Guna19_NODE_6738_length_1003_cov_38.4441_1
1042	PVP01_0600100
1043	ERX1787319_ERR1717085_Siegal20_NODE_3067_length_1320_cov_8.35731_1
1044	SRX2884276_SRR5646671_NODE_3869_length_886_cov_55.1782_1
1045	SRX2884278_SRR5646669_NODE_2734_length_1938_cov_41.1559_1
1046	ERX2560130_ERR2541712_Cheng19_NODE_1802_length_994_cov_7.30777_1
1047	Zhu16_SMRU2_NODE_2677_length_1909_cov_21.5863_1
1048	C3097_comp67674_c0_seq1_1
1049	ERX1787318_ERR1717084_Siegal20_NODE_2124_length_2849_cov_7.89334_1
1050	ERX1787320_ERR1717086_Siegal20_NODE_2228_length_2308_cov_12.617_1
1051	Kim19_N_NODE_1662_length_2375_cov_58.0824_1
1052	ERX1787320_ERR1717086_Siegal20_NODE_3531_length_877_cov_18.7932_1
1053	Kim19_P_NODE_4460_length_1111_cov_50.6308_1
1054	Kim19_F_NODE_2527_length_2203_cov_12.7627_1
1055	ERX2560130_ERR2541712_Cheng19_NODE_329_length_2079_cov_12.7619_1
1056	ERX2560129_ERR2541711_Cheng19_NODE_558_length_2200_cov_19.1543_1
1057	Zhu16_SMRU2_NODE_1877_length_3501_cov_28.5711_1
1058	Kim19_C_NODE_2689_length_2391_cov_62.9232_1
1059	Kim19_J_NODE_2705_length_1600_cov_34.8947_1
1060	PRJNA515743_Guna19_NODE_2529_length_3252_cov_218.337_1
1061	ERX1787321_ERR1717087_Siegal20_NODE_2182_length_2442_cov_9.57646_1
1062	PVP01_0502700
1063	Zhu16_SMRU1_NODE_3068_length_1558_cov_7.55489_1
1064	Kim19_F_NODE_1784_length_2896_cov_5.15368_2
1065	Zhu16_SMRU2_NODE_2977_length_1565_cov_14.9358_1
1066	Zhu16_SMRU1_NODE_2530_length_2226_cov_12.1898_1
1067	ERX1787321_ERR1717087_Siegal20_NODE_3175_length_1179_cov_5.97242_1
1068	C952_comp2892_c0_seq1_1
1069	Kim19_Q_NODE_510_length_651_cov_4.60518_2
1070	C3074_comp1889_c0_seq1_1
1071	ERX1787318_ERR1717084_Siegal20_NODE_3198_length_1413_cov_32.4941_1
1072	PVP01_0625000
1073	PVP01_0006260
1074	Zhu16_SMRUmix_NODE_3422_length_1496_cov_18.9986_2
1075	PVP01_1472200
1076	ERX1787319_ERR1717085_Siegal20_NODE_2999_length_1378_cov_7.77173_1
1077	ERX1787319_ERR1717085_Siegal20_NODE_3791_length_854_cov_3.86733_1
1078	ERX1787319_ERR1717085_Siegal20_NODE_2800_length_1572_cov_6.2149_1
1079	PVP01_0009410
1080	ERX1787318_ERR1717084_Siegal20_NODE_4387_length_869_cov_27.7899_1
1081	ERX1787319_ERR1717085_Siegal20_NODE_2859_length_1507_cov_5.36983_1
1082	ERX1787318_ERR1717084_Siegal20_NODE_4118_length_957_cov_36.4568_1
1083	Kim19_B_NODE_4139_length_1000_cov_3.15615_1
1084	Kim19_Q_NODE_141_length_1485_cov_3.67906_1
1085	Zhu16_SMRU1_NODE_3436_length_1257_cov_6.10067_1
1086	ERX1787321_ERR1717087_Siegal20_NODE_2722_length_1564_cov_4.71703_1
1087	PRJNA515743_Guna19_NODE_5959_length_1153_cov_18.52_1
1088	ERX2560131_ERR2541713_Cheng19_NODE_2564_length_861_cov_3.61787_2
1089	SRX2884276_SRR5646671_NODE_4571_length_707_cov_6.32938_1
1090	SRX2884277_SRR5646670_NODE_5851_length_679_cov_20.1068_1
1091	Zhu16_SMRU1_NODE_3723_length_1069_cov_9.58087_1
1092	PVP01_0010640
1093	PVX_170270
1094	ERX1787321_ERR1717087_Siegal20_NODE_3578_length_940_cov_7.44181_1
1095	ERX1787319_ERR1717085_Siegal20_NODE_2654_length_1775_cov_3.58953_1
1096	Kim19_J_NODE_1292_length_2835_cov_7.20664_1
1097	PVP01_1347300
1098	SRX2884277_SRR5646670_NODE_1665_length_3064_cov_15.0973_1
1099	PVP01_0301400
1100	SRX2884276_SRR5646671_NODE_1465_length_2063_cov_14.5882_1
1101	Kim19_D_NODE_1165_length_3599_cov_39.9089_1
1102	Zhu16_SMRU2_NODE_2308_length_2486_cov_62.7116_1
1103	Kim19_N_NODE_3831_length_1191_cov_79.6891_1
1104	Kim19_P_NODE_4135_length_1230_cov_10.2105_1
1105	ERX1787321_ERR1717087_Siegal20_NODE_2474_length_1906_cov_4.76283_1
1106	Zhu16_SMRUmix_NODE_3262_length_1610_cov_29.4032_1
1107	Zhu16_SMRU1_NODE_3672_length_1101_cov_3.79732_1
1108	Kim19_C_NODE_2452_length_2613_cov_6.22171_1
1109	PVP01_0009190
1110	PVX_005055
1111	ERX1787320_ERR1717086_Siegal20_NODE_2303_length_2153_cov_34.122_1
1112	PVX_158260
1113	Kim19_I_NODE_783_length_1618_cov_4.51798_1
1114	Kim19_B_NODE_2738_length_1616_cov_21.9602_1
1115	Kim19_O_NODE_3164_length_1422_cov_4.56875_1
1116	ERX1787318_ERR1717084_Siegal20_NODE_2326_length_2394_cov_4.94912_1
1117	Kim19_F_NODE_4492_length_1123_cov_2.71101_1
1118	PRJNA515743_Guna19_NODE_2677_length_3058_cov_33.8225_1
1119	SRX2884277_SRR5646670_NODE_2188_length_2525_cov_12.0301_1
1120	PVX_093735
1121	Kim19_I_NODE_1257_length_1226_cov_2.91031_1
1122	Kim19_D_NODE_1181_length_3573_cov_6.2678_1
1123	SRX2884277_SRR5646670_NODE_1364_length_3525_cov_4.23482_3
1124	Kim19_N_NODE_1823_length_2244_cov_17.4871_1
1125	ERX1787320_ERR1717086_Siegal20_NODE_2215_length_2340_cov_6.31379_1
1126	ERX2560131_ERR2541713_Cheng19_NODE_165_length_2683_cov_8.71918_1
1127	PVP01_0119800
1128	Kim19_D_NODE_2088_length_2452_cov_6.35138_1
1129	PVX_110300
1130	SRX2884277_SRR5646670_NODE_300_length_6747_cov_40.9774_4
1131	PVX_001645
1132	PVP01_1100700
1133	PVP01_0000250
1134	PVP01_0300400
1135	ERX2560129_ERR2541711_Cheng19_NODE_2426_length_1105_cov_7.1781_1
1136	PRJNA515743_Guna19_NODE_3671_length_2065_cov_43.6761_1
1137	Kim19_C_NODE_1328_length_4189_cov_10.4704_1
1138	Zhu16_SMRU2_NODE_1861_length_3547_cov_10.3792_1
1139	SRX2884278_SRR5646669_NODE_3297_length_1556_cov_3.11687_1
1140	Kim19_C_NODE_494_length_6852_cov_21.2729_3
1141	Kim19_O_NODE_2766_length_1658_cov_5.64862_1
1142	ERX1787319_ERR1717085_Siegal20_NODE_2438_length_2117_cov_4.24539_1
1143	PVP01_0009980
1144	Zhu16_SMRUmix_NODE_1504_length_4512_cov_36.1239_1
1145	PVX_003490
1146	Zhu16_SMRU1_NODE_2676_length_2005_cov_6.40103_1
1147	PVX_115480
1148	ERX1787320_ERR1717086_Siegal20_NODE_3660_length_813_cov_9.4248_1
1149	Kim19_B_NODE_1372_length_2589_cov_5.8572_1
1150	ERX1787319_ERR1717085_Siegal20_NODE_2725_length_1669_cov_2.37856_1
1151	ERX1787320_ERR1717086_Siegal20_NODE_2638_length_1614_cov_2.0975_1
1152	ERX1787320_ERR1717086_Siegal20_NODE_2185_length_2391_cov_5.21661_1
1153	Kim19_A_NODE_87_length_2492_cov_5.59618_1
1154	SRX2884277_SRR5646670_NODE_2387_length_2352_cov_15.3221_1
1155	SRX2884278_SRR5646669_NODE_1064_length_3662_cov_44.9565_1
1156	Kim19_T_NODE_478_length_3730_cov_22.2854_1
1157	SRX2884277_SRR5646670_NODE_1937_length_2771_cov_5.74543_1
1158	PVP01_0403400
1159	C1775_comp3628_c0_seq8_2
1160	Zhu16_SMRU1_NODE_2950_length_1702_cov_13.1378_1
1161	SRX2884277_SRR5646670_NODE_300_length_6747_cov_40.9774_1
1162	Kim19_C_NODE_494_length_6852_cov_21.2729_1
1163	PVX_133260
1164	ERX1787321_ERR1717087_Siegal20_NODE_2024_length_2768_cov_5.66089_2
1165	PVP01_0000050
1166	Kim19_D_NODE_250_length_6461_cov_28.1394_1
1167	Kim19_F_NODE_1325_length_3557_cov_16.4657_1
1168	ERX2560129_ERR2541711_Cheng19_NODE_3116_length_968_cov_3.59584_1
1169	C2003_comp4076_c0_seq11_1
1170	Kim19_K_NODE_1220_length_1200_cov_4.78749_2
1171	Kim19_G_NODE_3112_length_1498_cov_23.4171_1
1172	Zhu16_SMRU1_NODE_3825_length_1016_cov_14.3361_2
1173	ERX2560128_ERR2541710_Cheng19_NODE_2345_length_967_cov_2.9682_1
1174	ERX1787320_ERR1717086_Siegal20_NODE_3543_length_870_cov_3.73374_1
1175	ERX1787321_ERR1717087_Siegal20_NODE_3515_length_971_cov_4.04476_2
1176	SRX2884277_SRR5646670_NODE_4157_length_1204_cov_43.4637_1
1177	Kim19_G_NODE_3162_length_1475_cov_13.8974_1
1178	ERX1787318_ERR1717084_Siegal20_NODE_3406_length_1289_cov_6.1013_1
1179	Kim19_C_NODE_4586_length_1232_cov_49.1076_1
1180	Kim19_N_NODE_2602_length_1715_cov_62.3799_1
1181	PVP01_0007950
1182	Kim19_G_NODE_4586_length_988_cov_5.55602_1
1183	ERX1787321_ERR1717087_Siegal20_NODE_2703_length_1587_cov_3.08094_1
1184	PVP01_0004010
1185	ERX2560129_ERR2541711_Cheng19_NODE_4832_length_748_cov_3.35354_1
1186	ERX1787318_ERR1717084_Siegal20_NODE_2368_length_2322_cov_13.9519_1
1187	Kim19_B_NODE_2376_length_1822_cov_14.4874_1
1188	SRX5158517_SRR8347510_NODE_235_length_1770_cov_10.0236_1
1189	Kim19_A_NODE_320_length_1403_cov_7.12993_1
1190	Zhu16_SMRU1_NODE_2998_length_1636_cov_95.3605_1
1191	ERX2560130_ERR2541712_Cheng19_NODE_481_length_1791_cov_13.5818_1
1192	Kim19_Q_NODE_221_length_1227_cov_9.1005_1
1193	PVP01_0949400
1194	PVX_008085
1195	SRX2884278_SRR5646669_NODE_3098_length_1680_cov_79.8203_1
1196	Kim19_C_NODE_3667_length_1687_cov_151.297_1
1197	Kim19_T_NODE_3090_length_1253_cov_31.3639_1
1198	Zhu16_SMRUmix_NODE_2430_length_2582_cov_39.1452_1
1199	PRJNA515743_Guna19_NODE_3379_length_2305_cov_34.9338_1
1200	ERX2560133_ERR2541715_Cheng19_NODE_565_length_1116_cov_5.8935_1
1201	Kim19_D_NODE_2176_length_2375_cov_37.0269_1
1202	Zhu16_SMRU2_NODE_2537_length_2109_cov_20.0648_1
1203	Kim19_U_NODE_758_length_985_cov_8.82563_1
1204	SRX2884276_SRR5646671_NODE_2273_length_1526_cov_68.1052_1
1205	Zhu16_SMRU1_NODE_2914_length_1738_cov_46.0458_1
1206	Zhu16_SMRU2_NODE_3523_length_1190_cov_108.15_1
1207	SRX2884278_SRR5646669_NODE_2185_length_2345_cov_52.1739_1
1208	ERX2560131_ERR2541713_Cheng19_NODE_371_length_2047_cov_10.0863_1
1209	ERX1787321_ERR1717087_Siegal20_NODE_2103_length_2614_cov_16.9586_2
1210	ERX1787318_ERR1717084_Siegal20_NODE_2309_length_2431_cov_9.9112_1
1211	Kim19_T_NODE_1944_length_1850_cov_20.3456_1
1212	Kim19_N_NODE_1721_length_2321_cov_150.343_1
1213	PVP01_0949600
1214	Kim19_G_NODE_3774_length_1232_cov_20.7815_1
1215	ERX2560131_ERR2541713_Cheng19_NODE_2262_length_917_cov_10.4954_1
1216	Kim19_F_NODE_4584_length_1085_cov_33.7025_1
1217	PVX_108770
1218	Zhu16_SMRUmix_NODE_3655_length_1352_cov_52.7016_1
1219	Kim19_D_NODE_3014_length_1751_cov_21.8801_1
1220	Kim19_F_NODE_4273_length_1212_cov_15.3215_1
1221	PVP01_0009870
1222	ERX1787321_ERR1717087_Siegal20_NODE_2094_length_2623_cov_18.0997_1
1223	Kim19_G_NODE_3468_length_1352_cov_11.9803_1
1224	ERX1787318_ERR1717084_Siegal20_NODE_2593_length_1984_cov_5.79523_1
1225	Kim19_U_NODE_605_length_1156_cov_9.71594_1
1226	PVP01_0534600
1227	PVX_037190
1228	Zhu16_SMRUmix_NODE_2988_length_1853_cov_14.2875_1
1229	Zhu16_SMRU2_NODE_2515_length_2147_cov_31.6496_1
1230	ERX2560129_ERR2541711_Cheng19_NODE_2086_length_1207_cov_6.81163_1
1231	PVX_034190
1232	ERX1787318_ERR1717084_Siegal20_NODE_2512_length_2113_cov_21.1254_1
1233	PRJNA515743_Guna19_NODE_3684_length_2052_cov_60.2549_1
1234	SRX2884276_SRR5646671_NODE_1388_length_2126_cov_49.4553_1
1235	Zhu16_SMRU1_NODE_3005_length_1633_cov_46.865_1
1236	Zhu16_SMRUmix_NODE_2671_length_2183_cov_38.6452_1
1237	PVP01_0007240
1238	Kim19_A_NODE_385_length_1271_cov_4.42165_1
1239	PVP01_0002180
1240	ERX1787321_ERR1717087_Siegal20_NODE_2332_length_2140_cov_16.9247_1
1241	Kim19_K_NODE_862_length_1452_cov_3.59267_1
1242	Kim19_J_NODE_2764_length_1570_cov_25.8998_1
1243	ERX2560127_ERR2541709_Cheng19_NODE_3576_length_896_cov_7.20571_1
1244	ERX1787319_ERR1717085_Siegal20_NODE_3198_length_1211_cov_21.1721_1
1245	Kim19_J_NODE_2920_length_1474_cov_25.8328_1
1246	Kim19_I_NODE_1957_length_833_cov_6.33875_1
1247	Kim19_P_NODE_4596_length_1065_cov_69.5785_1
1248	SRX2884277_SRR5646670_NODE_4497_length_1066_cov_8.53049_1
1249	PRJNA515743_Guna19_NODE_7702_length_865_cov_16.3444_1
1250	Zhu16_SMRU2_NODE_3424_length_1261_cov_86.7645_1
1251	ERX2560128_ERR2541710_Cheng19_NODE_2391_length_957_cov_5.70067_1
1252	Kim19_K_NODE_1531_length_1012_cov_10.334_1
1253	PVX_103660
1254	PVX_052690
1255	ERX2560130_ERR2541712_Cheng19_NODE_1317_length_1149_cov_8.09415_1
1256	PRJNA515743_Guna19_NODE_6293_length_1085_cov_22.6592_1
1257	SRX2884277_SRR5646670_NODE_4773_length_968_cov_51.2374_1
1258	PVP01_0005820
1259	PVP01_1471700
1260	Kim19_E_NODE_224_length_1781_cov_5.0595_1
1261	SRX2884276_SRR5646671_NODE_925_length_2578_cov_55.1418_1
1262	ERX2560129_ERR2541711_Cheng19_NODE_2092_length_1205_cov_4.72087_1
1263	Kim19_B_NODE_2285_length_1875_cov_5.77524_1
1264	PVX_101600
1265	PRJNA515743_Guna19_NODE_3227_length_2450_cov_31.3733_1
1266	Kim19_L_NODE_437_length_1302_cov_3.19622_1
1267	Kim19_F_NODE_971_length_4238_cov_17.2847_1
1268	SRX5158517_SRR8347510_NODE_185_length_1959_cov_9.47248_1
1269	Kim19_G_NODE_2219_length_1964_cov_9.5391_1
1270	Kim19_F_NODE_4923_length_966_cov_16.5123_1
1271	SRX5158495_SRR8347532_NODE_349_length_2198_cov_14.8309_1
1272	Kim19_T_NODE_1392_length_2297_cov_16.4196_1
1273	ERX2560131_ERR2541713_Cheng19_NODE_953_length_1383_cov_5.29367_1
1274	SRX2884276_SRR5646671_NODE_1105_length_2395_cov_25.0013_1
1275	PVP01_1400400
1276	PVX_005065
1277	PRJNA515743_Guna19_NODE_3220_length_2455_cov_49.6008_1
1278	Kim19_T_NODE_4126_length_853_cov_7.97195_1
1279	ERX1787318_ERR1717084_Siegal20_NODE_2402_length_2273_cov_17.7119_1
1280	PVP01_0535400
1281	SRX2884278_SRR5646669_NODE_2958_length_1771_cov_5.8527_1
1282	SRX2884276_SRR5646671_NODE_1433_length_2089_cov_37.2203_1
1283	ERX2560129_ERR2541711_Cheng19_NODE_408_length_2467_cov_45.7243_1
1284	PRJNA515743_Guna19_NODE_3324_length_2358_cov_34.4698_1
1285	PVP01_0624300
1286	PVX_004535
1287	PRJNA515743_Guna19_NODE_2756_length_2945_cov_99.9121_1
1288	Kim19_U_NODE_219_length_1802_cov_7.51441_1
1289	Kim19_J_NODE_1883_length_2238_cov_36.2562_1
1290	Kim19_D_NODE_2298_length_2284_cov_42.4811_1
1291	Kim19_B_NODE_1921_length_2121_cov_8.24282_1
1292	SRX2884277_SRR5646670_NODE_2484_length_2270_cov_54.3876_1
1293	Zhu16_SMRU1_NODE_2468_length_2319_cov_50.3291_1
1294	ERX2560131_ERR2541713_Cheng19_NODE_698_length_1594_cov_8.09552_1
1295	ERX2560130_ERR2541712_Cheng19_NODE_408_length_1916_cov_7.87104_1
1296	Kim19_F_NODE_2481_length_2246_cov_37.1762_1
1297	Kim19_G_NODE_1920_length_2170_cov_12.5246_1
1298	Kim19_A_NODE_200_length_1753_cov_5.30988_1
1299	SRX2884276_SRR5646671_NODE_1320_length_2172_cov_28.7611_1
1300	Zhu16_SMRUmix_NODE_1697_length_3966_cov_15.4812_2
1301	Zhu16_SMRU2_NODE_2508_length_2158_cov_20.5155_1
1302	PVP01_0900700
1303	Kim19_K_NODE_371_length_2101_cov_5.50774_1
1304	Kim19_G_NODE_2050_length_2080_cov_56.6849_1
1305	PVP01_0006650
1306	SRX5158495_SRR8347532_NODE_819_length_1379_cov_35.7808_1
1307	Kim19_Q_NODE_414_length_791_cov_7.40897_1
1308	ERX1787319_ERR1717085_Siegal20_NODE_3160_length_1238_cov_6.63905_1
1309	Kim19_Q_NODE_385_length_840_cov_7.35316_1
1310	PVX_024690
1311	ERX1787320_ERR1717086_Siegal20_NODE_2004_length_2829_cov_17.2361_1
1312	ERX1787318_ERR1717084_Siegal20_NODE_2463_length_2178_cov_17.822_1
1313	Zhu16_SMRU2_NODE_4477_length_795_cov_114.903_1
1314	ERX1787320_ERR1717086_Siegal20_NODE_3231_length_1064_cov_13.4232_1
1315	C842_comp3571_c0_seq2_1
1316	ERX1787318_ERR1717084_Siegal20_NODE_2176_length_2720_cov_17.2229_1
1317	SRX5158495_SRR8347532_NODE_395_length_2064_cov_16.45_2
1318	ERX2560133_ERR2541715_Cheng19_NODE_794_length_968_cov_2.96166_1
1319	PRJNA515743_Guna19_NODE_3445_length_2246_cov_19.2099_1
1320	Zhu16_SMRUmix_NODE_3287_length_1590_cov_64.4528_1
1321	Zhu16_SMRU2_NODE_1672_length_4123_cov_59.7483_1
1322	ERX2560128_ERR2541710_Cheng19_NODE_2161_length_1005_cov_3.47895_1
1323	ERX1787318_ERR1717084_Siegal20_NODE_3464_length_1256_cov_13.1915_1
1324	ERX1787319_ERR1717085_Siegal20_NODE_2226_length_2538_cov_14.4172_1
1325	C1294_comp4539_c0_seq2_1
1326	Kim19_P_NODE_2960_length_1726_cov_23.0685_1
1327	Zhu16_SMRU2_NODE_4180_length_890_cov_68.1737_1
1328	Zhu16_SMRU1_NODE_4100_length_887_cov_22.1911_1
1329	PVP01_0010860
1330	Kim19_N_NODE_4617_length_938_cov_78.2354_1
1331	SRX2884277_SRR5646670_NODE_6065_length_636_cov_55.0614_1
1332	PVP01_1148800
1333	SRX2884278_SRR5646669_NODE_4791_length_938_cov_31.7215_1
1334	Zhu16_SMRU2_NODE_4219_length_876_cov_9.02071_1
1335	Kim19_Q_NODE_356_length_903_cov_8.75862_1
1336	ERX1787319_ERR1717085_Siegal20_NODE_2562_length_1906_cov_5.27175_1
1337	Kim19_I_NODE_648_length_1800_cov_5.35088_1
1338	ERX1787320_ERR1717086_Siegal20_NODE_2189_length_2390_cov_20.3619_1
1339	ERX1787320_ERR1717086_Siegal20_NODE_1770_length_3590_cov_21.4274_1
1340	ERX2560129_ERR2541711_Cheng19_NODE_2858_length_1011_cov_2.87866_1
1341	Kim19_N_NODE_4521_length_963_cov_16.7903_1
1342	Kim19_C_NODE_5383_length_935_cov_35.8659_1
1343	SRX2884277_SRR5646670_NODE_4701_length_992_cov_13.5495_1
1344	Kim19_T_NODE_2526_length_1502_cov_34.2587_1
1345	Kim19_L_NODE_334_length_1469_cov_8.90808_1
1346	Kim19_D_NODE_3501_length_1478_cov_10.7439_1
1347	SRX5158495_SRR8347532_NODE_894_length_1313_cov_6.12578_1
1348	SRX2884277_SRR5646670_NODE_3356_length_1617_cov_13.1193_1
1349	PVX_019670
1350	ERX2560130_ERR2541712_Cheng19_NODE_2095_length_921_cov_2.54157_1
1351	PVP01_0534100
1352	Kim19_Q_NODE_19_length_2873_cov_5.04472_1
1353	PVX_113230
1354	PVP01_1147700
1355	PRJNA515743_Guna19_NODE_727_length_8593_cov_119.481_1
1356	Kim19_O_NODE_435_length_4671_cov_56.2626_1
1357	Kim19_K_NODE_44_length_3856_cov_5.47031_1
1358	Kim19_J_NODE_526_length_4269_cov_37.6147_1
1359	Kim19_I_NODE_77_length_3898_cov_6.82303_1
1360	Kim19_G_NODE_327_length_4654_cov_19.2337_1
1361	Kim19_B_NODE_141_length_6058_cov_12.6219_1
1362	SRX5158517_SRR8347510_NODE_49_length_2852_cov_8.68393_1
1363	SRX2884276_SRR5646671_NODE_204_length_4605_cov_30.5967_1
1364	ERX2560131_ERR2541713_Cheng19_NODE_119_length_3004_cov_9.66463_1
1365	ERX2560130_ERR2541712_Cheng19_NODE_82_length_3337_cov_7.73431_1
1366	ERX2560129_ERR2541711_Cheng19_NODE_990_length_1714_cov_24.1302_1
1367	ERX2560127_ERR2541709_Cheng19_NODE_281_length_2661_cov_15.3715_1
1368	Kim19_F_NODE_735_length_4820_cov_24.8759_1
1369	SRX5158495_SRR8347532_NODE_73_length_3518_cov_17.5415_1
1370	PVX_115475
1371	PRJNA515743_Guna19_NODE_3260_length_2423_cov_36.5418_1
1372	Kim19_U_NODE_51_length_2807_cov_5.64515_1
1373	Kim19_D_NODE_2151_length_2389_cov_4.56324_1
1374	ERX2560133_ERR2541715_Cheng19_NODE_1363_length_801_cov_3.47185_1
1375	PVX_045690
1376	PVP01_0005810
1377	PVP01_0623600
1378	Zhu16_SMRU2_NODE_2258_length_2575_cov_24.1651_1
1379	ERX2560129_ERR2541711_Cheng19_NODE_568_length_2188_cov_21.8223_1
1380	Zhu16_SMRUmix_NODE_2482_length_2475_cov_19.1219_1
1381	PVX_110822
1382	PRJNA515743_Guna19_NODE_3592_length_2127_cov_10.5623_1
1383	Kim19_G_NODE_1776_length_2291_cov_23.519_1
1384	SRX2884276_SRR5646671_NODE_1208_length_2267_cov_11.3013_1
1385	PVP01_0535000
1386	Kim19_C_NODE_2657_length_2421_cov_11.5205_1
1387	SRX2884278_SRR5646669_NODE_2195_length_2338_cov_3.69805_1
1388	Kim19_G_NODE_1232_length_2781_cov_13.9778_1
1389	Zhu16_SMRU2_NODE_2324_length_2459_cov_11.0033_1
1390	Zhu16_SMRU1_NODE_2437_length_2364_cov_5.94716_1
1391	ERX2560129_ERR2541711_Cheng19_NODE_410_length_2463_cov_11.179_1
1392	ERX1787321_ERR1717087_Siegal20_NODE_2143_length_2525_cov_9.36518_2
1393	ERX1787320_ERR1717086_Siegal20_NODE_2154_length_2451_cov_9.4399_2
1394	ERX1787319_ERR1717085_Siegal20_NODE_2507_length_1997_cov_5.7863_1
1395	ERX1787318_ERR1717084_Siegal20_NODE_2260_length_2539_cov_12.3253_2
1396	Kim19_A_NODE_35_length_3096_cov_4.79849_2
1397	Kim19_P_NODE_104_length_7144_cov_33.5403_1
1398	Kim19_P_NODE_286_length_5361_cov_53.8316_1
1399	Kim19_N_NODE_96_length_6569_cov_45.5445_1
1400	Kim19_C_NODE_537_length_6582_cov_62.3089_1
1401	Zhu16_SMRUmix_NODE_906_length_6780_cov_87.7755_1
1402	Zhu16_SMRU2_NODE_804_length_8489_cov_112.594_1
1403	Zhu16_SMRU1_NODE_1016_length_6628_cov_82.5693_1
1404	ERX1787320_ERR1717086_Siegal20_NODE_438_length_12438_cov_33.3064_1
1405	ERX1787319_ERR1717085_Siegal20_NODE_773_length_8445_cov_24.9325_1
1406	ERX1787318_ERR1717084_Siegal20_NODE_995_length_6702_cov_38.3745_1
1407	PVP01_0011050
1408	SRX2884277_SRR5646670_NODE_4568_length_1038_cov_4.5194_1
1409	Zhu16_SMRU1_NODE_2745_length_1923_cov_8.62848_2
1410	Kim19_C_NODE_1943_length_3184_cov_14.8036_1
1411	PVP01_1148500
1412	PRJNA515743_Guna19_NODE_1981_length_4238_cov_62.0743_2
1413	SRX2884277_SRR5646670_NODE_4702_length_992_cov_14.4745_1
1414	PVP01_0010600
1415	Kim19_C_NODE_5244_length_979_cov_18.3097_1
1416	Kim19_P_NODE_5128_length_907_cov_10.3638_1
1417	Zhu16_SMRUmix_NODE_3067_length_1772_cov_18.1281_1
1418	Kim19_D_NODE_5433_length_779_cov_8.54155_1
1419	Kim19_F_NODE_3040_length_1844_cov_14.6615_1
1420	ERX1787319_ERR1717085_Siegal20_NODE_1987_length_3136_cov_9.0792_1
1421	PRJNA515743_Guna19_NODE_3750_length_2011_cov_19.363_1
1422	Zhu16_SMRU2_NODE_2464_length_2221_cov_9.3638_1
1423	PVX_121862
1424	Zhu16_SMRU2_NODE_2913_length_1635_cov_31.1487_1
1425	PVP01_0624800
1426	PVP01_0009430
1427	Zhu16_SMRUmix_NODE_1850_length_3668_cov_10.4376_1
1428	Zhu16_SMRU1_NODE_2128_length_2938_cov_10.8127_1
1429	ERX1787318_ERR1717084_Siegal20_NODE_3683_length_1142_cov_12.1187_1
1430	PVX_004510
1431	PRJNA515743_Guna19_NODE_3313_length_2373_cov_35.0449_1
1432	Kim19_J_NODE_1218_length_2930_cov_8.73973_1
1433	Kim19_D_NODE_5575_length_749_cov_6.45391_1
1434	PVP01_0503200
1435	PVP01_0004330
1436	Zhu16_SMRU2_NODE_1792_length_3769_cov_14.5555_2
