"Name","SRX697827_SRR1571697_TPM","SRX697828_SRR1571698_TPM","SRX697829_SRR1571699_TPM","SRX697830_SRR1571700_TPM","SRX697831_SRR1571701_TPM","SRX697832_SRR1571702_TPM","SRX697833_SRR1571703_TPM","pir","subfam"
"NODE_15324_length_130_cov_1.17333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15325_length_130_cov_1.22667",0,5.200463,0,0,0,0,0,FALSE,"noCluster"
"NODE_15326_length_130_cov_0.613333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15327_length_130_cov_0.906667",6.853891,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15328_length_130_cov_1.22667",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15329_length_130_cov_1.06667",0,0,5.577429,0,0,0,0,FALSE,"noCluster"
"NODE_15330_length_130_cov_1.22667",0,0,5.577429,0,0,0,0,FALSE,"noCluster"
"NODE_15331_length_130_cov_0.613333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15332_length_130_cov_1.22667",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15333_length_130_cov_0.613333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15334_length_130_cov_1.22667",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15335_length_130_cov_1.22667",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15336_length_130_cov_1.16",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15337_length_130_cov_1.13333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15338_length_130_cov_1.22667",6.853891,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15339_length_130_cov_0.933333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15340_length_130_cov_1.22667",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15341_length_130_cov_1.17333",0,0,0,0,0,0,4.424496,FALSE,"noCluster"
"NODE_15342_length_130_cov_0.84",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15343_length_130_cov_0.693333",6.853891,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15344_length_130_cov_1.16",6.853891,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15345_length_130_cov_2.69333",13.707782,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15346_length_130_cov_1.61333",0,0,0,0,0,0,4.424496,FALSE,"noCluster"
"NODE_15347_length_130_cov_2.94667",6.853891,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15348_length_130_cov_1.53333",6.853891,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15349_length_130_cov_1.12",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15350_length_130_cov_2.72",0,5.200463,0,0,0,0,0,FALSE,"noCluster"
"NODE_15351_length_130_cov_4.6",13.268314,0,0,6.044569,0,0,0,FALSE,"noCluster"
"NODE_15352_length_130_cov_0.973333",0,0,0,0,0,0,4.424496,FALSE,"noCluster"
"NODE_15353_length_130_cov_65.5333",13.707782,40.913845,32.203808,12.08895,5.409492,11.066686,12.763394,FALSE,"noCluster"
"NODE_15354_length_130_cov_0.706667",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15355_length_130_cov_1.64",0,0,5.577429,0,0,0,0,FALSE,"noCluster"
"NODE_15357_length_130_cov_2.85333",6.853891,0,0,6.044569,0,0,4.424496,FALSE,"noCluster"
"NODE_15366_length_129_cov_0.797297",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15367_length_129_cov_1.22973",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15368_length_129_cov_1.41892",7.040317,0,0,0,0,5.694621,0,FALSE,"noCluster"
"NODE_15369_length_129_cov_0.783784",0,0,0,0,0,0,4.54485,FALSE,"noCluster"
"NODE_15370_length_129_cov_0.608108",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15371_length_129_cov_176.716",119.685388,149.314889,79.578641,43.471331,16.692879,28.473105,31.808453,FALSE,"noCluster"
"NODE_15372_length_129_cov_0.986486",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15373_length_129_cov_1.21622",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15374_length_129_cov_1.16216",0,0,0,0,5.564293,0,0,FALSE,"noCluster"
"NODE_15375_length_129_cov_0.810811",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15376_length_129_cov_0.675676",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15377_length_129_cov_1.22973",0,0,0,0,0,5.694621,0,FALSE,"noCluster"
"NODE_15378_length_129_cov_0.824324",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15379_length_129_cov_0.918919",0,0,0,0,0,5.694621,0,FALSE,"noCluster"
"NODE_15380_length_129_cov_1.10811",0,0,0,0,5.564293,0,0,FALSE,"noCluster"
"NODE_15381_length_129_cov_0.621622",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15382_length_129_cov_1.24324",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15383_length_129_cov_1.24324",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15384_length_129_cov_1.24324",0,0,5.725822,0,0,0,0,FALSE,"noCluster"
"NODE_15385_length_129_cov_1.24324",7.040317,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15386_length_129_cov_0.581081",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15387_length_129_cov_1.24324",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15388_length_129_cov_1.12162",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15389_length_129_cov_1.24324",0,0,0,0,5.564293,0,0,FALSE,"noCluster"
"NODE_15390_length_129_cov_1.24324",0,0,0,0,0,0,4.54485,FALSE,"noCluster"
"NODE_15391_length_129_cov_1.18919",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15392_length_129_cov_1.17568",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15393_length_129_cov_1.24324",0,0,5.725822,0,0,0,0,FALSE,"noCluster"
"NODE_15394_length_129_cov_1.24324",0,0,0,0,0,5.694621,0,FALSE,"noCluster"
"NODE_15395_length_129_cov_1.24324",0,0,0,0,5.564293,0,0,FALSE,"noCluster"
"NODE_15396_length_129_cov_2.48649",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15397_length_129_cov_1.24324",0,5.332675,0,0,0,0,0,FALSE,"noCluster"
"NODE_15398_length_129_cov_1.24324",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15399_length_129_cov_1.24324",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15400_length_129_cov_1.24324",7.040317,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15401_length_129_cov_1.24324",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15402_length_129_cov_1.24324",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15403_length_129_cov_2.48649",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15404_length_129_cov_2.47297",0,0,0,0,0,0,9.089699,FALSE,"noCluster"
"NODE_15405_length_129_cov_1.24324",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15406_length_129_cov_2.24324",7.040317,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15407_length_129_cov_1.24324",0,0,0,0,0,0,4.54485,FALSE,"noCluster"
"NODE_15408_length_129_cov_1.24324",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15409_length_129_cov_1.24324",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15410_length_129_cov_1.24324",7.040317,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15411_length_129_cov_0.77027",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15412_length_129_cov_0.743243",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15413_length_129_cov_0.851351",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15414_length_129_cov_0.783784",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15415_length_129_cov_1.63514",0,0,0,0,5.564293,0,0,FALSE,"noCluster"
"NODE_15416_length_129_cov_191.054",68.893325,26.74784,81.717156,73.424337,81.585546,153.782809,90.711895,FALSE,"noCluster"
"NODE_15417_length_129_cov_1.58108",0,0,0,0,5.564293,0,0,FALSE,"noCluster"
"NODE_15418_length_129_cov_1.68919",0,5.332675,0,0,0,0,0,FALSE,"noCluster"
"NODE_15419_length_129_cov_1.16216",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15420_length_129_cov_1.67568",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15422_length_129_cov_1.51351",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15423_length_129_cov_2.78378",14.080634,0,0,0,0,5.694621,0,FALSE,"noCluster"
"NODE_15424_length_129_cov_5.91892",14.080634,0,0,0,16.692879,5.426164,0,FALSE,"noCluster"
"NODE_15427_length_129_cov_48.8243",14.257734,5.3435,0,0,11.241741,0,4.574944,FALSE,"noCluster"
"NODE_15433_length_128_cov_1.26027",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15434_length_128_cov_0.986301",0,0,0,6.380149,0,0,0,FALSE,"noCluster"
"NODE_15435_length_128_cov_1.31507",0,0,0,0,0,0,4.668577,FALSE,"noCluster"
"NODE_15436_length_128_cov_1.43836",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15437_length_128_cov_1.24658",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15438_length_128_cov_1.10959",7.228012,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15439_length_128_cov_1.24658",0,0,5.875537,0,0,0,0,FALSE,"noCluster"
"NODE_15440_length_128_cov_1.45205",0,0,0,0,0,0,4.668577,FALSE,"noCluster"
"NODE_15441_length_128_cov_2.38356",0,0,5.875537,6.380149,0,0,0,FALSE,"noCluster"
"NODE_15442_length_128_cov_1.36986",0,0,5.875537,0,0,0,0,FALSE,"noCluster"
"NODE_15443_length_128_cov_1.21918",7.228012,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15444_length_128_cov_1.24658",0,5.466293,0,0,0,0,0,FALSE,"noCluster"
"NODE_15445_length_128_cov_1.24658",7.228012,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15446_length_128_cov_0.643836",0,0,0,0,5.724283,0,0,FALSE,"noCluster"
"NODE_15447_length_128_cov_1.20548",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15448_length_128_cov_1.05479",7.228012,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15449_length_128_cov_1.05479",0,0,0,0,0,0,4.668577,FALSE,"noCluster"
"NODE_15450_length_128_cov_1.26027",7.228012,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15451_length_128_cov_1.26027",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15452_length_128_cov_1.26027",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15453_length_128_cov_1.26027",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15454_length_128_cov_1.26027",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15455_length_128_cov_1.26027",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15456_length_128_cov_1.26027",0,5.466293,0,0,0,0,0,FALSE,"noCluster"
"NODE_15457_length_128_cov_1.26027",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15458_length_128_cov_0.630137",0,5.466293,0,0,0,0,0,FALSE,"noCluster"
"NODE_15459_length_128_cov_1.26027",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15460_length_128_cov_1.26027",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15461_length_128_cov_1.26027",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15462_length_128_cov_1.09589",0,0,0,0,0,0,4.668577,FALSE,"noCluster"
"NODE_15463_length_128_cov_1.26027",0,0,0,0,0,5.851553,0,FALSE,"noCluster"
"NODE_15464_length_128_cov_0.917808",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15465_length_128_cov_1.26027",7.228012,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15466_length_128_cov_1.26027",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15467_length_128_cov_1.26027",0,0,5.875537,0,0,0,0,FALSE,"noCluster"
"NODE_15468_length_128_cov_1.23288",7.228012,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15469_length_128_cov_1.26027",0,0,0,0,5.724283,0,0,FALSE,"noCluster"
"NODE_15470_length_128_cov_1.26027",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15471_length_128_cov_0.945205",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15472_length_128_cov_1.38356",7.228012,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15473_length_128_cov_0.684932",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15474_length_128_cov_1.12329",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15475_length_128_cov_1.43836",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15476_length_128_cov_1.53425",7.228012,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15477_length_128_cov_1.35616",0,5.466293,0,0,0,0,0,FALSE,"noCluster"
"NODE_15478_length_128_cov_0.90411",7.228012,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15479_length_128_cov_1.79452",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15480_length_128_cov_1.32877",0,5.466293,0,0,0,0,0,FALSE,"noCluster"
"NODE_15481_length_128_cov_37.137",4.910989,5.466293,0,0,0,16.191077,6.848816,FALSE,"noCluster"
"NODE_15482_length_128_cov_6.31507",21.684035,0,0,6.380149,0,5.851553,4.668577,FALSE,"noCluster"
"NODE_15484_length_128_cov_6.82192",7.228012,5.466293,0,0,0,0,0,FALSE,"noCluster"
"NODE_15485_length_128_cov_1.72603",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15486_length_128_cov_1.26027",7.228012,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15487_length_128_cov_2.20548",0,0,0,0,0,0,4.668577,FALSE,"noCluster"
"NODE_15488_length_128_cov_1.75342",0,5.466293,0,0,0,0,0,FALSE,"noCluster"
"NODE_15489_length_128_cov_7.89041",7.228012,0,0,12.760298,0,5.851553,4.668577,FALSE,"noCluster"
"NODE_15495_length_127_cov_1.25",0,0,0,0,0,0,4.791243,FALSE,"noCluster"
"NODE_15497_length_127_cov_0.763889",7.408047,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15498_length_127_cov_1.25",0,0,0,0,0,0,4.791243,FALSE,"noCluster"
"NODE_15499_length_127_cov_1.04167",0,0,6.02106,0,0,0,0,FALSE,"noCluster"
"NODE_15500_length_127_cov_1.26389",0,0,0,0,0,0,4.791243,FALSE,"noCluster"
"NODE_15501_length_127_cov_0.958333",0,5.596507,0,0,0,0,0,FALSE,"noCluster"
"NODE_15502_length_127_cov_1.25",0,0,6.02106,0,0,0,0,FALSE,"noCluster"
"NODE_15503_length_127_cov_2.30556",7.408047,0,6.02106,0,0,0,0,FALSE,"noCluster"
"NODE_15504_length_127_cov_0.666667",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15505_length_127_cov_1.27778",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15506_length_127_cov_1.27778",7.408047,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15507_length_127_cov_1.27778",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15508_length_127_cov_1.20833",7.408047,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15509_length_127_cov_1.27778",0,5.596507,0,0,0,0,0,FALSE,"noCluster"
"NODE_15510_length_127_cov_1.27778",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15511_length_127_cov_1.27778",0,0,0,0,5.883363,0,0,FALSE,"noCluster"
"NODE_15512_length_127_cov_0.638889",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15513_length_127_cov_1.27778",7.408047,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15514_length_127_cov_1.27778",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15515_length_127_cov_1.27778",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15516_length_127_cov_1.27778",0,0,0,0,5.883363,0,0,FALSE,"noCluster"
"NODE_15517_length_127_cov_1.27778",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15518_length_127_cov_1.27778",0,0,0,0,0,0,4.791243,FALSE,"noCluster"
"NODE_15519_length_127_cov_1.27778",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15520_length_127_cov_1.27778",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15521_length_127_cov_0.638889",0,0,0,6.547196,0,0,0,FALSE,"noCluster"
"NODE_15522_length_127_cov_1.27778",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15523_length_127_cov_1.27778",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15524_length_127_cov_1.23611",7.408047,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15525_length_127_cov_1.27778",0,0,0,0,0,0,4.791243,FALSE,"noCluster"
"NODE_15526_length_127_cov_1.27778",0,0,6.02106,0,0,0,0,FALSE,"noCluster"
"NODE_15527_length_127_cov_0.916667",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15528_length_127_cov_1.27778",7.408047,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15529_length_127_cov_1.27778",0,0,6.02106,0,0,0,0,FALSE,"noCluster"
"NODE_15530_length_127_cov_1.27778",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15531_length_127_cov_1.27778",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15532_length_127_cov_1.08333",0,0,0,0,0,6.004544,0,FALSE,"noCluster"
"NODE_15533_length_127_cov_1.27778",7.408047,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15534_length_127_cov_1.27778",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15535_length_127_cov_1.27778",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15536_length_127_cov_1.27778",0,5.596507,0,0,0,0,0,FALSE,"noCluster"
"NODE_15537_length_127_cov_0.819444",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15538_length_127_cov_0.930556",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15539_length_127_cov_1.23611",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15540_length_127_cov_1.22222",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15541_length_127_cov_0.777778",0,5.596507,0,0,0,0,0,FALSE,"noCluster"
"NODE_15542_length_127_cov_2.73611",14.816095,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15543_length_127_cov_0.680556",0,0,0,0,0,0,4.791243,FALSE,"noCluster"
"NODE_15544_length_127_cov_160.361",44.448284,100.737126,119.325839,85.113546,47.066907,22.353966,43.121186,FALSE,"noCluster"
"NODE_15545_length_127_cov_2.125",14.816095,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15546_length_127_cov_177.778",22.224142,33.579042,18.06318,13.094392,5.883363,6.004544,14.373729,FALSE,"noCluster"
"NODE_15547_length_127_cov_1.55556",7.408047,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15548_length_127_cov_0.944444",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15549_length_127_cov_1.40278",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15550_length_127_cov_1.04167",0,5.596507,0,0,0,0,0,FALSE,"noCluster"
"NODE_15551_length_127_cov_1.25",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15552_length_127_cov_1.31944",7.408047,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15553_length_127_cov_5.18056",7.408047,0,0,0,0,0,4.791243,FALSE,"noCluster"
"NODE_15554_length_127_cov_45.5",22.224142,11.193014,18.06318,13.094392,0,0,19.164971,FALSE,"noCluster"
"NODE_15556_length_127_cov_1587.31",1980.846183,331.66396,97.468328,246.167924,113.797573,96.762616,231.984034,FALSE,"noCluster"
"NODE_15561_length_127_cov_962.042",0,0,6.02106,276.177098,1600.54376,940.755998,299.686663,FALSE,"noCluster"
"NODE_15566_length_127_cov_3.51389",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15567_length_126_cov_0.71831",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15568_length_126_cov_0.929577",0,0,6.157274,0,0,0,0,FALSE,"noCluster"
"NODE_15569_length_126_cov_1.21127",0,0,0,0,0,6.147083,0,FALSE,"noCluster"
"NODE_15570_length_126_cov_1.25352",0,0,0,0,0,0,4.906987,FALSE,"noCluster"
"NODE_15571_length_126_cov_1.52113",0,0,0,0,0,0,4.906987,FALSE,"noCluster"
"NODE_15572_length_126_cov_1.28169",7.572413,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15573_length_126_cov_1.22535",0,0,0,0,0,0,4.906987,FALSE,"noCluster"
"NODE_15574_length_126_cov_1.04225",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15575_length_126_cov_1.25352",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15576_length_126_cov_1.29577",7.572413,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15577_length_126_cov_1.29577",0,0,0,0,0,0,4.906987,FALSE,"noCluster"
"NODE_15578_length_126_cov_1.16901",7.572413,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15579_length_126_cov_1.29577",7.572413,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15580_length_126_cov_1.29577",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15581_length_126_cov_1.29577",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15582_length_126_cov_1.29577",0,0,0,0,6.035168,0,0,FALSE,"noCluster"
"NODE_15583_length_126_cov_1.29577",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15584_length_126_cov_1.29577",0,0,0,0,6.035168,0,0,FALSE,"noCluster"
"NODE_15585_length_126_cov_1.29577",0,0,0,0,0,0,4.906987,FALSE,"noCluster"
"NODE_15586_length_126_cov_1.29577",0,0,6.157274,0,0,0,0,FALSE,"noCluster"
"NODE_15587_length_126_cov_1.29577",0,0,0,0,0,0,4.906987,FALSE,"noCluster"
"NODE_15588_length_126_cov_1.29577",0,0,6.157274,0,0,0,0,FALSE,"noCluster"
"NODE_15589_length_126_cov_1.29577",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15590_length_126_cov_1.29577",0,0,6.157274,0,0,0,0,FALSE,"noCluster"
"NODE_15591_length_126_cov_1.29577",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15592_length_126_cov_1.1831",7.572413,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15593_length_126_cov_0.873239",0,0,0,0,0,0,4.906987,FALSE,"noCluster"
"NODE_15594_length_126_cov_1.02817",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15595_length_126_cov_0.84507",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15596_length_126_cov_1.29577",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15597_length_126_cov_1.5493",7.572413,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15598_length_126_cov_1.12676",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15599_length_126_cov_2.90141",0,0,0,0,6.035168,0,4.906987,FALSE,"noCluster"
"NODE_15600_length_126_cov_1.46479",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15601_length_126_cov_1.59155",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15602_length_126_cov_1.69014",0,0,0,0,0,0,4.906987,FALSE,"noCluster"
"NODE_15603_length_126_cov_2.19718",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15604_length_126_cov_1.22535",7.572413,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15605_length_126_cov_1.52113",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15606_length_126_cov_3.88732",7.572413,0,6.157274,0,0,6.147083,0,FALSE,"noCluster"
"NODE_15607_length_126_cov_1531.75",0,0,0,0,8.618411,123.449193,126.843592,FALSE,"noCluster"
"NODE_15618_length_125_cov_0.557143",0,5.832479,0,0,0,0,0,FALSE,"noCluster"
"NODE_15619_length_125_cov_0.628571",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15620_length_125_cov_1.31429",7.726523,0,6.286838,0,0,0,0,FALSE,"noCluster"
"NODE_15623_length_125_cov_1.1",7.726523,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15624_length_125_cov_1.28571",7.726523,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15625_length_125_cov_1.04286",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15626_length_125_cov_0.957143",0,0,0,0,0,0,5.017699,FALSE,"noCluster"
"NODE_15627_length_125_cov_0.6",7.726523,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15628_length_125_cov_1.24286",0,0,0,0,0,0,5.017699,FALSE,"noCluster"
"NODE_15629_length_125_cov_1.3",0,0,0,0,0,6.282325,0,FALSE,"noCluster"
"NODE_15630_length_125_cov_2.54286",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15631_length_125_cov_1.31429",0,0,0,0,0,6.282325,0,FALSE,"noCluster"
"NODE_15632_length_125_cov_1.3",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15633_length_125_cov_1.31429",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15634_length_125_cov_1.31429",7.726523,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15635_length_125_cov_1.3",0,0,0,0,6.183288,0,0,FALSE,"noCluster"
"NODE_15636_length_125_cov_1.31429",7.726523,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15637_length_125_cov_1.31429",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15638_length_125_cov_1.3",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15639_length_125_cov_1.31429",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15640_length_125_cov_1.31429",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15641_length_125_cov_1.31429",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15642_length_125_cov_1.31429",0,0,0,0,0,0,5.017699,FALSE,"noCluster"
"NODE_15643_length_125_cov_1.31429",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15644_length_125_cov_1.31429",0,0,0,6.858107,0,0,0,FALSE,"noCluster"
"NODE_15645_length_125_cov_0.657143",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15646_length_125_cov_1.31429",0,0,0,0,0,0,5.017699,FALSE,"noCluster"
"NODE_15647_length_125_cov_1.31429",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15648_length_125_cov_0.871429",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15649_length_125_cov_0.685714",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15650_length_125_cov_1.14286",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15651_length_125_cov_0.857143",7.726523,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15652_length_125_cov_1.11429",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15653_length_125_cov_1.05714",7.726523,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15654_length_125_cov_0.7",7.726523,0,0,0,0,0,0,FALSE,"noCluster"
