id	BTCB	MTCB
PCHCB_1024500	9.665105	17.15658917
PCHCB_1024600	112.069769	95.00113067
PCHCB_1024700	39.97800083	39.60076517
PCHCB_1024800	140.1740445	146.6580228
PCHCB_1024900	14.90531717	10.57622667
PCHCB_1025000	57.020942	54.06016833
PCHCB_1025100	19.18907417	15.01626767
PCHCB_1025200	58.57260333	69.97157417
PCHCB_1025300	39.87375683	55.9277195
PCHCB_1025400	0.1874985	0.267342333
PCHCB_1025500	84.01573317	100.8601153
PCHCB_1025600	428.2164478	521.7553398
PCHCB_1025700	723.7341905	552.807676
PCHCB_1025800	179.98331	180.775067
PCHCB_1025900	85.4524015	56.22127317
PCHCB_1026000	53.91880333	45.0752565
PCHCB_1026100	8.4606635	10.847984
PCHCB_1026200	26.75092367	27.22323383
PCHCB_1026300	141.2615422	95.37887983
PCHCB_1026400	20.867398	30.996356
PCHCB_1026500	0.623506667	0.665775667
PCHCB_1026600	56.8911515	69.72218283
PCHCB_1026700	24.424432	27.09534133
PCHCB_1026800	19.08393567	12.447476
PCHCB_1026900	0.1183515	0.072667
PCHCB_1027000	220.7999032	276.1961673
PCHCB_1027100	2.255999667	1.238054167
PCHCB_1027200	47.07126717	51.61768133
PCHCB_1027300	27.73423733	23.24166867
PCHCB_1027400	77.84822533	56.84259567
PCHCB_1027500	31.65294067	41.01720433
PCHCB_1027600	98.32611633	138.5196257
PCHCB_1027700	69.82194683	65.8418235
PCHCB_1027800	133.8961497	149.775086
PCHCB_1027900	77.42248483	77.53202683
PCHCB_1028000	33.006692	34.31484867
PCHCB_1028100	68.56359483	55.59361667
PCHCB_1028200	2.356275833	4.669259
PCHCB_1028300	46.21012433	60.15874233
PCHCB_1028400	7.6769955	10.9772535
PCHCB_1028500	62.09620233	67.55448183
PCHCB_1028600	9.6882855	7.633845833
PCHCB_1028700	137.9149178	167.2179358
PCHCB_1028800	23.89768683	19.917129
PCHCB_1028900	29.09269783	36.1605905
PCHCB_1029000	24.68523733	27.92191067
PCHCB_1029100	527.167901	599.7713668
PCHCB_1029200	1578.87258	1883.63035
PCHCB_1029300	87.13515367	98.278188
PCHCB_1029400	55.18882633	44.80482433
PCHCB_1029500	288.7180523	316.3867382
PCHCB_1029600	216.1610833	311.8460225
PCHCB_1029700	12.29352967	10.549412
PCHCB_1029800	6.332495833	6.106378167
PCHCB_1029900	1.591081833	1.596586833
PCHCB_1030000	30.10866317	38.597842
PCHCB_1030100	35.47720633	38.65856117
PCHCB_1030200	11.43062883	3.289542167
PCHCB_1030300	1.83376	0.301614667
PCHCB_1030400	3.965697167	1.074280333
PCHCB_1030500	33.0637045	27.4159285
PCHCB_1030600	101.6217365	125.0222465
PCHCB_1030700	18.01358567	18.68813683
PCHCB_1030800	10.59275833	9.296006
PCHCB_1030900	11.69027467	5.550797333
PCHCB_1031000	16.53670183	19.7287085
PCHCB_1031100	789.0635365	964.7700627
PCHCB_1031200	2.594169667	1.565009167
PCHCB_1031300	109.8811532	104.644938
PCHCB_1031400	1263.535223	1565.888209
PCHCB_1031500	23.8850615	23.4229845
PCHCB_1031600	3.954883167	4.426534833
PCHCB_1031700	7.396378167	8.158184833
PCHCB_1031800	4.119678333	4.209350167
PCHCB_1031900	78.60015417	67.765358
PCHCB_1032000	109.2951832	99.7559795
PCHCB_1032100	140.1595068	159.2330037
PCHCB_1032200	145.1406762	183.5089135
PCHCB_1032300	0.429573667	0.152707667
PCHCB_1032400	29.29110367	30.33835833
PCHCB_1032500	17.7115055	43.92922617
PCHCB_1032600	307.4793632	357.7297607
PCHCB_1032700	195.2306548	174.1742928
PCHCB_1032800	41.4743655	69.91530767
PCHCB_1032900	335.3676728	499.1955255
PCHCB_1033000	13.3387835	11.329979
PCHCB_1033100	38.02480067	26.52606833
PCHCB_1033200	1.829932	2.030534667
PCHCB_1033300	59.22899533	70.2481725
PCHCB_1033400	262.487244	288.2854198
PCHCB_1033500	89.55967183	109.781657
PCHCB_1033600	18.54221017	22.567319
PCHCB_1033700	98.0496675	84.14407983
PCHCB_1033800	1.462104667	1.4875675
PCHCB_1033900	354.029533	512.1414732
PCHCB_1034000	252.6892422	244.8687793
PCHCB_1034100	5.139460333	4.422573
PCHCB_1034200	84.05989617	68.14409983
PCHCB_1034300	18.04171667	17.15978117
PCHCB_1034400	8.219862	6.822695667
PCHCB_1034500	2.038497333	0.985519833
PCHCB_1034600	37.99534517	40.8072115
PCHCB_1034700	1415.732375	1558.852043
PCHCB_1034800	27.17662217	21.322536
PCHCB_1034900	101.6310845	74.80307683
PCHCB_1035000	1.363963667	1.798201833
PCHCB_1035100	30.76261583	25.935936
PCHCB_1035200	4445.590471	4486.196411
PCHCB_1035300	1.361898833	1.606547167
PCHCB_1035400	0.522664833	0.530418167
PCHCB_1035500	121.5156577	173.7425218
PCHCB_1035600	109.4966822	131.1584655
PCHCB_1035700	75.42766083	72.31730317
PCHCB_1035800	61.09747467	59.27949083
PCHCB_1035900	10.78478333	10.55367133
PCHCB_1036000	25.946156	7.267419
PCHCB_1036100	10.729145	10.4498375
PCHCB_1036200	319.649855	649.2700773
PCHCB_1036300	87.145507	128.135186
PCHCB_1036400	28.45098683	30.1649165
PCHCB_1036500	5.2552305	3.656397667
PCHCB_1036600	23.500024	32.29803483
PCHCB_1036700	330.1643468	338.5886427
PCHCB_1036800	35.08371633	29.29836267
PCHCB_1036900	24.00035183	24.01579667
PCHCB_1037000	41.753995	60.37036
PCHCB_1037100	17.682655	10.225144
PCHCB_1037200	17.06993517	9.9030525
PCHCB_1037300	35.05247217	33.27265867
PCHCB_1037400	1215.654104	1403.629847
PCHCB_1037500	29.28428583	35.61664733
PCHCB_1037600	36.3000495	36.492519
PCHCB_1037700	59.74307933	63.25036417
PCHCB_1037800	92.88968867	94.76959883
PCHCB_1037900	28.05705	30.13652467
PCHCB_1038000	31.9392535	35.24212017
PCHCB_1038100	830.4941535	1014.019421
PCHCB_1038200	7.457945833	9.723028833
PCHCB_1038300	1.4686105	0.511149167
PCHCB_1038400	19.1967715	15.85658217
PCHCB_1038500	46.3704435	57.02855517
PCHCB_1038600	10.20091817	14.07606183
PCHCB_1038700	9.662358833	2.3801795
PCHCB_1038800	493.8888988	571.5054392
PCHCB_1038900	32.43699533	32.52891017
PCHCB_1039000	2.839007167	2.194643
PCHCB_1039100	156.0430975	173.8963743
PCHCB_1039200	113.8225638	148.6602713
PCHCB_1039300	13.751325	18.87612917
PCHCB_1039400	1.906391167	0.415392
PCHCB_1039500	0.545606167	0.146647167
PCHCB_1039600	19.87976517	15.4918085
PCHCB_1039700	102.5890717	93.670477
PCHCB_1039800	3.157340333	1.125181667
PCHCB_1039900	12.55598867	15.14828333
PCHCB_1040000	78.40575083	78.73277767
PCHCB_1040100	50.78692583	57.62978667
PCHCB_1040200	1316.183309	1639.862459
PCHCB_1040300	73.6653935	56.97900283
PCHCB_1040400	204.0954887	210.1262947
PCHCB_1040500	329.5379773	444.1998308
PCHCB_1040600	27.68139133	28.6123165
PCHCB_1040700	124.5814218	148.567632
PCHCB_1040800	2.997175167	2.231767333
PCHCB_1040900	190.017028	240.4551283
PCHCB_1040951	8.467493	1.662371833
PCHCB_1041000	1726.494054	1322.475242
PCHCB_1041100	10.3892165	2.632637
PCHCB_1041200	26.82389617	24.76979283
PCHCB_1041300	143.3762095	82.51667733
PCHCB_1041400	45.69052967	20.00129067
PCHCB_1041500	176.5929493	66.103038
PCHCB_1041600	89.10758917	99.443638
PCHCB_1041800	650.5180543	939.5937608
PCHCB_1041900	3.303717667	4.723925833
PCHCB_1041920	0.431925	2.4231975
PCHCB_1041940	26.3336025	4.354231833
PCHCB_1041960	58.19760767	0.8476385
PCHCB_1041980	5.094879667	0.029177667
PCHCB_1042020	7.922200333	13.8373635
PCHCB_1042040	4.748331	10.33036733
PCHCB_1042060	5.457290833	6.320016333
PCHCB_1100100	4.197474	1.714954667
PCHCB_1100200	2.221694833	16.22549
PCHCB_1100300	6.498674833	5.935761833
PCHCB_1100400	1.2879795	4.223780167
PCHCB_1100500	43.49809967	45.93901667
PCHCB_1100600	13.728204	6.403409167
PCHCB_1100700	50.47626133	54.31490917
PCHCB_1100750	10.83961233	9.519140833
PCHCB_1100800	31.0394615	44.2526505
PCHCB_1100900	30.23329617	33.39438
PCHCB_1101000	393.3378148	320.4678427
PCHCB_1101100	478.2843233	889.0171712
PCHCB_1101200	4.670816667	4.617175
PCHCB_1101300	218.8400738	169.8601482
PCHCB_1101400	42.32864183	43.55028117
PCHCB_1101500	18.69852983	19.95636117
PCHCB_1101600	49.78091767	61.25279033
PCHCB_1101700	30.14688983	24.79094683
PCHCB_1101800	1.777928167	1.308826667
PCHCB_1101900	398.008851	244.4378388
PCHCB_1102000	1.1744475	0.773096333
PCHCB_1102100	10.948397	13.42680667
PCHCB_1102200	27.21634967	34.44763817
PCHCB_1102300	97.08219767	130.6477657
PCHCB_1102400	119.3674755	123.5689853
PCHCB_1102500	66.36597017	78.969497
PCHCB_1102600	43.98133917	39.3295285
PCHCB_1102700	180.9967725	202.8859863
PCHCB_1102800	3301.025492	4361.899072
PCHCB_1102900	66.8168015	70.88601283
PCHCB_1103000	12.26381017	17.26913433
PCHCB_1103100	1202.566918	1497.937559
PCHCB_1103200	55.53114217	68.7198695
PCHCB_1103300	65.74408567	61.04102483
PCHCB_1103400	23.65684733	38.76240683
PCHCB_1103500	48.24226417	66.85441133
PCHCB_1103600	0.795598333	0.7803275
PCHCB_1103700	30.74460433	37.60397367
PCHCB_1103800	17.123908	10.44178883
PCHCB_1103900	699.6930427	788.0682843
PCHCB_1104000	28.72166767	35.55459583
PCHCB_1104100	47.89661783	52.99325183
PCHCB_1104200	155.1882385	199.1226213
PCHCB_1104300	15.30547933	18.94229883
PCHCB_1104400	30.24872733	31.03903967
PCHCB_1104500	38.6857545	37.89001533
PCHCB_1104600	24.07147917	30.61414967
PCHCB_1104700	91.52980367	84.4934525
PCHCB_1104800	321.0891792	225.3498598
PCHCB_1104900	65.87030017	60.614538
PCHCB_1105000	13.60225567	18.45804117
PCHCB_1105100	780.2137173	1057.563392
PCHCB_1105200	149.7478858	203.1829023
PCHCB_1105300	63.10390367	89.24645933
PCHCB_1105400	111.396783	129.7128848
PCHCB_1105500	34.60417517	34.02422583
PCHCB_1105600	19.76913467	21.24792583
PCHCB_1105700	16.0511395	9.699362333
PCHCB_1105800	52.43236467	20.87527933
PCHCB_1105900	5.863673	7.908415
PCHCB_1106000	17.49073217	24.63040817
PCHCB_1106100	45.77098933	48.7195765
PCHCB_1106200	207.2364075	289.1553762
PCHCB_1106300	103.890211	125.22207
PCHCB_1106400	860.4721498	946.8865915
PCHCB_1106500	63.37606967	74.28482383
PCHCB_1106600	0.2223975	0.1598265
PCHCB_1106700	9.793362167	15.57869567
PCHCB_1106800	53.67881783	87.29536433
PCHCB_1106900	132.7882907	141.27752
PCHCB_1107000	61.2538515	64.82864967
PCHCB_1107100	114.7630117	88.786239
PCHCB_1107200	73.0498745	107.641444
PCHCB_1107300	46.459579	106.57142
PCHCB_1107400	29.01883833	44.60635733
PCHCB_1107500	131.6761632	160.421177
PCHCB_1107600	83.7982465	121.9737357
PCHCB_1107700	5.403799833	1.383599833
PCHCB_1107800	19.65303083	27.55110233
PCHCB_1107900	37.98716567	54.09122583
PCHCB_1108000	37.79874433	30.096188
PCHCB_1108100	75.22464967	108.325628
PCHCB_1108200	24.35021033	26.50406517
PCHCB_1108300	80.95616567	111.1374717
PCHCB_1108400	121.779358	87.29941967
PCHCB_1108500	1.9972915	2.106134167
PCHCB_1108600	38.64509583	49.5346345
PCHCB_1108700	35.7196765	27.8201715
PCHCB_1108800	51.38470717	54.65328717
PCHCB_1108900	29.23158433	29.127493
PCHCB_1109000	16.52003283	10.67070083
PCHCB_1109100	156.9549828	117.273468
PCHCB_1109200	85.7775285	100.1610755
PCHCB_1109300	3.845529333	1.985522
PCHCB_1109400	711.570274	431.4983177
PCHCB_1109500	57.90461917	56.33983467
PCHCB_1109600	21.50223267	15.10678967
PCHCB_1109700	18.90786067	22.52308583
PCHCB_1109800	97.54978317	79.71746
PCHCB_1109900	7.106353667	4.401156833
PCHCB_1110000	3.393347833	1.109272167
PCHCB_1110200	1276.24432	1626.818725
PCHCB_1110300	30.6629305	35.58239433
PCHCB_1110400	5.985327333	5.691258
PCHCB_1110500	74.64837933	68.98397933
PCHCB_1110600	0.212922167	0.249642833
PCHCB_1110700	54.3441215	49.51754433
PCHCB_1110800	39.946165	64.82767417
PCHCB_1110900	20.74971433	24.16878533
PCHCB_1111000	268.181478	296.6207725
PCHCB_1111100	17.600781	21.45584517
PCHCB_1111200	65.119985	77.575415
PCHCB_1111300	63.30035017	88.05919867
PCHCB_1111400	20.59551217	19.76179417
PCHCB_1111500	55.0477415	62.9442705
PCHCB_1111600	1.174074333	1.311916333
PCHCB_1111700	16.09210067	20.66002833
PCHCB_1111800	14.62967433	14.67702717
PCHCB_1111900	618.1625473	740.6145592
PCHCB_1112000	67.58102667	71.95564117
PCHCB_1112100	11.14962383	9.554155667
PCHCB_1112200	19.36456983	22.42932933
PCHCB_1112300	6.455116167	3.514301667
PCHCB_1112400	56.21323617	112.3382415
PCHCB_1112500	27.72385083	23.43233417
PCHCB_1112600	3960.785893	3456.768083
PCHCB_1112700	14.10993733	11.87274433
PCHCB_1112800	16.00713633	17.897682
PCHCB_1112900	108.429493	89.9026785
PCHCB_1113000	20.7237115	8.881167667
PCHCB_1113100	122.4470238	165.396304
PCHCB_1113200	12.96660033	21.74441483
PCHCB_1113300	2.496572	1.893679333
PCHCB_1113400	33.68756883	36.83129283
PCHCB_1113500	33.81463383	31.1679215
PCHCB_1113600	10.8490155	9.981087
PCHCB_1113700	18.7929205	7.954491167
PCHCB_1113800	14.5034895	11.79420817
PCHCB_1113900	1.989986833	0.492862
PCHCB_1114000	31.74521417	30.50910267
PCHCB_1114100	32.094684	31.275448
PCHCB_1114200	66.1566135	53.51969383
PCHCB_1114300	8.946708333	9.869581167
PCHCB_1114400	18.77087467	23.7646065
PCHCB_1114500	23.44309117	22.89049217
PCHCB_1114600	10.833302	3.200498333
PCHCB_1114700	0.886475333	0.2901865
PCHCB_1114800	4.5758825	1.252410333
PCHCB_1114900	400.9470407	744.5157985
PCHCB_1115000	94.87442267	97.33281517
PCHCB_1115100	231.5316948	233.2947335
PCHCB_1115200	36.08492067	48.07152417
PCHCB_1115300	151.3331668	158.0326477
PCHCB_1115400	125.3418397	144.1506677
PCHCB_1115500	13.05678983	14.8530565
PCHCB_1115600	0.294297167	0.688081833
PCHCB_1115700	55.862301	72.37729133
PCHCB_1115800	43.99257417	59.9635765
PCHCB_1115900	124.4732662	137.447275
PCHCB_1116000	22.59669517	21.6618345
PCHCB_1116100	126.4829582	152.398066
PCHCB_1116200	73.176776	77.609895
PCHCB_1116300	377.8627718	366.6765925
PCHCB_1116400	83.99549183	146.6817508
PCHCB_1116500	26611.74882	26564.80946
PCHCB_1116600	6086.988666	5622.883686
PCHCB_1116700	14.97815817	21.39336883
PCHCB_1116800	21.25318483	22.24831183
PCHCB_1116900	115.212495	126.8843182
PCHCB_1117000	1191.605747	1420.47018
PCHCB_1117100	1.815026833	2.043119
PCHCB_1117200	559.0380387	732.9562828
PCHCB_1117300	83.45811	93.1290095
PCHCB_1117400	37.1471645	53.41762367
PCHCB_1117500	14.95477633	16.56714333
PCHCB_1117600	57.8386165	64.109816
PCHCB_1117700	24.46171767	25.676339
PCHCB_1117800	20.76021083	26.639688
PCHCB_1117900	48.6983695	49.1380155
PCHCB_1118000	23.86951533	22.9050015
PCHCB_1118100	529.49171	590.3678332
PCHCB_1118200	27.56306317	25.73641483
PCHCB_1118300	11.0716645	10.9251895
PCHCB_1118400	53.60352667	57.666237
PCHCB_1118500	21.81138933	25.90520933
PCHCB_1118600	63.3394075	89.785112
PCHCB_1118700	6.97782	11.38248933
PCHCB_1118800	386.786673	454.680925
PCHCB_1118900	1.018717	0.709452
PCHCB_1119000	2.986348333	2.945558
PCHCB_1119100	23.0292665	38.477183
PCHCB_1119200	56.441848	62.418002
PCHCB_1119300	4.827711167	3.409851333
PCHCB_1119400	43.31901633	51.0137475
PCHCB_1119500	22.37556367	21.9038545
PCHCB_1119600	82.334138	77.20931767
PCHCB_1119700	42.16994417	18.719589
PCHCB_1119800	8.843979333	5.3856135
PCHCB_1119900	27.31735183	11.52507333
PCHCB_1120000	9.677639333	9.961325167
PCHCB_1120100	9.456931667	8.455698
PCHCB_1120200	213.5877872	230.0748043
PCHCB_1120300	52.87894233	56.38020533
PCHCB_1120400	3.37812	4.1080195
PCHCB_1120500	0.645417833	0.265080333
PCHCB_1120600	33.13287383	30.58684883
PCHCB_1120700	10.51761983	12.07636783
PCHCB_1120800	63.6935345	85.60240017
PCHCB_1120900	24.55872267	31.111782
PCHCB_1121000	576.9716295	827.8360925
PCHCB_1121100	42.68029667	63.115688
PCHCB_1121200	138.777806	117.2597285
PCHCB_1121300	8.305795167	12.18604767
PCHCB_1121400	39.22370667	47.86301433
PCHCB_1121500	76.77707267	71.97452183
PCHCB_1121600	49.18024233	56.05561667
PCHCB_1121700	132.3809675	155.175625
PCHCB_1121800	3.120193667	4.959275833
PCHCB_1121900	54.092388	73.58413383
PCHCB_1122000	41.57560233	37.91669933
PCHCB_1122100	35.159132	31.46963883
PCHCB_1122200	78.45085217	54.68260667
PCHCB_1122300	113.3639892	127.124565
PCHCB_1122400	823.8301787	994.2251565
PCHCB_1122500	52.1155255	85.10357767
PCHCB_1122600	89.67982783	123.5395103
PCHCB_1122700	10.09692433	4.931483167
PCHCB_1122800	85.12716017	86.389533
PCHCB_1122900	181.4832432	241.2135873
PCHCB_1123000	433.4466852	311.6274913
PCHCB_1123100	52.10962317	71.50901783
PCHCB_1123200	6.7086375	6.591440833
PCHCB_1123300	3.034254833	0.7807815
PCHCB_1123400	239.2636538	254.7934622
PCHCB_1123500	32.5226175	18.46767283
PCHCB_1123600	11.89921933	6.923203167
PCHCB_1123700	68.06356883	71.54052717
PCHCB_1123800	193.8206167	238.76686
PCHCB_1123900	28.4514995	37.69569167
PCHCB_1124000	115.2703795	141.5475038
PCHCB_1124100	272.8978323	354.942742
PCHCB_1124200	4.235896833	4.198056833
PCHCB_1124300	13.22605817	12.817251
PCHCB_1124400	35.91282367	38.07551133
PCHCB_1124500	17.37436867	21.67453383
PCHCB_1124600	1.689077167	2.889247333
PCHCB_1124700	32.4490985	36.28136383
PCHCB_1124800	4.819700667	2.1968825
PCHCB_1124900	24.520475	23.316301
PCHCB_1125000	98.86456467	111.1658538
PCHCB_1125100	940.5839878	1091.351185
PCHCB_1125200	21.37334	25.7195085
PCHCB_1125300	6.470009167	4.718852167
PCHCB_1125400	41.44116217	35.191319
PCHCB_1125500	135.3068498	128.0804312
PCHCB_1125600	33.657352	47.16746083
PCHCB_1125700	217.4149242	255.078135
PCHCB_1125800	4.626352167	4.976372167
PCHCB_1125900	166.1104053	169.3333557
PCHCB_1126000	203.2611558	194.0700943
PCHCB_1126100	100.096386	111.2502683
PCHCB_1126200	14.431215	19.28203883
PCHCB_1126300	27.19821817	45.80826833
PCHCB_1126400	145.5609257	100.6036137
PCHCB_1126500	1545.830492	1619.405929
PCHCB_1126600	2.477205167	3.129962833
PCHCB_1126700	1.233565167	1.3029635
PCHCB_1126800	43.589448	52.12681283
PCHCB_1126900	32.45954333	34.71148717
PCHCB_1127000	17.68982267	17.65112033
PCHCB_1127100	12.2956945	16.88071617
PCHCB_1127200	59.79946783	47.62805467
PCHCB_1127300	280.0339607	281.7295698
PCHCB_1127400	17.82899933	17.937123
PCHCB_1127500	1.9417015	2.188662167
PCHCB_1127600	0.588654833	1.319284
PCHCB_1127700	45.18855783	32.27533433
PCHCB_1127800	66.39213217	74.08407433
PCHCB_1127900	8.209734833	10.64831383
PCHCB_1128000	126.8706078	91.31521717
PCHCB_1128100	56.13642083	55.149007
PCHCB_1128200	81.54867767	102.4898798
PCHCB_1128300	11.15760167	7.424895333
PCHCB_1128400	5.8262435	7.576499833
PCHCB_1128500	29.89422017	16.42987833
PCHCB_1128600	137.3615822	108.076357
PCHCB_1128700	18.79193383	34.00228433
PCHCB_1128800	6.973786333	4.631930667
PCHCB_1128900	84.73017767	91.831974
PCHCB_1129000	8.8091335	11.290494
PCHCB_1129100	5.5462825	1.314522
PCHCB_1129200	17.75954867	10.77639917
PCHCB_1129300	59.46047633	90.81442383
PCHCB_1129400	45.653622	48.21084367
PCHCB_1129500	52.70389483	48.06336867
PCHCB_1129600	71.9565255	95.20640083
PCHCB_1129700	551.2620852	715.6941015
PCHCB_1129800	39.83932367	49.87988383
PCHCB_1129900	368.504834	501.527274
PCHCB_1130000	283.7321888	388.8553963
PCHCB_1130100	1.430371167	1.390561
PCHCB_1130200	28.55968533	33.054999
PCHCB_1130300	87.6704275	74.47167383
PCHCB_1130400	57.95179167	32.626808
PCHCB_1130500	183.1394252	238.9115203
PCHCB_1130600	93.79290233	106.4409473
PCHCB_1130700	15.58449167	9.240285667
PCHCB_1130800	0.741529167	1.091511167
PCHCB_1130900	14.52821283	11.91048533
PCHCB_1131000	62.88750083	53.9815535
PCHCB_1131100	665.9615668	571.3421962
PCHCB_1131200	29.29072117	27.09689967
PCHCB_1131300	52.60811533	54.00014133
PCHCB_1131400	75.660772	65.360845
PCHCB_1131500	69.919647	61.64131083
PCHCB_1131600	188.5787792	254.2744475
PCHCB_1131700	18.31968183	22.4701105
PCHCB_1131800	4.582113167	2.568854833
PCHCB_1131900	421.3812855	325.146398
PCHCB_1132000	60.23291	72.55755767
PCHCB_1132100	193.8624147	224.8124177
PCHCB_1132200	71.50051283	65.76249517
PCHCB_1132300	6.084556333	3.988863667
PCHCB_1132400	28.86371833	44.58777617
PCHCB_1132500	16.14773033	19.76459667
PCHCB_1132600	28.70364967	36.7038205
PCHCB_1132700	34.37452683	51.27348633
PCHCB_1132800	2251.643551	2302.091978
PCHCB_1132900	1833.079547	1909.253184
PCHCB_1133000	22.6390275	29.24545333
PCHCB_1133100	6.772602333	3.189235
PCHCB_1133200	70.64043483	71.97827517
PCHCB_1133300	44.402653	38.22313217
PCHCB_1133400	40.57801267	52.92089383
PCHCB_1133500	14.609044	10.76985567
PCHCB_1133600	186.8864563	196.9151565
PCHCB_1133700	22.711775	16.542187
PCHCB_1133800	60.2517395	59.94981317
PCHCB_1133900	9.1864655	8.757893333
PCHCB_1134000	30.54326617	33.15556583
PCHCB_1134100	48.36343817	53.183024
PCHCB_1134200	122.9364825	166.926717
PCHCB_1134300	39.48165867	39.21454433
PCHCB_1134400	17.11347033	4.752193667
PCHCB_1134500	717.4133803	866.3319468
PCHCB_1134600	1185.250742	1404.973393
PCHCB_1134700	73.909217	90.3370505
PCHCB_1134800	17.223429	11.0855875
PCHCB_1134900	14.499937	12.49409183
PCHCB_1135000	169.8480617	170.2023445
PCHCB_1135100	51.65015683	54.63498
PCHCB_1135200	667.9528327	520.807888
PCHCB_1135300	10.61726717	6.997287667
PCHCB_1135400	24.8115	29.98489067
PCHCB_1135500	12.17299283	24.42801467
PCHCB_1135600	78.01020617	65.502835
PCHCB_1135700	430.8906925	482.7771368
PCHCB_1135800	81.0140175	110.426044
PCHCB_1135900	80.78942917	111.3356402
PCHCB_1136000	52.60381433	75.47585567
PCHCB_1136100	24.22094417	30.042898
PCHCB_1136200	1.813239	0.999030667
PCHCB_1136400	58.28253983	51.28175033
PCHCB_1136500	201.1971905	197.5760883
PCHCB_1136600	12.82714683	14.36387883
PCHCB_1136700	288.1866557	315.0195513
PCHCB_1136800	56.5804505	47.76278433
PCHCB_1136900	15.22040217	12.91971983
PCHCB_1137000	5.591156333	5.181937667
PCHCB_1137100	78.24856883	122.0909433
PCHCB_1137200	362.2910017	480.8915915
PCHCB_1137300	431.7115707	384.7375163
PCHCB_1137400	1382.92857	1614.820735
PCHCB_1137500	312.9276445	387.3921098
PCHCB_1137600	1.444633	2.036321167
PCHCB_1137700	62.340125	63.24808517
PCHCB_1137800	185.3366232	221.948331
PCHCB_1137900	53.9528475	50.0782855
PCHCB_1138000	8.060673833	8.781488167
PCHCB_1138100	18.75567233	14.824068
PCHCB_1138200	97.4067985	84.645289
PCHCB_1138300	16.35691517	26.3173345
PCHCB_1138400	3.150362833	0.959494833
PCHCB_1138500	8.154550333	7.621975167
PCHCB_1138600	31.42344983	33.97820833
PCHCB_1138700	26.0894935	29.8909095
PCHCB_1138800	19.1759615	29.21773333
PCHCB_1138900	46.170222	48.87768617
PCHCB_1139000	48.35598883	51.239808
PCHCB_1139100	23.36986983	27.59723483
PCHCB_1139200	13.53164617	15.7309825
PCHCB_1139300	1.227317	0.302880167
PCHCB_1139400	796.0880965	914.8952013
PCHCB_1139500	49.7682555	49.39549067
PCHCB_1139600	112.9579217	85.15581983
PCHCB_1139700	37.99203867	36.7846475
PCHCB_1139800	19.030021	17.07150383
PCHCB_1139900	25.849649	29.85705333
PCHCB_1140000	78.12454	75.849513
PCHCB_1140100	73.397958	91.55446183
PCHCB_1140200	5.959225333	8.431328667
PCHCB_1140300	40.36926967	37.4250565
PCHCB_1140400	93.8947055	116.2988498
PCHCB_1140600	18.37047267	14.84613583
PCHCB_1140700	44.56707483	47.56199917
PCHCB_1140800	179.9599563	192.9464382
PCHCB_1140900	2.272066	1.0273725
PCHCB_1141000	308.8647067	405.0271845
PCHCB_1141100	98.4497645	95.33685033
PCHCB_1141200	1741.187752	2121.274629
PCHCB_1141300	59.73102783	77.82121967
PCHCB_1141400	18.12202567	30.61228983
PCHCB_1141500	52.59527317	80.73093133
PCHCB_1141700	48.33181817	41.80431133
PCHCB_1141800	46.402755	36.94699733
PCHCB_1141900	290.54063	449.6092833
PCHCB_1142000	122.5521913	119.8761097
PCHCB_1142100	29.712216	26.1930865
PCHCB_1142200	338.0589105	440.520802
PCHCB_1142300	170.767135	164.4752045
PCHCB_1142400	260.754256	331.8632105
PCHCB_1142500	64.71991567	70.62796067
PCHCB_1142600	2.797448833	1.444239167
PCHCB_1142700	2.078952333	0.531866333
PCHCB_1142800	17.22899467	14.737937
PCHCB_1142900	13.666985	7.245302167
PCHCB_1143000	21.20364183	18.88251917
PCHCB_1143100	84.89635583	73.90821033
PCHCB_1143200	0.207178333	0.179359
PCHCB_1143300	17.3705195	14.86754467
PCHCB_1143400	149.6376477	188.5814925
PCHCB_1143500	289.1779592	370.7135987
PCHCB_1143600	103.773126	130.555031
PCHCB_1143700	111.0086872	154.2314175
PCHCB_1143800	80.5575815	99.5638295
PCHCB_1143900	31.7395245	37.6736205
PCHCB_1144000	85.36685633	117.2008517
PCHCB_1144100	27.17644117	34.15475083
PCHCB_1144200	24.97843067	26.8561265
PCHCB_1144300	58.98773033	76.60671233
PCHCB_1144400	37.7046265	56.45474117
PCHCB_1144500	7.3189485	10.35692767
PCHCB_1144600	26.35424033	28.98231917
PCHCB_1144700	6.858373333	3.701007167
PCHCB_1144800	26.75932267	31.13107267
PCHCB_1144900	142.0117862	46.99478733
PCHCB_1145000	78.45615617	77.72152617
PCHCB_1145100	58.17042133	55.3472965
PCHCB_1145200	82.19164667	109.5171908
PCHCB_1145300	2544.875638	3649.19087
PCHCB_1145400	1747.765596	1489.073503
PCHCB_1145500	183.785116	191.1517958
PCHCB_1145600	109.1316372	30.86601067
PCHCB_1145700	7.327236833	1.223910833
PCHCB_1145800	31.01598167	34.67927983
PCHCB_1145900	22.51782233	33.09732433
PCHCB_1146100	40.99401883	33.69456333
PCHCB_1146200	28.30615767	27.86197817
PCHCB_1146300	308.4063372	456.0675475
PCHCB_1146400	14.35766733	8.252879833
PCHCB_1146500	2624.508576	2717.716346
PCHCB_1146700	1103.657027	870.3172977
PCHCB_1146800	75.26044117	79.04556767
