Gene	X11941_counts	X11942_counts	X11943_counts	X11944_counts
PVX_113350	568.187149	267.7421601	416.7278141	535.428801
PVX_081800	152.5687715	208.1276948	275.5780706	254.3144252
PVX_113345	61251.97759	53488.81756	21371.2234	14252.44183
PVX_113340	1587.065956	1457.939731	1091.750057	1292.099748
PVX_113335	850.5270594	1083.519054	1348.124081	1397.588915
PVX_113330	1415.20688	737.3368081	1665.951054	2726.752424
PVX_113325	3431.920526	3036.154261	3884.018451	3142.436765
PVX_113320	2246.443635	1876.286856	2842.198916	3294.683293
PVX_113315	1685.271142	2113.69885	1886.797591	1793.886058
PVX_113310	3303.903051	3228.593939	1937.688315	3034.666751
PVX_113305	878.585684	1292.692617	943.8788968	756.100735
PVX_113300	3417.891214	2785.145986	1254.984454	664.2966488
PVX_081805	922.427285	993.5744223	1849.3497	1501.937659
PVX_113295	1329.277342	1269.683525	1916.563864	2543.714464
PVX_113290	626.0580623	373.3748092	922.7544454	814.8325417
PVX_113285	224.4689971	240.549597	196.841479	273.1314118
PVX_113280	433.1550179	472.7322515	133.4681248	388.8843901
PVX_113275	3991.339355	2848.943922	3113.936177	2739.297082
PVX_113270	1967.611053	2013.29554	2061.554417	2491.254986
PVX_113265	2014.959982	2079.185212	1916.563864	2279.706439
PVX_113260	1085.518041	1637.828995	4483.184709	1629.665083
PVX_113255	2707.657278	2972.356324	1908.882245	1506.499353
PVX_113250	7353.11332	8557.290445	9273.634166	5374.24542
PVX_081810	2718.179262	4802.624997	9183.375147	4852.501701
PVX_113245	9354.043989	9594.791316	14590.2745	8272.631571
PVX_113240	14490.52596	15757.04447	17653.31996	7226.293073
PVX_113235	37896.6799	31528.73109	61360.77012	40925.23526
PVX_113230	1453.787489	2453.605889	2736.576659	1475.70792
PVX_113225	2484.941945	3479.602214	857.4606865	259.4463306
PVX_113220	231.4836533	776.0339172	102.74165	26.79995064
PVX_124715	0	20.91735626	2.88060701	0
PVX_124712	0	8.366942504	2.88060701	1.710635147
PVX_081815	6232.521998	4503.506803	4560.000896	4319.353746
PVX_124710	40.33427292	20.91735626	12.48263038	5.131905441
PVX_083590	1485.353442	1543.700892	967.8839552	1337.716685
PVX_083585	2248.197299	1649.333541	1851.270105	1038.925746
PVX_083580	101.7125143	230.0909188	108.502864	31.36164436
PVX_083575	327.9351755	637.9793659	203.5628953	57.02117157
PVX_083570	9880.143201	8568.794991	21542.13942	4015.430902
PVX_083565	2009.69899	1587.62734	4821.175932	1134.151103
PVX_083560	39432.8896	33335.99067	39727.41147	33067.71782
PVX_081820	562.9261568	964.2901235	1105.192889	2373.791372
PVX_083555	25356.22835	24535.01302	22213.32085	15321.01859
PVX_083550	341.9644878	453.9066308	847.8586632	269.7101415
PVX_083545	762.8438574	1330.343858	1355.805699	291.9483984
PVX_083535	2733.962238	3258.924105	2281.440752	2171.936425
PVX_083530	1160.925594	1497.682708	1419.179053	1933.587928
PVX_083525	85.92953796	117.137195	116.1844827	99.21683853
PVX_083520	108.7271705	154.7884363	74.89578225	49.03820755
PVX_083515	16510.74694	13032.55882	8331.675674	5462.628236
PVX_083510	4019.39798	5109.064266	3926.267354	4960.841927
PVX_083505	715.4949283	692.3644922	550.1959388	562.7989634
PVX_087825	5725.713091	4306.883654	7383.955968	7205.765451
PVX_081825	1573.036644	2787.237721	1516.159489	823.3857175
PVX_083500	1995.669678	2834.301773	1426.860672	1005.283255
PVX_083495	405.0963932	693.41036	359.1156739	185.8890193
PVX_083490	378.7914326	422.5305964	470.4991449	530.8671073
PVX_083485	1927.27678	2275.808361	2686.646138	2638.93982
PVX_083480	3153.087944	3084.26418	7797.803175	4614.723415
PVX_083475	2016.713646	2426.413326	4921.036975	3717.780386
PVX_083470	74707.84177	51820.6584	40198.87082	25147.47709
PVX_083465	15139.38166	12314.04763	16429.06198	16821.81582
PVX_083460	1660.719846	1948.451736	2262.236705	1292.099748
PVX_083455	415.6183775	605.5574637	615.4896977	1351.971978
PVX_081830	24800.31685	30250.68062	31466.79077	24505.41869
PVX_083450	2144.731121	2757.953423	2584.86469	2542.57404
PVX_083445	6076.445899	8339.74994	5914.846393	5891.427447
PVX_083440	1318.755358	1549.976099	1113.83471	925.4536146
PVX_083435	49725.14385	41136.07282	39441.27118	19786.34653
PVX_083430	2819.891776	1170.326083	1473.910587	1531.018457
PVX_083425	401.5890652	986.2533476	951.5605155	2231.238444
PVX_083420	2269.241268	4039.141494	7662.414646	16854.31789
PVX_083415	476.9966189	448.6772918	350.4738528	549.1138822
PVX_083410	878.585684	1100.252939	1499.83605	1788.18394
PVX_083405	12338.78019	9839.524384	6371.902705	4808.025187
PVX_081835	154.3224355	245.778936	110.4232687	331.2930068
PVX_083400	4826.083438	4475.268372	4352.597192	6144.031237
PVX_083395	852.2807234	1159.867405	1614.100128	1022.959818
PVX_083390	1592.326948	1541.609156	2826.835679	1856.609346
PVX_083385	2493.710265	2296.725717	1359.646509	1366.797483
PVX_083380	4254.388961	3090.539387	2746.178683	3355.695947
PVX_083375	645.3483667	937.0975604	727.8333711	1374.210235
PVX_083370	1220.550172	2198.414143	2888.288628	6637.834582
PVX_083365	740.0462249	450.7690274	1069.665403	2063.596199
PVX_083360	3840.524248	4997.15641	4199.92502	4771.531637
PVX_083355	1383.640928	2030.029425	3712.142233	3662.46985
PVX_081840	813.7001146	1786.342225	1823.424237	497.2246161
PVX_083350	1032.90812	595.0987856	2372.659974	1655.324611
PVX_083345	3619.562579	2121.019925	1827.265046	1589.750263
PVX_083340	1110.069337	1141.041784	1169.526446	777.7687802
PVX_083335	1758.925032	1583.443869	1463.348361	847.3346095
PVX_083330	1809.781289	1274.912864	859.3810912	427.0885751
PVX_083325	3751.087382	4767.065491	4831.738158	8861.660274
PVX_083320	3635.345555	8365.896636	3305.016442	4289.132525
PVX_083315	2413.041719	4445.984073	2117.246152	1836.651936
PVX_083310	1273.160093	1130.583106	1658.269435	2154.830074
PVX_083305	10921.81964	10954.41947	6785.749912	5586.364179
PVX_081845	1730.866407	2536.229446	1267.467084	910.62811
PVX_083300	6350.017489	3942.921655	4317.069705	4660.910564
PVX_083295	678.6679835	639.0252337	688.4650753	949.9727184
PVX_083290	1823.810602	1136.858313	1882.956782	1589.180052
PVX_083285	1103.054681	1098.161204	810.4107721	723.0284555
PVX_083280	2677.844989	2191.093068	3435.60396	3099.100675
PVX_083275	139952.9124	122457.5246	64183.76498	36285.99274
PVX_083270	11509.29709	14040.77539	30713.03194	22145.3124
PVX_083265	5166.294262	2835.347641	2155.654246	1844.064689
PVX_083260	273.5715902	380.6958839	493.544001	388.3141784
PVX_083255	554.1578366	253.1000107	465.6981332	688.8157526
PVX_081850	98.20518624	153.7425685	128.6671131	23.37868034
PVX_083250	1674.749158	987.2992154	1237.700812	1178.057405
PVX_083245	2242.936307	2286.267039	1712.040766	1792.175422
PVX_083240	52564.32593	27470.76397	42533.1227	18492.53615
PVX_083235	16942.14829	9892.863643	12828.30322	7782.819708
PVX_083230	1381.887264	1056.326491	1229.058991	1284.686995
PVX_083225	778.6268338	543.8512627	1514.239085	2595.60373
PVX_083220	6660.416024	6543.994906	7503.98126	9998.662435
PVX_083215	5864.25255	6208.271338	4436.134795	3831.822729
PVX_083210	755.8292012	504.1082858	386.9615416	359.8035926
PVX_083205	14462.46734	12996.99931	13372.73794	16606.84601
PVX_000525	4722.61726	6766.76475	4187.44239	3334.598113
PVX_083200	1502.890082	1922.30504	1592.975676	1171.214864
PVX_083195	2249.950963	1552.067834	3217.63803	4038.239371
PVX_083190	7223.342181	8081.420591	6417.032215	3922.486392
PVX_083185	10016.929	7671.440408	8068.580234	7839.840879
PVX_083180	818.9611067	847.1529285	1140.720376	1156.959571
PVX_083175	561.1724928	587.7777109	1392.293388	1756.252084
PVX_083170	1052.198424	1583.443869	1151.282602	1500.227024
PVX_083165	3922.946457	3572.684449	4010.76516	2901.237209
PVX_083160	1618.631909	887.9417732	1038.938928	837.6410104
PVX_083155	2867.240705	2692.063751	6471.763748	3339.159807
PVX_000530	8531.575555	11235.75791	6002.224806	5773.963833
PVX_083150	36769.07393	37363.62762	26241.36966	16060.01297
PVX_083145	1499.382754	1848.048425	1507.517668	1363.376212
PVX_083140	899.6296525	1498.728576	1017.814477	829.6580463
PVX_083135	3928.20745	3642.757592	1906.96184	1781.3414
PVX_083130	1702.807783	1603.315357	1331.800641	1483.120673
PVX_083125	2102.643184	789.6301988	461.8573239	1113.053269
PVX_083120	638.3337106	370.2372058	528.1112851	502.3565215
PVX_083115	2767.281855	3851.931155	3746.709517	3760.546265
PVX_083110	1623.892901	2139.845545	4325.711526	6540.898591
PVX_083105	3130.290311	4041.233229	7607.683113	8954.034572
PVX_000535	510.3162356	488.4202686	227.5679538	237.7782854
PVX_083100	911.9053008	1534.288082	1714.921373	2726.182213
PVX_083095	1346.813983	1615.865771	1484.472812	1901.08586
PVX_083090	368.2694484	532.3467168	651.9773865	1051.470404
PVX_083085	1348.567647	2520.541429	2095.161498	4380.936612
PVX_083080	1643.183205	1270.729393	2268.958121	3077.43263
PVX_083075	687.4363037	357.686792	632.7733398	1287.538054
PVX_083070	7554.784684	7756.155701	7343.62747	8076.478741
PVX_083065	2039.511279	3489.015024	2640.556426	3432.104317
PVX_083060	2597.176443	3700.280322	3389.514248	4271.455962
PVX_083055	13177.0316	11073.6484	7320.582614	6443.392387
PVX_000540	38.58060888	60.66033315	54.73153318	38.77439667
PVX_083050	1888.696171	2382.486878	1543.045155	2205.578916
PVX_083045	19646.29824	18041.21977	29194.95204	42770.44037
PVX_083040	1620.385573	2342.743901	4031.889611	3036.947598
PVX_083035	2648.0327	3141.78691	3660.291307	3336.87896
PVX_083030	131398.5392	105418.2462	107462.0047	60940.8069
PVX_083025	1786.983657	2509.036883	859.3810912	570.2117157
PVX_083022	5.26099212	6.275206878	16.32343972	10.8340226
PVX_083020	831.236755	808.4558194	915.0728267	737.8539601
PVX_083015	1060.966744	631.704159	1457.587147	1111.912846
PVX_083010	1148.649946	1073.060376	977.4859786	1507.069565
PVX_087830	38068.53898	26980.25197	26299.942	13298.47763
PVX_000545	128.0174749	208.1276948	417.6880164	585.607432
PVX_083005	11577.68999	10190.93597	6007.025817	5164.977721
PVX_083000	4952.347249	4614.368791	11056.72991	10375.57238
PVX_082995	3863.32188	4177.196045	2650.158449	2889.832975
PVX_082990	24293.50795	15340.78908	15899.03029	10016.90921
PVX_082985	7340.837671	6368.289113	5401.138143	2513.493243
PVX_082980	3796.682647	2615.7154	4341.074764	4268.604904
PVX_082975	2356.92447	1918.121569	447.4542888	443.6247148
PVX_082970	16805.3625	15081.41386	15571.60129	13771.75336
PVX_082965	9324.231701	9611.525201	11336.14879	13709.60028
PVX_082960	3452.964495	3533.98734	3377.99182	2192.464047
PVX_000550	133.278467	88.8987641	121.9456967	126.5870009
PVX_082955	1497.62909	1296.876088	4162.477129	2390.327512
PVX_082950	16503.73228	11126.98766	10511.33498	6307.681999
PVX_082949	47.34892908	23.00909188	16.32343972	27.94037407
PVX_082947	0	0	10.5622257	5.702117157
PVX_082945	3461.732815	2968.172853	2542.615787	3180.070738
PVX_082940	110051.1868	64763.27258	65149.72854	41588.9617
PVX_082935	1210.028188	1417.150887	1948.250541	2564.242085
PVX_082930	35.0732808	103.5409135	77.77638926	174.484785
PVX_082925	745.307217	1235.169887	880.5055426	1511.061047
PVX_082920	219.208005	137.0086835	150.7517668	306.2036913
PVX_000555	1110.069337	1595.994283	1614.100128	1983.766559
PVX_082915	9717.052446	8072.00778	7614.404529	4642.093577
PVX_082910	10507.95493	8295.823492	5778.497661	3827.261036
PVX_082905	1397.67024	2962.943514	1059.103177	2730.743906
PVX_082900	1841.347242	1937.993057	1248.263038	953.3939886
PVX_082895	664.6386712	437.1727458	671.1814333	510.3394855
PVX_082890	6020.328649	3588.372466	4990.171543	6112.669592
PVX_082885	1034.661784	1106.528146	877.6249356	854.1771501
PVX_082880	1481.846114	1058.418227	699.027301	939.7089075
PVX_082875	40839.32816	28244.70616	29541.58509	20276.72861
PVX_082870	64.88556948	124.4582697	261.1750355	346.6887231
PVX_000560	312.1521991	525.0256421	412.8870047	728.7305727
PVX_082865	15277.92112	19049.43634	11487.86075	9410.203944
PVX_082860	1525.687715	1121.170295	2463.879196	3406.44479
PVX_082855	2793.586816	1990.286448	1972.255599	1471.716438
PVX_082850	2472.666296	1638.874863	1427.820874	931.7259435
PVX_082845	15826.81796	14874.33204	16753.61037	25692.02927
PVX_082840	6790.187163	6692.508135	9974.581872	10260.95982
PVX_082835	3705.492117	3325.859645	7106.457493	10705.15475
PVX_082830	7465.347818	6785.59037	3388.554046	5853.223262
PVX_082825	1122.344986	1051.097152	1207.934539	1548.124808
PVX_000565	54.36358524	41.83471252	180.5180393	169.3528796
PVX_082820	1227.564828	1295.83022	1905.041436	875.2749836
PVX_082815	1702.807783	2585.385234	2966.065018	5789.929761
PVX_082810	889.1076683	1380.545513	1254.024252	2080.702551
PVX_082800	1125.852314	1169.280215	1702.438743	1540.141844
PVX_082795	6351.771153	6831.608554	5604.701038	5754.576635
PVX_082790	1695.793127	1543.700892	2125.887973	3620.274183
PVX_082785	955.7469018	311.6686083	335.1106155	348.96957
PVX_082780	370.0231124	297.0264589	657.7386005	514.9011793
PVX_082775	6095.736203	7951.732982	6076.160386	11581.57016
PVX_082770	3815.972951	2834.301773	5840.910813	4579.370289
PVX_000570	617.2897421	1054.234755	1348.124081	1926.745387
PVX_082765	7460.086826	8960.995421	10095.56737	8977.983464
PVX_082760	5887.050182	4101.893562	3197.473781	1858.890193
PVX_082755	10699.10431	8752.867727	8157.879051	9104.570465
PVX_082750	177.120068	137.0086835	317.8269734	150.5358929
PVX_082745	2104.396848	2125.203396	3073.607679	3254.198261
PVX_082740	3286.366411	3255.786502	2043.310572	2275.714957
PVX_082735	834.744083	1705.810403	291.9015103	148.2550461
PVX_082730	1569.529316	1699.535196	1540.164548	1893.673108
PVX_082725	782.1341618	819.9603653	886.2667566	1366.797483
PVX_082720	708.4802722	686.0892853	675.9824449	1046.338498
PVX_000575	6720.040601	6615.113917	7125.66154	6788.940687
PVX_082715	173.61274	366.0537345	280.3790823	255.4548486
PVX_082710	2665.569341	3714.922472	3565.231276	2646.922784
PVX_082700	4527.960551	7905.714798	10403.79232	17250.04482
PVX_082695	4070.254237	4829.81756	13300.72277	18578.63812
PVX_082690	126.2638109	49.15578721	72.97537758	62.72328873
PVX_082685	2213.124018	2482.890188	4409.249129	7275.331281
PVX_082680	862.8027077	1578.21453	1498.875847	6721.085493
PVX_082675	2484.941945	1191.243439	10081.16433	12061.11821
PVX_082670	7553.03102	5895.556862	6253.797818	4789.2082
PVX_082665	4729.631916	4450.167544	9478.157264	11461.25549
PVX_000580	292.8618947	723.7405266	150.7517668	253.7442135
PVX_082660	1548.485347	1603.315357	2055.793203	2294.531944
PVX_082655	324.4278474	707.0066415	464.7379309	891.8111234
PVX_082650	1082.010713	1143.13352	2673.203305	4600.468122
PVX_082645	5594.188288	3907.362149	6397.828168	5765.980869
PVX_082640	306.891207	444.4938205	1036.058321	762.9432756
PVX_082635	2262.226612	2831.16417	2366.89876	3731.465468
PVX_082630	1325.770014	1533.242214	1086.949045	1399.29955
PVX_082625	448.9379942	884.8041697	763.3608576	1328.023086
PVX_082620	643.5947027	359.7785277	545.3949272	382.0418495
PVX_082615	184.1347242	115.0454594	191.080265	599.8627249
PVX_000585	15.78297636	74.25661472	6.721416356	14.25529289
PVX_082610	2574.378811	2406.541838	2632.874807	1581.767299
PVX_082605	431.4013538	391.154562	563.6387716	838.7814338
PVX_082600	2812.87712	2476.614981	2941.099757	2711.92692
PVX_082595	2784.818496	2786.191854	2854.681547	5505.964327
PVX_082590	911.9053008	1558.343041	1320.278213	2530.029383
PVX_082585	233.2373173	557.4475443	171.8762182	228.0846863
PVX_082580	4508.670247	2963.989382	3291.57361	2701.663109
PVX_082575	4352.594147	4944.86302	7310.980591	9102.289618
PVX_082570	1799.259305	1027.042192	2064.435024	1168.934017
PVX_082565	1299.465054	1091.885997	835.3760328	669.9987659
PVX_000590	0	0	1.920404673	2.851058578
PVX_082560	445.4306662	458.0901021	619.3305071	1355.393248
PVX_082555	1394.162912	662.0343256	987.088002	888.9600648
PVX_082550	1288.943069	1093.977732	2052.912596	4512.655518
PVX_082545	1397.67024	420.4388608	1414.378042	1836.651936
PVX_082540	1457.294817	1435.976507	4747.240352	6406.898838
PVX_082535	1194.245211	835.6483825	1080.227629	1650.192705
PVX_082530	1702.807783	1617.957507	1449.905528	2028.243073
PVX_082525	7531.987052	6307.62878	6734.859189	4429.404608
PVX_082520	7251.400805	5406.090725	8763.766726	8665.507443
PVX_082515	7391.693929	8613.767307	4207.606639	3710.937846
PVX_087835	29463.30954	19988.62564	22918.10937	17441.63596
PVX_000595	4238.605985	2045.717442	4319.950312	4587.923465
PVX_082510	899.6296525	1472.581881	1708.199957	3458.904267
PVX_082505	83590.15013	68762.6711	58094.16177	31552.09508
PVX_082500	990.8201826	748.8413541	1069.665403	1470.005803
PVX_082495	4501.655591	3464.960064	3894.580677	3412.717118
PVX_082490	1934.291436	2104.28604	1598.73689	1659.886304
PVX_082485	2372.707446	1540.563288	1622.741949	4925.4888
PVX_082480	2020.220974	2474.523245	3792.799229	4318.213323
PVX_082475	4650.717034	2388.762085	4994.012352	5554.432323
PVX_082470	19990.01639	12008.65423	18593.35804	13625.77916
PVX_082465	7086.556386	6969.663105	7555.832186	9090.885383
PVX_000600	1981.640365	2322.872413	2102.843117	1795.026481
PVX_082460	189.3957163	286.5677807	194.9210743	517.1820261
PVX_082455	2693.627965	3125.053025	2781.706169	2224.966115
PVX_082450	2516.507897	1539.517421	3389.514248	5077.165117
PVX_082445	950.4859097	426.7140677	1307.795582	1962.668725
PVX_082440	6684.96732	2819.659624	4378.522655	2940.011606
PVX_082435	9743.357406	5298.36634	4533.115231	3293.54287
PVX_082430	4487.626278	3553.858828	5337.764789	2740.437506
PVX_082425	9110.284688	7446.578828	7552.951579	9195.234127
PVX_082420	1329.277342	2081.276948	902.5901964	997.8705025
PVX_082415	6165.882765	6392.344073	5099.634609	4167.107218
PVX_000605	1720.344423	2293.588114	1051.421559	1537.290786
PVX_082410	6264.087951	3642.757592	6795.351936	7358.011979
PVX_082405	7.01465616	8.366942504	7.681618692	2.851058578
PVX_082400	6027.343305	7134.91022	3889.779665	5007.599287
PVX_082395	1388.90192	1509.187254	2009.70349	4050.213817
PVX_082390	1776.461673	760.3459	1790.777358	1947.843221
PVX_082385	6642.879384	3492.152627	4928.718594	5725.495837
PVX_082380	8912.120651	5606.897345	8901.07566	6468.481703
PVX_082375	2078.091887	2647.091435	886.2667566	1066.295908
PVX_082370	5268.006776	4805.7626	3852.331774	2627.535586
PVX_082365	11121.73734	11715.81124	19947.24334	19717.35092
PVX_000610	201.6713646	294.9347232	15.36323738	21.6680452
PVX_082360	1899.218155	1978.781902	2509.008705	3987.490528
PVX_082355	10371.16913	8631.54706	12143.67895	15442.47368
PVX_082350	869.8173638	1809.351316	2041.390168	2616.701563
PVX_116490	752.3218732	862.8409457	1228.098788	692.8072346
PVX_116495	156.0760996	292.8429876	309.1851524	110.6210728
PVX_116500	12899.95268	16564.45442	4040.531432	2851.62879
PVX_116505	543.6358524	595.0987856	278.4586776	509.7692738
PVX_116510	5480.200125	5933.208103	3865.774607	6465.060433
PVX_116515	2395.505079	2554.009199	4995.932757	3742.869702
PVX_116520	1206.52086	1061.55583	675.0222426	637.4966982
PVX_000615	6756.867546	4524.424159	1641.945996	1505.358929
PVX_116525	25261.5305	21413.0976	24923.01185	13356.06902
PVX_116530	685.6826396	667.2636647	849.7790678	533.7181659
PVX_116535	847.0197313	903.6297904	782.5649043	1678.703291
PVX_116540	3908.917145	3184.66749	3511.459945	3685.84853
PVX_116545	719.0022564	772.8963138	931.3962665	1324.031604
PVX_116550	980.2981984	1497.682708	1708.199957	3104.23258
PVX_116555	75.40755372	144.3297582	68.1743659	69.56582932
PVX_116560	910.1516368	578.3649006	1034.137916	941.9897543
PVX_116565	322.6741834	354.5491886	752.7986319	1092.525647
PVX_116570	11546.12404	6190.491585	8937.563349	8624.4522
PVX_000620	70.1465616	119.2289307	57.61214019	61.5828653
PVX_116575	36.82694484	76.34835034	44.16930748	61.01265358
PVX_116580	28640.8411	22576.10261	12963.69175	9898.875385
PVX_116585	1052.198424	1763.333133	1170.486648	2190.753412
PVX_116590	375.2841046	558.4934121	570.3601879	3035.807174
PVX_116595	11930.17646	9855.212401	7518.384295	4872.459111
PVX_116600	4135.139806	2516.357958	3632.445439	6136.618484
PVX_116605	9313.709716	5798.291155	8459.382585	8258.94649
PVX_116610	1797.505641	1693.259989	2367.858962	979.6237276
PVX_116615	6965.553567	4367.543987	13255.59326	5430.126169
PVX_116620	8619.258757	7418.340397	8535.23857	7035.84236
PVX_000625	0	0	6.721416356	17.10635147
PVX_116625	2363.939126	1623.186846	1563.209404	1170.074441
PVX_116630	15667.23453	7037.644513	51098.12754	38021.7172
PVX_116635	2439.34668	2327.055884	3300.215431	4805.174128
PVX_116640	1774.708008	1367.995099	1573.77163	2760.965127
PVX_116645	1101.301017	614.970274	965.0033482	1685.545832
PVX_116650	2491.956601	3463.914196	1111.914306	1585.758781
PVX_116655	4931.30328	6758.397807	5185.092617	7188.088888
PVX_116660	1865.898539	2087.552155	3356.867369	3405.874578
PVX_116665	2397.258743	2960.851778	2351.535522	6446.243446
PVX_116670	927.6882772	544.8971305	1408.616828	2529.459171
PVX_116675	3821.233943	2814.430285	3465.370233	5277.309429
PVX_116680	1089.025369	1054.234755	2219.987802	4882.15271
PVX_116685	12700.03498	7736.284212	10914.61996	10958.89896
PVX_116690	3840.524248	3065.43856	3258.92673	2944.5733
PVX_116695	5720.452098	6104.730424	5479.874735	11217.20487
PVX_116700	12230.05301	11394.72982	12398.13257	12296.04544
PVX_116705	829.4830909	599.2822568	966.9237529	1762.524413
PVX_116710	4787.502829	3714.922472	6303.728339	8072.487259
PVX_116715	12496.60995	10054.97315	14190.83033	11635.74027
PVX_116720	61.3782414	42.88058033	199.722086	118.0338251
PVX_000635	149.0614434	203.9442235	64.33355655	53.02968956
PVX_116725	111934.622	82698.85971	67705.78715	29913.30661
PVX_116730	699.711952	507.2458893	616.4499001	333.003642
PVX_116735	908.3979727	849.2446641	679.8232543	543.9819768
PVX_116740	208.6860208	162.109511	225.6475491	1503.078083
PVX_116745	15281.42844	15081.41386	10351.94139	13808.24691
PVX_116750	2362.185462	3096.814594	2074.997249	1192.882909
PVX_116755	733.0315687	764.5293713	781.604702	841.0622807
PVX_116760	899.6296525	1489.315766	1374.049544	2593.322883
PVX_116765	275.3252543	686.0892853	525.2306781	1315.478428
PVX_116770	662.8850071	848.1987963	925.6350524	1864.022099
PVX_000640	1.75366404	32.4219022	17.28364206	14.82550461
PVX_116775	7188.2689	6909.002772	6755.98364	5878.882789
PVX_116780	6658.66236	5800.382891	4363.159417	4379.225977
PVX_116785	669.8996633	658.8967222	1206.974337	965.9386464
PVX_116790	2327.112181	2470.339774	1459.507552	766.9347576
PVX_116795	2128.948145	2392.945556	1705.31935	1284.686995
PVX_116800	834.744083	311.6686083	542.5143202	273.7016235
PVX_116805	4150.922783	3585.234863	3086.09031	3818.137648
PVX_116810	6086.967883	6950.837485	5578.775575	3385.917168
PVX_116815	205.1786927	451.8148952	289.0209033	241.7697675
PVX_116820	6948.016926	8349.162751	5504.839995	5964.414546
PVX_087840	11581.19732	12783.64228	15502.46672	15911.75793
PVX_000645	10.52198424	12.55041376	3.840809346	6.272328873
PVX_116825	6532.398549	6301.353573	5384.814703	6585.945316
PVX_116830	1678.256486	989.390951	2908.452877	2469.586941
PVX_116835	6825.260444	7425.661472	3937.789782	1824.107279
PVX_116840	4182.488735	2750.632348	2199.823553	1744.84785
PVX_116845	3274.090763	3484.831553	5817.865957	8002.92143
PVX_116850	2958.431235	3657.399742	3967.556055	6227.852359
PVX_116855	9932.753123	4621.689865	6600.430861	2731.88433
PVX_116860	420.8793696	393.2462977	627.0121258	868.432443
PVX_116865	8559.634179	9859.395873	8237.575845	6797.493863
PVX_116870	585.7237894	907.8132616	706.7089197	979.0535159
PVX_000650	115.7418266	110.8619882	744.1568108	1795.596693
PVX_116875	8657.839365	7390.101966	3181.150341	4535.463987
PVX_116880	555.9115007	644.2545728	422.4890281	708.7731626
PVX_116882	962.761558	1295.83022	267.8964519	276.5526821
PVX_116885	419.1257056	551.1723374	554.9969505	788.6028028
PVX_116890	75256.73861	50157.72857	37486.29922	20719.78311
PVX_116895	14935.95663	11099.7951	5845.711825	4290.843161
PVX_116900	1771.20068	1669.205029	2073.076845	3032.385904
PVX_116905	1218.796508	772.8963138	763.3608576	866.7218079
PVX_116910	1373.118943	1444.34345	1277.069108	1208.278626
PVX_000655	43.841601	43.92644814	56.65193786	29.65100922
PVX_116915	6269.348943	5269.082042	5415.541178	5087.428927
PVX_116920	3316.1787	3524.57453	1900.240424	1970.651689
PVX_116925	7507.435755	4616.460526	9379.256423	11586.13185
PVX_116930	3051.37543	4182.425384	4169.198545	7002.199869
PVX_116935	1183.723227	1033.317399	1337.561855	1315.478428
PVX_116940	2293.792564	2593.752176	1786.936548	1263.01895
PVX_116945	5767.801028	5808.749833	5463.551295	4713.940254
PVX_116950	5953.689416	3246.373691	3143.70245	3338.019384
PVX_116955	8663.100358	8532.189618	4482.224507	3579.218939
PVX_116960	675.1606554	921.4095432	499.305215	482.9693232
PVX_000660	33.31961676	78.44008597	46.08971215	30.22122093
PVX_116965	843.5124032	860.7492101	1060.06338	1428.380348
PVX_116970	280.5862464	289.7053842	386.9615416	221.2421457
PVX_116975	7025.178144	4831.909296	4783.728041	2678.284429
PVX_116980	1634.414885	1676.526104	1520.000299	1268.150856
PVX_116985	2137.716465	4120.719183	1711.080564	1663.877786
PVX_116990	1604.602597	6456.142009	1326.039427	778.3389919
PVX_116995	1979.886701	1555.205438	996.6900253	1121.606445
PVX_117000	3575.720978	3784.995615	3329.981703	3520.487133
PVX_117005	9406.653911	6898.544094	12606.49648	18451.48091
PVX_117010	5194.352886	4395.782418	3353.026559	4285.711255
PVX_000665	40.33427292	51.24752283	79.69679393	92.37429794
PVX_117015	1559.007332	1112.803353	1800.379381	3056.905008
PVX_117020	2202.602034	2392.945556	2388.983413	2262.029876
PVX_117025	934.7029333	1218.436002	2534.934168	2712.497132
PVX_117030	7826.602611	7764.522643	13692.48532	11456.69379
PVX_117035	6004.545673	4073.655131	1857.031319	1321.750757
PVX_117040	2490.202937	2384.578614	1293.392547	1259.027468
PVX_117045	249.0202937	600.3281246	830.5750211	713.3348563
PVX_117050	1488.86077	1378.453777	1267.467084	796.0155551
PVX_117055	2730.45491	3139.695174	2662.641079	2562.53145
PVX_117060	2174.54341	2898.09971	3645.888272	7087.161414
PVX_000670	2390.244087	3948.150994	4251.775946	4870.178264
PVX_117065	1967.611053	2580.155895	2768.263336	3370.521451
PVX_117070	971.5298782	1685.938914	718.2313477	760.092217
PVX_117075	8261.511292	4312.112993	6457.360713	4388.349364
PVX_117080	1052.198424	785.4467275	1198.332516	724.1688789
PVX_117085	1390.655584	2033.167028	695.1864917	835.9303752
PVX_117090	920.673621	942.3268995	1038.938928	1971.221901
PVX_117095	1664.227174	1255.041376	2108.604331	3384.206533
PVX_117100	796.1634742	457.0442343	943.8788968	1289.818901
PVX_117105	2693.627965	1837.589747	2938.21915	2400.021111
PVX_117110	1827.31793	938.1434282	1273.228298	964.798223
PVX_000675	8.7683202	1.045867813	4.801011683	1.710635147
PVX_117115	3726.536085	1179.738893	746.0772155	741.8454421
PVX_117120	975.0372062	1585.535604	1152.242804	1218.542436
PVX_117125	1643.183205	1946.36	1507.517668	1068.006544
