Geneid,Asex-Mixed_1,Asex-Mixed_2,Asex-Mixed_3,Asex-Mixed_4
PBANKA_0000101,0.08919338693598061,0,0,0.0642117713770826
PBANKA_0000201,0,0,0,0
PBANKA_0000301,1.164851858343453,2.0019287996497144,1.9001049507868617,1.7890044102587956
PBANKA_0000401,0.06226968654508863,0.12348167637753658,0.05253839887411095,0.17931584452671365
PBANKA_0000600,6.79980545066208,8.658218753261933,6.8241958025130804,3.607056267570281
PBANKA_0000701,0,0.12907631543671297,0,0
PBANKA_0000801,0,0,0.05733075282546567,0
PBANKA_0000901,0,0.09896918478894369,0,0
PBANKA_0001001,10.54414489228184,13.7783099623444,16.764207044382225,9.91643789300079
PBANKA_0001101,0.827438018363377,0.8835192097772474,0.37591556915938246,0.45822007739025716
PBANKA_0001200,0,0,0,0
PBANKA_0001201,2.7516305135852517,1.8188408487922487,0.7185952341120256,0.9433064785362949
PBANKA_0001301,1.639312939202678,1.5003604314712593,0.4255775005978141,0.27234647859935035
PBANKA_0001401,2.706351025011619,6.586444646412822,1.2973931832062566,0.7084895141544771
PBANKA_0001501,0.13544180979167425,0,0,0
PBANKA_0001601,0.12339330523965415,0.36703602579703354,0.10410983335176587,0.1776656987181856
PBANKA_0006300,6.557251756810712,4.626111330369717,2.6066621911616115,2.5419004669272702
PBANKA_0006401,0,0,0,0
PBANKA_0006501,0,0,0,0
PBANKA_0006600,0,0,0,0
PBANKA_0006701,0,0,0,0
PBANKA_0006800,0,0,0,0
PBANKA_0006900,0,0,0,0
PBANKA_0007000,0,0,0,0
PBANKA_0007100,0,0,0,0
PBANKA_0007200,0,0,0,0
PBANKA_0007300,0,0,0,0
PBANKA_0007401,0,0,0,0
PBANKA_0007501,0.12339330523965415,0,0.05205491667588293,0
PBANKA_0007601,0,0,0,0
PBANKA_0007701,0.2896949820544144,0.4103352003080691,0.7681849020564453,0.7150496022485001
PBANKA_0007801,0.0834568827969445,0.33099237734393616,0.14082906918122684,0.12016393730732056
PBANKA_0007901,2.8997426731318727,4.2820869676320585,0.6246590001105952,0.7994956442318353
PBANKA_0008001,0.2708836195833485,0,0,0
PBANKA_0008101,28.270437691470235,17.040471340100048,4.465763904299431,6.096738713908264
PBANKA_0008201,1.0904697517263413,0.8409399707518379,0.5622558168666151,0.08722743641886824
PBANKA_0008301,0,0,0,0
PBANKA_0008401,0,0,0,0
PBANKA_0008501,0,0,0,0
PBANKA_0008601,0,0,0,0
PBANKA_0008701,0,0,0,0
PBANKA_0008801,0,0,0.08527589364993887,0
PBANKA_0008901,0,0,0,0.13223520041581852
PBANKA_0009101,0,0.5202336713470997,0,0.251821816444037
PBANKA_0100021,57.776652173835274,71.60745321823978,28.108449099571168,17.33098022438208
PBANKA_0100041,0.03465785540619809,0,0.05848329524297933,0.3493105610065189
PBANKA_0100061,130.36817936940514,140.03272764265122,58.341782743905995,46.29293757038739
PBANKA_0100081,0.4821635660220732,1.9122744540384258,1.2204382176818307,1.0909404034305028
PBANKA_0100100,2.3528542316074432,4.214219928899777,8.388895364378326,13.00445870957225
PBANKA_0100200,40.34383802715686,67.05741036613445,130.30106680767003,94.58412699216014
PBANKA_0100300,1.202162822081964,2.9340381770993518,1.2483606684202546,0.5991622529185708
PBANKA_0100400,4.258475794834318,5.521481148119326,7.296505454060568,14.52691976945894
PBANKA_0100500,147.47708435863132,176.30797945236748,215.1610123823175,238.34004902674187
PBANKA_0100600,224.86705439325794,263.3373298295081,405.38041185438084,434.2127606399324
PBANKA_0100700,4009.442042902454,3789.1591048045543,2240.9231009438545,2478.286419261387
PBANKA_0100800,14.921221678719654,18.111003010213324,13.28879593040772,55.699416956059956
PBANKA_0100900,100.64284242041062,106.37932182990527,89.44090987607113,95.29258844169567
PBANKA_0101000,277.07145633449625,276.4623270711349,225.06091670397856,206.68060147729128
PBANKA_0101100,3.6684286406782713,3.010157092071269,4.322522420576619,9.01569616419925
PBANKA_0101200,70.58110428430344,69.91685029075829,58.558115421165766,82.79972260402877
PBANKA_0101300,38.65896228053788,41.23133357152685,72.77223268258122,61.83043197001251
PBANKA_0101400,39.54016304979397,56.11050521270868,66.00190994998285,71.31459760195524
PBANKA_0101500,8.724275805715633,13.806201278057646,11.530831414434683,18.687546335686765
PBANKA_0101600,15.25616545493419,19.912746600549976,15.788294786992834,10.554132129187861
PBANKA_0101700,44.822199372743604,53.60054613834145,74.82882495027702,64.47094287060459
PBANKA_0101800,76.18845596039301,91.41546072911237,114.20744608855364,81.2603819483263
PBANKA_0101900,45.055043200647745,51.62513676694253,57.67641298028809,58.40268390139472
PBANKA_0102000,17.360788608770708,25.610099680701083,58.23356131206457,50.84680087399492
PBANKA_0102100,82.62682515182894,105.10126198161001,95.3328518412029,81.06426233985167
PBANKA_0102200,31.864337482879073,53.72479654765226,47.071726049353956,30.147426661540283
PBANKA_0102300,5.92903432659472,8.23015173189327,24.47360136941239,38.08733595650174
PBANKA_0102400,2.216591247054786,2.165286724752677,2.2755515746880812,7.9552179689894205
PBANKA_0102500,8.794225375730749,12.849844239270762,19.171019940632704,14.72209343206823
PBANKA_0102600,12.881063719583604,13.717715891010496,16.375270122396078,28.522384228557623
PBANKA_0102700,2.9657398967117947,5.132600296400341,4.276597497629374,5.434760381701066
PBANKA_0102800,9.443837156709344,19.942290734972154,9.327827386861195,7.728928531853572
PBANKA_0102900,2.637955684177345,6.30627130551219,5.3663248989974495,6.965895347565482
PBANKA_0103000,98.21188210760857,98.862845558479,77.08668628847082,94.88860360050842
PBANKA_0103100,8.269395617258088,12.854368124349522,18.65667028693768,8.984425951143429
PBANKA_0103200,4.458060187756371,6.5789000362794745,5.685792187432781,14.927581902610441
PBANKA_0103300,103.20576011119078,174.55877298202765,178.55942010978484,146.26402892718932
PBANKA_0103400,37.69626672145258,41.64050644031922,77.16502987844186,76.31468066261587
PBANKA_0103500,2.8452690432577814,6.03132695399158,2.3178403874022413,1.4530206551614122
PBANKA_0103700,99.93039296755823,79.76916293988863,153.8009088640724,155.77167414035617
PBANKA_0103800,141.4106261631858,171.81050479360627,194.84929461825857,160.83665707191074
PBANKA_0103900,110.9500292683401,119.8705084395609,117.61341626108599,160.33967218897666
PBANKA_0104000,85.3858390502701,85.22507266926779,156.65141439015633,225.66560701904785
PBANKA_0104100,18.976774926150426,19.378949188786503,35.713496082123406,75.75283964159745
PBANKA_0104200,7.765187556948615,21.456895094590298,7.3035024865251454,5.132064866770881
PBANKA_0104300,3.861448258292683,3.795360841046454,5.609416964265262,5.753224637790728
PBANKA_0104400,1.2009636710810005,2.2853047283743724,0.7881076709276317,3.5107727907743755
PBANKA_0104500,2.552817649554229,3.681653674148705,3.5245182813932425,17.041557155126274
PBANKA_0104600,12.589555747452474,19.749921370969208,19.043395787401625,19.849524046983483
PBANKA_0104700,12.318409167713709,20.42532199844899,40.80997394897854,44.99245498992336
PBANKA_0104800,29.436268056646565,56.93812879175866,24.547871435581605,18.544500698473712
PBANKA_0104900,194.14293511638485,202.86972303230934,245.62961653937322,310.1783024610815
PBANKA_0105000,236.53015894778824,229.73518926687925,194.70135187558276,333.6135424250602
PBANKA_0105100,5.631670451137815,19.14459910557327,14.933514495977295,58.150693853257025
PBANKA_0105200,53.09246570347482,83.3618198967233,99.69494063240914,86.3479707851122
PBANKA_0105300,22.95087733038177,35.98356001082666,40.00661747925851,36.90343263408806
PBANKA_0105400,46.91121030210793,57.14676665816443,71.19021377729585,108.89110135050461
PBANKA_0105500,134.21097454324484,209.71570256777167,197.85186256191116,98.08865914715312
PBANKA_0105600,275.33855302939776,294.1808155743537,274.7162000914647,253.28718215321615
PBANKA_0105700,2.787531063996025,4.677296334428437,4.26961308035792,11.670249851622907
PBANKA_0105800,8.086713828953418,15.830478212297484,12.639953401292875,12.986996255271086
PBANKA_0105900,2.538082771346124,6.0776505097058,7.111197379036807,9.03260872554623
PBANKA_0106000,73.44139868400205,78.25933651200431,71.33247801078917,101.86073316573074
PBANKA_0106100,11.561765335850023,24.397943545605845,6.589181361614908,6.281889130382702
PBANKA_0106200,12.367024373348551,9.163389899469278,10.930149901226894,23.11376473244305
PBANKA_0106300,2.246087052958392,5.847050316595697,4.1566903546728255,30.316985870332893
PBANKA_0106400,28.27390332932104,38.022823627541165,46.918582348223104,37.38220267984775
PBANKA_0106500,21.159602991267445,26.37038952517892,38.785272853102086,30.613287952102187
PBANKA_0106600,40.4547755621507,55.86107575193905,94.73255418580638,133.19728663248017
PBANKA_0106700,42.30923895803877,37.34524054443852,38.67927768723862,32.62246884417849
