"Name","ERX2560132_ERR2541714_TPM","pir","subfam"
"NODE_205_length_780_cov_1.94207",2.151695,FALSE,"noCluster"
"NODE_206_length_779_cov_2.27486",1.724199,FALSE,"noCluster"
"NODE_207_length_779_cov_11.4669",11.034871,FALSE,"noCluster"
"NODE_208_length_779_cov_180.511",7.415801,FALSE,"noCluster"
"NODE_209_length_778_cov_3.16874",2.072334,FALSE,"noCluster"
"NODE_210_length_778_cov_4.03873",3.108501,FALSE,"noCluster"
"NODE_211_length_778_cov_16.4855",11.412056,FALSE,"noCluster"
"NODE_212_length_777_cov_3.92659",2.940484,FALSE,"noCluster"
"NODE_213_length_777_cov_4.11219",2.767659,FALSE,"noCluster"
"NODE_214_length_776_cov_6.91123",5.024115,FALSE,"noCluster"
"NODE_215_length_774_cov_120.67",51.449687,FALSE,"noCluster"
"NODE_216_length_772_cov_9.36541",6.625672,FALSE,"noCluster"
"NODE_217_length_771_cov_6.03911",4.540662,FALSE,"noCluster"
"NODE_218_length_770_cov_25.5231",8.9431,FALSE,"noCluster"
"NODE_219_length_769_cov_3.57143",3.504113,FALSE,"noCluster"
"NODE_220_length_769_cov_2.7549",3.205585,FALSE,"noCluster"
"NODE_221_length_767_cov_24.1671",17.577412,FALSE,"noCluster"
"NODE_222_length_767_cov_7.66573",9.462756,FALSE,"noCluster"
"NODE_223_length_767_cov_1.70646",1.054645,FALSE,"noCluster"
"NODE_224_length_764_cov_5.08463",5.475647,FALSE,"noCluster"
"NODE_225_length_763_cov_4.19915",3.007677,FALSE,"noCluster"
"NODE_226_length_761_cov_1.93768",1.420015,FALSE,"noCluster"
"NODE_227_length_761_cov_13.4632",10.295109,FALSE,"noCluster"
"NODE_228_length_761_cov_7.06232",5.68006,FALSE,"noCluster"
"NODE_229_length_760_cov_2.56028",2.311311,FALSE,"noCluster"
"NODE_230_length_759_cov_6.02273",4.274049,FALSE,"noCluster"
"NODE_231_length_757_cov_11.5043",14.115145,FALSE,"noCluster"
"NODE_232_length_755_cov_6.85",5.377918,FALSE,"noCluster"
"NODE_233_length_755_cov_3.41143",2.509695,FALSE,"noCluster"
"NODE_234_length_755_cov_7.70286",5.91571,FALSE,"noCluster"
"NODE_235_length_754_cov_3.00286",2.154732,FALSE,"noCluster"
