"Name","SRX697842_SRR1571712_TPM","SRX697843_SRR1571713_TPM","SRX697844_SRR1571714_TPM","SRX697845_SRR1571715_TPM","pir","subfam"
"NODE_11725_length_283_cov_1.21053",0,0.383628,0.211532,0,FALSE,"none"
"NODE_11726_length_283_cov_1.37719",0,0.575441,0.211532,0,FALSE,"none"
"NODE_11727_length_283_cov_1.32456",0,0.575441,0,0.19711,FALSE,"none"
"NODE_11728_length_283_cov_3.02632",0.181277,1.114653,0.211532,0,FALSE,"none"
"NODE_11729_length_283_cov_8.29386",1.631495,0.767255,0.423063,0.985551,FALSE,"none"
"NODE_11730_length_283_cov_1.60526",0.362555,0,0.211532,0.19711,FALSE,"none"
"NODE_11731_length_283_cov_1.61404",0,0.575441,0.211532,0,FALSE,"none"
"NODE_11732_length_283_cov_0.605263",0,0.191814,0,0,FALSE,"none"
"NODE_11733_length_283_cov_2.2193",0.181277,0.721186,0,0.19711,FALSE,"none"
"NODE_11734_length_283_cov_1.56579",0.181277,0.191814,0,0.55676,FALSE,"none"
"NODE_11735_length_283_cov_3.67105",0.725109,0.383628,0.846127,0.19711,FALSE,"none"
"NODE_11736_length_283_cov_1.30263",0.181277,0.191814,0,0.39422,FALSE,"none"
"NODE_11737_length_283_cov_1.38596",0.362555,0.191814,0.211532,0,FALSE,"none"
"NODE_11738_length_283_cov_1.52632",0.362555,0.191814,0.211532,0.19711,FALSE,"none"
"NODE_11739_length_283_cov_11.1228",0.725109,0.959069,1.482548,1.379771,FALSE,"none"
"NODE_11740_length_283_cov_3.16667",0.79964,0.383628,0.423063,0,FALSE,"none"
"NODE_11741_length_283_cov_2.0614",0.181277,0.383628,0.211532,0.39422,FALSE,"none"
"NODE_11742_length_283_cov_4.89474",0.725109,0.568732,0.634595,0.39422,FALSE,"none"
"NODE_11743_length_283_cov_7.42544",0.181277,1.726324,1.692254,1.775641,FALSE,"none"
"NODE_11744_length_283_cov_2.74123",0.362555,0.383628,0.634595,0,FALSE,"none"
"NODE_11745_length_283_cov_0.969298",0.181277,0.191814,0.211532,0,FALSE,"none"
"NODE_11746_length_283_cov_1.89474",0.181277,0.191814,0.634595,0.19711,FALSE,"none"
"NODE_11747_length_283_cov_9.11404",0.362555,0.959069,0.846127,1.971101,FALSE,"none"
"NODE_11748_length_283_cov_1.39912",0,0.383628,0.211532,0.19711,FALSE,"none"
"NODE_11749_length_283_cov_1.92105",0,0.383628,0.423063,0,FALSE,"none"
"NODE_11750_length_283_cov_4.20614",0.549795,0.959069,0.423063,0.800134,FALSE,"none"
"NODE_11751_length_283_cov_4.31579",0,0.767255,0.860568,0.59133,FALSE,"none"
"NODE_11752_length_283_cov_2.04386",0.181277,0.383628,0.211532,0.19711,FALSE,"none"
"NODE_11753_length_283_cov_1.05702",0,0.191814,0,0,FALSE,"none"
"NODE_11754_length_283_cov_1.6886",0.725109,0,0.423063,0.19711,FALSE,"none"
"NODE_11755_length_283_cov_3.9693",0.725109,0.767255,0.423063,0.19711,FALSE,"none"
"NODE_11756_length_283_cov_39.6096",6.047393,5.300025,4.43733,4.200731,FALSE,"none"
"NODE_11757_length_283_cov_61.2281",6.930426,4.388784,9.173223,5.19139,FALSE,"none"
"NODE_11758_length_283_cov_1.99123",0.181277,0.191814,0.211532,0.39422,FALSE,"none"
"NODE_11759_length_283_cov_4.05263",0.181277,0.959069,0.634595,0.198418,FALSE,"none"
"NODE_11760_length_283_cov_5.0307",0.362555,0.767255,0.841899,0.618462,FALSE,"none"
"NODE_11761_length_283_cov_178.509",20.563077,20.525586,24.043933,16.04365,FALSE,"none"
"NODE_11762_length_283_cov_13.3114",1.637373,1.346567,1.359656,1.576881,FALSE,"none"
"NODE_11763_length_283_cov_290.053",30.493684,31.505637,36.705367,26.57685,FALSE,"none"
"NODE_11764_length_283_cov_132.829",11.392593,9.8436,12.364999,10.952398,FALSE,"none"
"NODE_11765_length_282_cov_2.4141",0.18246,0.190787,0.638962,0.396775,FALSE,"none"
"NODE_11766_length_282_cov_1.01322",0,0.579256,0.212987,0,FALSE,"none"
"NODE_11767_length_282_cov_1.01322",0,0.193085,0.328432,0,FALSE,"none"
"NODE_11768_length_282_cov_2.43172",0.547379,0.193085,0.212987,0.198388,FALSE,"none"
"NODE_11769_length_282_cov_2.14978",0,0.386171,0,0.396775,FALSE,"none"
"NODE_11770_length_282_cov_3.96035",0.729839,0.386171,0.229964,0.595163,FALSE,"none"
"NODE_11771_length_282_cov_2.38326",0.547379,0.386171,0.212987,0.198388,FALSE,"none"
"NODE_11772_length_282_cov_2.1674",0.364919,0.386171,0.212987,0.198388,FALSE,"none"
"NODE_11773_length_282_cov_2.45374",0.547379,0.386171,0.212987,0.396775,FALSE,"none"
"NODE_11774_length_282_cov_16.8767",0.729839,1.169662,0.851949,0.79355,FALSE,"none"
"NODE_11775_length_282_cov_3.1674",0.364919,0.193085,0.425974,0.198388,FALSE,"none"
"NODE_11776_length_282_cov_3.55507",1.277217,0.386171,0,0,FALSE,"none"
"NODE_11777_length_282_cov_1.54185",0,0.386171,0,0.198388,FALSE,"none"
"NODE_11778_length_282_cov_1.62996",0,0.193085,0.425974,0.198388,FALSE,"none"
"NODE_11779_length_282_cov_4.06167",1.277217,0.193085,0.212987,0.396775,FALSE,"none"
"NODE_11780_length_282_cov_1.4185",0.364919,0.193085,0,0.198388,FALSE,"none"
"NODE_11781_length_282_cov_1.51982",0,0.193085,0,0.595163,FALSE,"none"
"NODE_11782_length_282_cov_4.28634",0.364919,1.351598,0.425974,0,FALSE,"none"
"NODE_11783_length_282_cov_0.885463",0.18246,0,0.638962,0.396775,FALSE,"none"
"NODE_11784_length_282_cov_1.89868",0.18246,0,0.851949,0,FALSE,"none"
"NODE_11785_length_282_cov_2.26432",0.364919,0.579256,0.425974,0,FALSE,"none"
"NODE_11786_length_282_cov_2.77974",0.203581,0.431691,0.239052,0.88468,FALSE,"none"
"NODE_11787_length_282_cov_5.48018",1.094758,0.579256,0.212987,0.595163,FALSE,"none"
"NODE_11788_length_282_cov_2.3304",0.364919,0.772342,0.212987,0,FALSE,"none"
"NODE_11789_length_282_cov_206.74",21.559571,20.192901,31.480169,22.755193,FALSE,"none"
"NODE_11790_length_282_cov_1.4141",0,0.386171,0,0.198388,FALSE,"none"
"NODE_11791_length_282_cov_2.29956",0.729839,0.68586,0,0.198388,FALSE,"none"
"NODE_11792_length_282_cov_5.35683",0.912298,0.202699,0.441517,0.396785,FALSE,"none"
"NODE_11793_length_282_cov_1.74449",0.364919,0.386171,0.212987,0.198388,FALSE,"none"
"NODE_11794_length_282_cov_2.07489",0.18246,0.386171,0.638962,0.198388,FALSE,"none"
"NODE_11795_length_282_cov_59.6476",4.512272,6.045977,5.700751,7.440638,FALSE,"none"
"NODE_11796_length_282_cov_2.1674",0.364919,0.772342,0.425974,0,FALSE,"none"
"NODE_11797_length_282_cov_2.38767",0.18246,0.772342,0.425974,0,FALSE,"none"
"NODE_11798_length_282_cov_4.97357",1.277063,0.386171,0.425052,0,FALSE,"none"
"NODE_11799_length_282_cov_4.46696",0.364919,0.772342,0.851949,0.396775,FALSE,"none"
"NODE_11800_length_282_cov_76.3524",6.741752,7.554598,10.281781,8.362665,FALSE,"none"
"NODE_11801_length_282_cov_31.4802",5.473789,5.406391,4.685718,4.562915,FALSE,"none"
"NODE_11802_length_282_cov_78.2026",5.252382,4.720721,8.222179,5.971722,FALSE,"none"
"NODE_11803_length_282_cov_4752.33",563.720363,548.676222,569.309725,580.912684,FALSE,"none"
"NODE_11804_length_282_cov_10.8238",0.377413,0.974471,1.916885,1.587101,FALSE,"none"
"NODE_11805_length_281_cov_1.62832",0,0,0.214463,0.599045,FALSE,"none"
"NODE_11806_length_281_cov_1.87611",0.183655,0.388746,0.214463,0.199682,FALSE,"none"
"NODE_11807_length_281_cov_2.71239",0.397152,0.583119,0.428725,0,FALSE,"none"
"NODE_11808_length_281_cov_3.25664",0,0.583119,0,0.998408,FALSE,"none"
"NODE_11809_length_281_cov_1.0177",0.36731,0,0.214463,0,FALSE,"none"
"NODE_11810_length_281_cov_1.39823",0,0.194373,0,0.599045,FALSE,"none"
"NODE_11811_length_281_cov_1.22124",0.550965,0,0,0,FALSE,"none"
"NODE_11812_length_281_cov_2.30088",0,0.194373,0.428926,0.399363,FALSE,"none"
"NODE_11813_length_281_cov_1.45575",0,0,0.214463,0.599045,FALSE,"none"
"NODE_11814_length_281_cov_9.57965",0.918275,0.777492,1.072314,0.599045,FALSE,"none"
"NODE_11815_length_281_cov_1.82743",0,0.583119,0.214463,0.199682,FALSE,"none"
"NODE_11816_length_281_cov_0.809735",0,0.194373,0,0.199682,FALSE,"none"
"NODE_11817_length_281_cov_2.76106",0.36731,0.194373,0.643388,0.199682,FALSE,"none"
"NODE_11818_length_281_cov_1.78761",0,0,0.428926,0.199682,FALSE,"none"
"NODE_11819_length_281_cov_1.58407",0,0,0.428926,0.399363,FALSE,"none"
"NODE_11820_length_281_cov_2.5531",0,0.388746,0.428926,0.199682,FALSE,"none"
"NODE_11821_length_281_cov_4.52655",0.36731,1.166237,0.47721,0.399363,FALSE,"none"
"NODE_11822_length_281_cov_1.51327",0,0.388746,0,0.199682,FALSE,"none"
"NODE_11823_length_281_cov_2.95575",0.36731,0.583119,0,0.599045,FALSE,"none"
"NODE_11824_length_281_cov_1.14602",0.36731,0,0,0.199682,FALSE,"none"
"NODE_11825_length_281_cov_5.20354",0.73462,0.971864,0.643388,0.998408,FALSE,"none"
"NODE_11826_length_281_cov_2.06195",0.36731,0,0.214463,0.199682,FALSE,"none"
"NODE_11827_length_281_cov_1.31416",0.183655,0.194373,0.214463,0.399363,FALSE,"none"
"NODE_11828_length_281_cov_2.25221",0.183655,0.388746,0.428926,0.399363,FALSE,"none"
"NODE_11829_length_281_cov_7.56195",1.041568,1.360433,1.072314,0.599045,FALSE,"none"
"NODE_11830_length_281_cov_1.07965",0,0,0.214463,0.399363,FALSE,"none"
"NODE_11831_length_281_cov_2.02212",0.183655,0.194373,0,0.199682,FALSE,"none"
"NODE_11832_length_281_cov_2.23451",0,0.777492,0.428926,0.199682,FALSE,"none"
"NODE_11833_length_281_cov_4.64159",0.73462,0.194373,0.428926,0.798727,FALSE,"none"
"NODE_11834_length_281_cov_1.4292",0.183655,0,0,0.599045,FALSE,"none"
"NODE_11835_length_281_cov_1.57965",0.36731,0,0.428926,0.199682,FALSE,"none"
"NODE_11836_length_281_cov_1.12389",0,0,0,0.399363,FALSE,"none"
"NODE_11837_length_281_cov_1.5708",0,0.194373,0.214463,0.199682,FALSE,"none"
"NODE_11838_length_281_cov_4.4823",0.183655,0.971864,0.428926,0.599045,FALSE,"none"
"NODE_11839_length_281_cov_59.6018",5.598663,4.513973,7.533332,5.133022,FALSE,"none"
"NODE_11840_length_281_cov_8.92478",0.73462,0.777492,1.618143,1.397766,FALSE,"none"
"NODE_11841_length_281_cov_15.2743",0.73462,0.971864,2.359091,0.599045,FALSE,"none"
"NODE_11842_length_281_cov_6.48673",0.550965,0.615057,0.643388,1.19809,FALSE,"none"
"NODE_11843_length_281_cov_3.10177",0.550965,0.388746,0,0,FALSE,"none"
"NODE_11844_length_281_cov_70.8982",6.978893,6.414305,6.219422,3.993633,FALSE,"none"
"NODE_11845_length_281_cov_5.30531",0.36731,0.194373,0.643388,0.599045,FALSE,"none"
"NODE_11846_length_281_cov_101.133",9.776196,11.165247,10.515892,11.654147,FALSE,"none"
"NODE_11847_length_281_cov_12.3894",0.36731,0.583119,0.643388,0.798727,FALSE,"none"
"NODE_11848_length_280_cov_0.817778",0,0.195678,0,0.200992,FALSE,"none"
"NODE_11849_length_280_cov_1.22667",0.369731,0.195678,0,0,FALSE,"none"
"NODE_11850_length_280_cov_1.43111",0,0,0.431914,0.401983,FALSE,"none"
"NODE_11851_length_280_cov_0.817778",0.184865,0,0,0.200992,FALSE,"none"
"NODE_11852_length_280_cov_1.84",0.369731,0.195678,0,0.401983,FALSE,"none"
"NODE_11853_length_280_cov_0.995556",0.184865,0.195678,0,0,FALSE,"none"
"NODE_11854_length_280_cov_1.57333",0.184865,0.391356,0.215957,0,FALSE,"none"
"NODE_11855_length_280_cov_1.22667",0,0,0.215957,0.401983,FALSE,"none"
"NODE_11856_length_280_cov_1.63556",0.369731,0,0.431914,0,FALSE,"none"
"NODE_11857_length_280_cov_1.55556",0.369731,0,0.431914,0.200992,FALSE,"none"
"NODE_11858_length_280_cov_1.18667",0.184865,0,0,0.401983,FALSE,"none"
"NODE_11859_length_280_cov_4.88444",0.184865,1.174069,0.431914,0.803966,FALSE,"none"
"NODE_11860_length_280_cov_5.98667",0.738764,0.587117,1.061935,0.401983,FALSE,"none"
"NODE_11861_length_280_cov_16.7422",0.739461,1.174069,2.212256,0.803966,FALSE,"none"
"NODE_11862_length_280_cov_2.21778",0.554596,0.391356,0,0,FALSE,"none"
"NODE_11863_length_280_cov_1.4",0,0.391356,0.431914,0,FALSE,"none"
"NODE_11864_length_280_cov_4.05778",0.369731,0.391356,0.431914,0.602975,FALSE,"none"
"NODE_11865_length_280_cov_1.73778",0,0.195678,0.215957,0.602975,FALSE,"none"
"NODE_11866_length_280_cov_3.58222",0.554596,0,0.659304,0,FALSE,"none"
"NODE_11867_length_280_cov_3.8",0.184865,0.195678,1.295742,0.200992,FALSE,"none"
"NODE_11868_length_280_cov_5.76889",0.924327,0.587034,0.431914,1.20595,FALSE,"none"
"NODE_11869_length_280_cov_17.56",2.077597,1.396336,2.169481,1.855444,FALSE,"none"
"NODE_11870_length_280_cov_5.73333",0.37538,0.199791,0,1.205951,FALSE,"none"
"NODE_11871_length_280_cov_3.18667",0.184865,0.195678,0.215957,0.401983,FALSE,"none"
"NODE_11872_length_280_cov_7.07556",0.555501,0.391356,1.511699,0.602975,FALSE,"none"
"NODE_11873_length_280_cov_5.58667",0.554596,0.587034,1.003447,0.803966,FALSE,"none"
"NODE_11874_length_280_cov_19",1.478923,1.565425,2.15957,1.406941,FALSE,"none"
"NODE_11875_length_280_cov_5.74667",0.369731,0.391356,1.511699,0.602975,FALSE,"none"
"NODE_11876_length_280_cov_1.04444",0,0.195678,0.215957,0.200992,FALSE,"none"
"NODE_11877_length_280_cov_3.80889",0,0.782713,0.215957,0.200992,FALSE,"none"
"NODE_11878_length_280_cov_1.19556",0.184865,0.391356,0.215957,0,FALSE,"none"
"NODE_11879_length_280_cov_2.40444",0,0.195678,0.647871,0.401983,FALSE,"none"
"NODE_11880_length_280_cov_27.2044",1.478923,2.543816,2.807441,1.607933,FALSE,"none"
"NODE_11881_length_280_cov_69.8267",6.655152,6.457378,11.013808,9.446631,FALSE,"none"
"NODE_11882_length_280_cov_1.60889",0,0,0.647871,0.200992,FALSE,"none"
"NODE_11883_length_280_cov_3.85333",0.924327,1.369747,0.431914,0.401983,FALSE,"none"
"NODE_11884_length_280_cov_1.42667",0.184865,0.391356,0,0.200992,FALSE,"none"
"NODE_11885_length_280_cov_5.78222",0.554596,0.195678,0.215957,0.200992,FALSE,"none"
"NODE_11886_length_280_cov_26.7156",4.904371,4.109241,3.455625,3.011607,FALSE,"none"
"NODE_11887_length_280_cov_2.66222",0,0.391356,0.647871,0,FALSE,"none"
"NODE_11888_length_280_cov_170.711",7.69107,11.24044,7.622524,13.130586,FALSE,"none"
"NODE_11889_length_280_cov_3.41778",0.184865,0.391356,0.431914,0.401983,FALSE,"none"
"NODE_11890_length_280_cov_13.1022",0.739461,0.587034,1.727656,1.004958,FALSE,"none"
"NODE_11891_length_280_cov_277.902",35.161015,33.294814,41.403664,30.961617,FALSE,"none"
"NODE_11892_length_279_cov_0.803571",0.186092,0.197002,0,0,FALSE,"none"
"NODE_11893_length_279_cov_2.875",0.558275,0,0.434934,0.404632,FALSE,"none"
"NODE_11894_length_279_cov_1.36607",0.186092,0.197002,0.217467,0.202316,FALSE,"none"
"NODE_11895_length_279_cov_1.64286",0.372183,0,0.434934,0,FALSE,"none"
"NODE_11896_length_279_cov_9.04464",0.930458,0.985011,2.174671,0.606949,FALSE,"none"
"NODE_11897_length_279_cov_2.17411",0.372183,0.394005,0.217467,0.202316,FALSE,"none"
"NODE_11898_length_279_cov_2.46875",0.371446,0.197002,0.434934,0.404632,FALSE,"none"
"NODE_11899_length_279_cov_5.39732",0.930458,0.788009,0.434934,0.404632,FALSE,"none"
"NODE_11900_length_279_cov_2.04018",0.372183,0.394005,0,0.202316,FALSE,"none"
"NODE_11901_length_279_cov_2.44643",0.372183,0.394005,0.217467,0.202316,FALSE,"none"
"NODE_11902_length_279_cov_0.888393",0,0,0.217467,0,FALSE,"none"
"NODE_11903_length_279_cov_8.78125",0.565517,0.394005,0.652401,0.606949,FALSE,"none"
"NODE_11904_length_279_cov_1.64732",0.186092,0.394005,0,0,FALSE,"none"
"NODE_11905_length_279_cov_4.29911",1.488733,0.394005,0.217467,0,FALSE,"none"
"NODE_11906_length_279_cov_11.1964",0.798874,1.576073,1.304803,1.143477,FALSE,"none"
"NODE_11907_length_279_cov_1.59375",0,0.197002,0.434934,0.202316,FALSE,"none"
"NODE_11908_length_279_cov_0.955357",0.558275,0.394005,0.869868,0.404632,FALSE,"none"
"NODE_11909_length_279_cov_2.69196",0.372183,0.788009,0,0.404632,FALSE,"none"
"NODE_11910_length_279_cov_1.29464",0.372183,0.197002,0.217467,0,FALSE,"none"
"NODE_11911_length_279_cov_2.22321",0,0,0.217467,0.202316,FALSE,"none"
"NODE_11912_length_279_cov_1.75446",0.558275,0,0.434934,0,FALSE,"none"
"NODE_11913_length_279_cov_3.67411",0.558275,0.591007,0.218084,0.202316,FALSE,"none"
"NODE_11914_length_279_cov_34.8973",3.721831,4.925057,4.784277,3.641692,FALSE,"none"
"NODE_11915_length_279_cov_1.16071",0.186092,0,0.217467,0.404632,FALSE,"none"
"NODE_11916_length_279_cov_2.11161",0.186092,0.394005,0.652401,0,FALSE,"none"
"NODE_11917_length_279_cov_0.879464",0.186092,0,0.217467,0.202316,FALSE,"none"
"NODE_11918_length_279_cov_1.20089",0,0,0.217467,0,FALSE,"none"
"NODE_11919_length_279_cov_2.44196",0.372183,0.591007,0.869868,0.404632,FALSE,"none"
"NODE_11920_length_279_cov_11.6161",0.744366,1.182014,1.78441,1.011581,FALSE,"none"
"NODE_11921_length_279_cov_8.54018",1.116549,1.182014,0.434934,1.416213,FALSE,"none"
"NODE_11922_length_279_cov_1.44196",0.186092,0.197002,0.652401,0.202316,FALSE,"none"
"NODE_11923_length_279_cov_2.82143",1.718747,1.803519,1.087336,2.630111,FALSE,"none"
"NODE_11924_length_279_cov_6.53125",0.751194,0.985011,0.219747,0.606949,FALSE,"none"
"NODE_11925_length_279_cov_85.4241",10.793235,10.33435,11.310493,10.302176,FALSE,"none"
"NODE_11926_length_278_cov_1.23767",0.187336,0.198345,0.218994,0,FALSE,"none"
"NODE_11927_length_278_cov_1.65022",0.374672,0.198345,0,0.203656,FALSE,"none"
"NODE_11928_length_278_cov_1.01794",0.187336,0.198345,0.218994,0,FALSE,"none"
"NODE_11929_length_278_cov_1.23767",0,0.39669,0.218994,0,FALSE,"none"
"NODE_11930_length_278_cov_3.35426",0.374672,0.595035,0.656983,0.203656,FALSE,"none"
"NODE_11931_length_278_cov_1.63229",0,0.39669,0.218994,0.203656,FALSE,"none"
"NODE_11932_length_278_cov_1.65022",0,0.39669,0.218994,0.203656,FALSE,"none"
"NODE_11933_length_278_cov_1.78475",0.374672,0.198345,0.218994,0,FALSE,"none"
"NODE_11934_length_278_cov_1.65022",0.374672,0,0.218994,0.203656,FALSE,"none"
"NODE_11935_length_278_cov_1.92377",0.187336,0.39669,0.218994,0.203656,FALSE,"none"
"NODE_11936_length_278_cov_2.47085",0.187336,0.198345,0.437988,0.407312,FALSE,"none"
"NODE_11937_length_278_cov_1.65022",0.187336,0.39669,0,0.203656,FALSE,"none"
"NODE_11938_length_278_cov_2.88789",0.374672,0.39669,0.218994,0.407312,FALSE,"none"
"NODE_11939_length_278_cov_3.05381",0.562007,0.39669,0.218994,0.407312,FALSE,"none"
"NODE_11940_length_278_cov_1.02691",0.187336,0,0,0.203781,FALSE,"none"
"NODE_11941_length_278_cov_1.43946",0.510959,0.198345,0.218994,0.203656,FALSE,"none"
"NODE_11942_length_278_cov_2.13901",0.187336,0,0.218994,0.448029,FALSE,"none"
"NODE_11943_length_278_cov_187.408",12.453135,14.80295,15.90576,15.162228,FALSE,"none"
"NODE_11944_length_278_cov_1.64126",0.187336,0.39669,0.218994,0,FALSE,"none"
"NODE_11945_length_278_cov_0.569507",0,0,0.437988,0,FALSE,"none"
"NODE_11946_length_278_cov_4.34081",0.648764,0.39669,0.95021,0.407312,FALSE,"none"
"NODE_11947_length_278_cov_3.43946",0.562007,0.198345,0.218994,0.814624,FALSE,"none"
"NODE_11948_length_278_cov_10.5381",0.374672,0.39669,0.656983,0,FALSE,"none"
"NODE_11949_length_278_cov_3.90583",0.562007,0.793379,0.218994,0.407312,FALSE,"none"
"NODE_11950_length_278_cov_2.73543",0.187336,0.595035,0.218994,0.407312,FALSE,"none"
"NODE_11951_length_278_cov_2",0.374672,0.39669,0.437988,0.203656,FALSE,"none"
"NODE_11952_length_278_cov_1.34081",0.187336,0.198345,0,0.203656,FALSE,"none"
"NODE_11953_length_278_cov_14.9417",1.498686,1.983449,1.532959,1.425591,FALSE,"none"
"NODE_11954_length_278_cov_2.68161",0.187336,0.198511,0.218994,0.203656,FALSE,"none"
"NODE_11955_length_278_cov_1.46188",0.187336,0,0,0,FALSE,"none"
"NODE_11956_length_278_cov_1.5157",0.187336,0.198345,0,0.610968,FALSE,"none"
"NODE_11957_length_278_cov_1.97758",0,0,0.437988,0.610968,FALSE,"none"
"NODE_11958_length_278_cov_1.42601",0,0.39669,0,0.203656,FALSE,"none"
"NODE_11959_length_278_cov_3.23767",0,0.39669,0.218994,0.610968,FALSE,"none"
"NODE_11960_length_278_cov_1.21525",0.187336,0,0,0.203656,FALSE,"none"
"NODE_11961_length_278_cov_7.96861",0.749353,0.793379,0.875977,2.036559,FALSE,"none"
"NODE_11962_length_278_cov_89.3767",7.788165,9.211672,7.448634,10.288322,FALSE,"none"
"NODE_11963_length_278_cov_252.103",27.360541,28.435293,36.784964,28.930181,FALSE,"none"
"NODE_11964_length_278_cov_102.919",11.400623,13.093643,12.270071,10.31894,FALSE,"none"
"NODE_11965_length_278_cov_78.3408",10.599419,6.135528,10.079584,9.399678,FALSE,"none"
"NODE_11966_length_277_cov_1.24324",0,0.199703,0.220542,0.205014,FALSE,"none"
"NODE_11967_length_277_cov_1.56757",0.188598,0,0.220542,0.205014,FALSE,"none"
"NODE_11968_length_277_cov_2.63514",0,0.599109,0.441083,0.410027,FALSE,"none"
"NODE_11969_length_277_cov_2.67117",0.754391,0.199703,0.220542,0.205014,FALSE,"none"
"NODE_11970_length_277_cov_4.45045",0.377195,0.798812,0.942455,0.205014,FALSE,"none"
"NODE_11971_length_277_cov_1.59459",0.377195,0,0.220542,0.205014,FALSE,"none"
"NODE_11972_length_277_cov_8.88739",0.942989,0.998514,0.661625,0.615041,FALSE,"none"
"NODE_11973_length_277_cov_2.04955",0.188598,0.199703,0,0.615041,FALSE,"none"
"NODE_11974_length_277_cov_1.14414",0,0,0.220542,0.410027,FALSE,"none"
"NODE_11975_length_277_cov_1.3964",0.188598,0.399406,0,0.205014,FALSE,"none"
"NODE_11976_length_277_cov_0.828829",0,0.199703,0,0.205014,FALSE,"none"
"NODE_11977_length_277_cov_1.24324",0.377195,0.199703,0,0,FALSE,"none"
"NODE_11978_length_277_cov_1.48198",0.188598,0.199703,0.220542,0,FALSE,"none"
"NODE_11979_length_277_cov_6.3018",0.942989,0.399406,1.543792,0.205014,FALSE,"none"
"NODE_11980_length_277_cov_2.45495",0.565793,0.199703,0.220542,0.205014,FALSE,"none"
"NODE_11981_length_277_cov_4.72072",0.188598,0.399406,1.543792,0.410027,FALSE,"none"
"NODE_11982_length_277_cov_4.18468",0.565793,0.811066,0.222486,0.205014,FALSE,"none"
"NODE_11983_length_277_cov_3.61712",0.565793,0.399406,0.220542,0.240517,FALSE,"none"
"NODE_11984_length_277_cov_1.62162",0.188598,0,0.661625,0,FALSE,"none"
"NODE_11985_length_277_cov_1.81081",0.188598,0.199703,0.441083,0.205014,FALSE,"none"
"NODE_11986_length_277_cov_0.797297",0.377195,0,0,0,FALSE,"none"
"NODE_11987_length_277_cov_2.27928",0.188598,0.199703,0.441083,0.410027,FALSE,"none"
"NODE_11988_length_277_cov_5.41892",0.226324,0.798812,0.220542,1.346016,FALSE,"none"
"NODE_11989_length_277_cov_0.927928",0.188598,0,0.441083,0,FALSE,"none"
"NODE_11990_length_277_cov_2.8018",0.188598,0.599109,0.441083,0.410027,FALSE,"none"
"NODE_11991_length_277_cov_3.05856",0,0.399406,1.32325,0.205014,FALSE,"none"
"NODE_11992_length_277_cov_1.78378",0.188598,0,0.441083,0.205014,FALSE,"none"
"NODE_11993_length_277_cov_3.17568",0.188598,0,0.661625,0.425303,FALSE,"none"
"NODE_11994_length_277_cov_0.972973",0,0,0,0.205014,FALSE,"none"
"NODE_11995_length_277_cov_13.0946",1.508782,2.012022,2.205417,1.270646,FALSE,"none"
"NODE_11996_length_277_cov_1.73423",0,0,0,0,FALSE,"none"
"NODE_11997_length_277_cov_12.0991",1.885977,1.39792,0.882167,0.615041,FALSE,"none"
"NODE_11998_length_277_cov_1.31532",0,0,0.441083,0.205014,FALSE,"none"
"NODE_11999_length_277_cov_3.67117",0.377195,0.399406,1.102708,0,FALSE,"none"
"NODE_12000_length_277_cov_2.86486",0.188615,0,0.220542,1.025068,FALSE,"none"
"NODE_12001_length_277_cov_1.33784",0.188598,0,0.441083,0,FALSE,"none"
"NODE_12002_length_277_cov_2.32432",1.131586,0.312538,0,0,FALSE,"none"
"NODE_12003_length_277_cov_3.28829",0.377195,0.199703,0.441083,0.205014,FALSE,"none"
"NODE_12004_length_277_cov_2.68018",0.188598,0.399406,0.441083,0.205014,FALSE,"none"
"NODE_12005_length_277_cov_1.82432",0.188598,0,0.220542,0.205014,FALSE,"none"
"NODE_12006_length_277_cov_92.7568",8.004405,8.952247,7.298254,7.89138,FALSE,"none"
"NODE_12007_length_277_cov_4.47748",1.131586,0.199703,0.441083,0.820054,FALSE,"none"
"NODE_12008_length_277_cov_3.91892",1.131586,0.207021,0.220542,0,FALSE,"none"
"NODE_12009_length_277_cov_2.14865",0.377195,0.399406,0,0.205014,FALSE,"none"
"NODE_12010_length_277_cov_6.27928",0.565793,0.599109,1.32325,0.410027,FALSE,"none"
"NODE_12011_length_277_cov_9.23874",1.320184,0.599109,1.764334,0.615041,FALSE,"none"
"NODE_12012_length_277_cov_10.4279",1.131586,0.798812,1.32325,1.845122,FALSE,"none"
"NODE_12013_length_277_cov_6.90541",0.377195,0.401095,0.675809,0.409884,FALSE,"none"
"NODE_12014_length_277_cov_0.567568",0.188598,0,0.441083,0,FALSE,"none"
"NODE_12015_length_277_cov_3.53604",0.188598,0.399406,0.882167,0,FALSE,"none"
"NODE_12016_length_277_cov_2.24324",0.188598,0.798812,0,0,FALSE,"none"
"NODE_12017_length_277_cov_4.24324",0.188598,0.199703,0.441083,0.205014,FALSE,"none"
"NODE_12018_length_277_cov_8.8018",1.501297,1.39792,1.323252,0.544731,FALSE,"none"
"NODE_12019_length_277_cov_137.838",11.368026,15.430813,18.012348,9.496549,FALSE,"none"
"NODE_12020_length_277_cov_83.5586",6.910268,8.404996,9.384806,7.887486,FALSE,"none"
"NODE_12021_length_277_cov_364.486",36.268304,41.540875,45.632176,37.947803,FALSE,"none"
"NODE_12022_length_277_cov_5.33784",0,1.198217,0.441083,0.820054,FALSE,"none"
