"Name","SRX697842_SRR1571712_TPM","SRX697843_SRR1571713_TPM","SRX697844_SRR1571714_TPM","SRX697845_SRR1571715_TPM","pir","subfam"
"NODE_12401_length_268_cov_2.61033",0.401387,0.212732,0.470954,0.436121,FALSE,"noCluster"
"NODE_12402_length_268_cov_3.75587",0,0.850929,0.235477,0.872242,FALSE,"noCluster"
"NODE_12403_length_268_cov_3.39437",0.401387,0.425464,0.235477,0.436121,FALSE,"noCluster"
"NODE_12404_length_268_cov_4.03286",0.401387,0.425464,0.235477,0.784085,FALSE,"noCluster"
"NODE_12405_length_268_cov_8.42723",1.030913,1.063661,0.479227,0.436121,FALSE,"noCluster"
"NODE_12406_length_268_cov_1.95305",0,0.212732,0.470954,0.21806,FALSE,"noCluster"
"NODE_12407_length_268_cov_1.48826",0.200694,0.212732,0,0.21806,FALSE,"noCluster"
"NODE_12408_length_268_cov_3.30986",0.200694,0.425464,0.235477,0.436121,FALSE,"noCluster"
"NODE_12409_length_268_cov_18.7934",1.204238,1.063661,3.0612,2.398665,FALSE,"noCluster"
"NODE_12410_length_268_cov_10.9531",0.401387,0,0.235477,0.51846,FALSE,"noCluster"
"NODE_12411_length_268_cov_37.385",0.602081,0.638197,0.470954,0.436121,FALSE,"noCluster"
"NODE_12412_length_268_cov_3.43662",0.401387,0.601518,0.235477,0.21806,FALSE,"noCluster"
"NODE_12413_length_268_cov_2.05634",0,0,0.706431,0.436121,FALSE,"noCluster"
"NODE_12414_length_268_cov_1.82629",0.200694,0,0.470954,0.21806,FALSE,"noCluster"
"NODE_12415_length_268_cov_1.53521",0,0.212732,0.235477,0.436121,FALSE,"noCluster"
"NODE_12416_length_268_cov_2.28169",0.200694,0.212732,0.235477,0.436121,FALSE,"noCluster"
"NODE_12417_length_268_cov_3.35211",0.200694,0.638197,0.941908,0.436121,FALSE,"noCluster"
"NODE_12418_length_268_cov_3.24413",0.200694,0.425464,0.235477,0.21806,FALSE,"noCluster"
"NODE_12419_length_268_cov_2.82629",0,0.425464,0.941908,0.21806,FALSE,"noCluster"
"NODE_12420_length_268_cov_4.10329",0.264413,0.850929,0.235477,0.436121,FALSE,"noCluster"
"NODE_12421_length_268_cov_2.32394",0.401387,0.425464,0.470954,0,FALSE,"noCluster"
"NODE_12422_length_268_cov_2.23474",0.200694,0.212732,0,0.654181,FALSE,"noCluster"
"NODE_12423_length_268_cov_12.3897",1.236574,1.979873,1.177385,0.802819,FALSE,"noCluster"
"NODE_12424_length_268_cov_5.19718",1.003468,0.425464,0.706431,1.308363,FALSE,"noCluster"
"NODE_12425_length_268_cov_6.19718",1.204162,0.638197,0.706431,0.436121,FALSE,"noCluster"
"NODE_12426_length_268_cov_1.21127",0.200694,0.212732,0,0,FALSE,"noCluster"
"NODE_12427_length_268_cov_1.84038",0,0.425464,0,0,FALSE,"noCluster"
"NODE_12428_length_268_cov_3.83568",0.401387,1.063661,0.470954,0.21806,FALSE,"noCluster"
"NODE_12429_length_268_cov_44.2817",8.380096,9.702852,10.060056,7.653584,FALSE,"noCluster"
"NODE_12430_length_268_cov_1.21127",0,0.425464,0.235477,0,FALSE,"noCluster"
"NODE_12431_length_268_cov_1.87324",0.200694,0.425464,0.235477,0,FALSE,"noCluster"
"NODE_12432_length_268_cov_2.15493",0,0.638197,0.235477,0.21806,FALSE,"noCluster"
"NODE_12433_length_268_cov_4.80282",0.602081,0.212783,0.706482,0.654216,FALSE,"noCluster"
"NODE_12434_length_268_cov_5.9061",0.602081,0.425464,1.648339,1.090302,FALSE,"noCluster"
"NODE_12435_length_268_cov_7.94366",0.401387,0,2.354769,0.872242,FALSE,"noCluster"
"NODE_12436_length_268_cov_2.5446",0,0,0,0.872242,FALSE,"noCluster"
"NODE_12437_length_268_cov_4.10798",0,0.212732,0.470954,0.654181,FALSE,"noCluster"
"NODE_12438_length_268_cov_205.432",20.671389,25.224028,28.174624,22.528909,FALSE,"noCluster"
"NODE_12439_length_268_cov_13.7136",0.602081,1.276393,1.883815,0.872242,FALSE,"noCluster"
"NODE_12440_length_268_cov_40.5211",4.41526,3.8761,5.220881,5.481596,FALSE,"noCluster"
"NODE_12441_length_268_cov_172.469",18.508667,22.657494,20.533437,19.821568,FALSE,"noCluster"
"NODE_12442_length_268_cov_4.19718",0.401387,0,0.237133,0.436121,FALSE,"noCluster"
"NODE_12443_length_267_cov_1.48585",0.202128,0.428556,0.237252,0,FALSE,"noCluster"
"NODE_12444_length_267_cov_1.30189",0,0,0.711757,0,FALSE,"noCluster"
"NODE_12445_length_267_cov_8.11321",0.606383,0.214278,1.186261,0.219604,FALSE,"noCluster"
"NODE_12446_length_267_cov_1.46226",0.202128,0.214278,0.474504,0,FALSE,"noCluster"
"NODE_12447_length_267_cov_4.78302",0.605704,0.482866,0.711757,0,FALSE,"noCluster"
"NODE_12448_length_267_cov_1.88208",0.202128,0.428556,0,0.439209,FALSE,"noCluster"
"NODE_12449_length_267_cov_1.97642",0.202128,0.214278,0.237252,0.439209,FALSE,"noCluster"
"NODE_12450_length_267_cov_1.30189",0.202128,0,0.237252,0.219604,FALSE,"noCluster"
"NODE_12451_length_267_cov_1.0566",0.202128,0,0.237252,0,FALSE,"noCluster"
"NODE_12452_length_267_cov_4.37736",0.404256,0.857112,0.711757,0.252116,FALSE,"noCluster"
"NODE_12453_length_267_cov_0.858491",0.202128,0.214278,0,0,FALSE,"noCluster"
"NODE_12454_length_267_cov_1.28302",0,0,0.237252,0.439209,FALSE,"noCluster"
"NODE_12455_length_267_cov_1.98113",0.202128,0.214278,0.237252,0.658813,FALSE,"noCluster"
"NODE_12456_length_267_cov_1.08491",0,0.214278,0.237252,0.219604,FALSE,"noCluster"
"NODE_12457_length_267_cov_2.16509",0,0.642834,0.237252,0.219604,FALSE,"noCluster"
"NODE_12458_length_267_cov_1.51415",0,0.428556,0.711757,0,FALSE,"noCluster"
"NODE_12459_length_267_cov_1.72642",0,0.214278,0.257995,0.225324,FALSE,"noCluster"
"NODE_12460_length_267_cov_1.96698",0.404256,0.214278,0,0.658813,FALSE,"noCluster"
"NODE_12461_length_267_cov_2.81132",0.202128,0,0.480311,0.658813,FALSE,"noCluster"
"NODE_12462_length_267_cov_3.39623",0.404256,0.642834,0.237252,0.439209,FALSE,"noCluster"
"NODE_12463_length_267_cov_1.70283",0.202128,0,0.237252,0.439209,FALSE,"noCluster"
"NODE_12464_length_267_cov_219.774",23.703318,25.529128,28.72226,26.806641,FALSE,"noCluster"
"NODE_12465_length_267_cov_0.84434",0.202128,0,0,0.439209,FALSE,"noCluster"
"NODE_12466_length_267_cov_1.20755",0.202128,0,0.237252,0.219604,FALSE,"noCluster"
"NODE_12467_length_267_cov_2.04245",0.202128,0,0.431372,0.439209,FALSE,"noCluster"
"NODE_12468_length_267_cov_1.25",0.202128,0.428556,0,0,FALSE,"noCluster"
"NODE_12469_length_267_cov_6.00472",0.404256,0.857112,0.474504,0.718555,FALSE,"noCluster"
"NODE_12470_length_267_cov_1.31132",0,0.214278,0,0.658813,FALSE,"noCluster"
"NODE_12471_length_267_cov_2.91981",0.139922,0.428556,0.237252,0,FALSE,"noCluster"
"NODE_12472_length_267_cov_2.4717",0.202128,0.214278,0.237244,0.658813,FALSE,"noCluster"
"NODE_12473_length_267_cov_2.86321",0.404256,0.642834,0.474504,0,FALSE,"noCluster"
"NODE_12474_length_267_cov_3.34906",0.202128,0.642834,0.474504,0,FALSE,"noCluster"
"NODE_12475_length_267_cov_1.88679",0.202128,0,0,0.439209,FALSE,"noCluster"
"NODE_12476_length_267_cov_2.75943",0.404256,0.214278,0.474504,0.439209,FALSE,"noCluster"
"NODE_12477_length_267_cov_0.811321",0,0,0,0.219604,FALSE,"noCluster"
"NODE_12478_length_267_cov_200.377",21.086386,17.508657,26.483858,25.549766,FALSE,"noCluster"
"NODE_12479_length_267_cov_1.12736",0.202128,0,0,0.439209,FALSE,"noCluster"
"NODE_12480_length_267_cov_2.09434",0.202128,0.428556,0.237252,0.439209,FALSE,"noCluster"
"NODE_12481_length_267_cov_0.688679",0,0,0,0.219604,FALSE,"noCluster"
"NODE_12482_length_267_cov_5.2217",0.606383,0,0.474504,0.439209,FALSE,"noCluster"
"NODE_12483_length_267_cov_4.41509",1.212767,0.428556,0.237252,0.658813,FALSE,"noCluster"
"NODE_12484_length_267_cov_1.50472",0.202128,0.214278,0.237252,0,FALSE,"noCluster"
"NODE_12485_length_267_cov_0.665094",0,0.428556,0,0,FALSE,"noCluster"
"NODE_12486_length_267_cov_1.36792",0,0.642834,0,0.219604,FALSE,"noCluster"
"NODE_12487_length_267_cov_2.26887",0.404256,0,0.474504,0,FALSE,"noCluster"
"NODE_12488_length_267_cov_1.66981",0.606383,0.642834,0.237252,0,FALSE,"noCluster"
"NODE_12489_length_267_cov_5.4717",0.238255,0.857112,0.242603,0.878418,FALSE,"noCluster"
"NODE_12490_length_267_cov_19.2972",2.739292,1.138678,2.968297,1.122489,FALSE,"noCluster"
"NODE_12491_length_267_cov_3.09434",0.404256,0.428556,0.711757,0,FALSE,"noCluster"
"NODE_12492_length_267_cov_39.783",3.101525,3.52835,6.853927,4.688215,FALSE,"noCluster"
"NODE_12493_length_267_cov_51.9434",5.620273,5.809814,6.531418,5.445302,FALSE,"noCluster"
"NODE_12494_length_267_cov_118.741",11.234695,6.883322,7.855326,11.842163,FALSE,"noCluster"
"NODE_12495_length_267_cov_13.3443",0.606383,0.857112,1.186261,2.854858,FALSE,"noCluster"
"NODE_12496_length_267_cov_10760.7",2170.226912,2193.072105,2362.416372,2298.332577,FALSE,"noCluster"
"NODE_12497_length_266_cov_5.07109",0.814325,1.510918,0.239052,0,FALSE,"noCluster"
"NODE_12498_length_266_cov_0.872038",0,0.215845,0.239052,0,FALSE,"noCluster"
"NODE_12499_length_266_cov_1.03791",0.203581,0,0.239052,0.22117,FALSE,"noCluster"
"NODE_12500_length_266_cov_1.08531",0,0.647536,0,0,FALSE,"noCluster"
"NODE_12501_length_266_cov_3.05213",0,0.431691,0.478104,0.66351,FALSE,"noCluster"
"NODE_12502_length_266_cov_1.09005",0,0.215845,0.239052,0.22117,FALSE,"noCluster"
"NODE_12503_length_266_cov_3.91943",0.203581,0.431691,0.478104,0.88468,FALSE,"noCluster"
"NODE_12504_length_266_cov_0.981043",0.203581,0,0.478104,0,FALSE,"noCluster"
"NODE_12505_length_266_cov_2.46445",0.203581,0.431691,0.478104,0.22117,FALSE,"noCluster"
"NODE_12506_length_266_cov_11.1943",0.407162,0.215845,0.717156,0.22117,FALSE,"noCluster"
"NODE_12507_length_266_cov_1.6019",0.203581,0,0,0.66351,FALSE,"noCluster"
"NODE_12508_length_266_cov_5.5545",0.407162,0.863382,0,0.66351,FALSE,"noCluster"
"NODE_12509_length_266_cov_1.2654",0.203581,0,0.239052,0.22117,FALSE,"noCluster"
"NODE_12510_length_266_cov_0.805687",0.203581,0,0,0.22117,FALSE,"noCluster"
"NODE_12511_length_266_cov_0.848341",0,0.431691,0.239052,0,FALSE,"noCluster"
"NODE_12512_length_266_cov_4.06635",0.814325,0,0.239052,0.44234,FALSE,"noCluster"
"NODE_12513_length_266_cov_2.40758",0,0.215845,0.717156,0.44234,FALSE,"noCluster"
"NODE_12514_length_266_cov_0.758294",0,0.215845,0,0,FALSE,"noCluster"
"NODE_12515_length_266_cov_2.109",0.203581,0.215845,0,0,FALSE,"noCluster"
"NODE_12516_length_266_cov_0.966825",0.203581,0.215845,0,0,FALSE,"noCluster"
"NODE_12517_length_266_cov_1.27962",0,0.431691,0,0,FALSE,"noCluster"
"NODE_12518_length_266_cov_111.114",13.78319,11.036606,18.563367,13.02187,FALSE,"noCluster"
"NODE_12519_length_266_cov_0.630332",0.203581,0,0,0,FALSE,"noCluster"
"NODE_12520_length_266_cov_0.995261",0,0.431691,0,0.44234,FALSE,"noCluster"
"NODE_12521_length_266_cov_1.9763",0,0.863382,0.239052,0,FALSE,"noCluster"
"NODE_12522_length_266_cov_0.943128",0,0,0.717156,0,FALSE,"noCluster"
"NODE_12523_length_266_cov_1.58768",0.203581,0.431691,0,0.44234,FALSE,"noCluster"
"NODE_12524_length_266_cov_15.2891",2.035812,1.942609,1.434312,1.99053,FALSE,"noCluster"
"NODE_12525_length_266_cov_4.17536",0.630989,0.431691,0.239057,0,FALSE,"noCluster"
"NODE_12526_length_266_cov_1.59716",0,0.215845,0.478104,0.22117,FALSE,"noCluster"
"NODE_12527_length_266_cov_2.17536",0.610744,0.431089,0.717156,0,FALSE,"noCluster"
"NODE_12528_length_266_cov_5.48341",1.017906,0.886314,0.48977,0.44234,FALSE,"noCluster"
"NODE_12529_length_266_cov_5.35545",0.203581,0.431691,0.239052,0,FALSE,"noCluster"
"NODE_12530_length_266_cov_3.45498",0.203581,0.896105,0.245042,0.22117,FALSE,"noCluster"
"NODE_12531_length_266_cov_1.12322",0,0,0.478104,0,FALSE,"noCluster"
"NODE_12532_length_266_cov_8.05213",1.017906,1.079227,0.956208,0.66351,FALSE,"noCluster"
"NODE_12533_length_266_cov_1.76777",0,0.215845,0.478104,0.22117,FALSE,"noCluster"
"NODE_12534_length_266_cov_3.08057",0.407162,0.765499,0.239052,0.22117,FALSE,"noCluster"
"NODE_12535_length_266_cov_3.29384",0.203581,0,0.239052,1.32702,FALSE,"noCluster"
"NODE_12536_length_266_cov_48.4645",3.711882,5.775598,8.957094,3.743209,FALSE,"noCluster"
"NODE_12537_length_266_cov_2.82464",0.610744,0.215845,0.956208,0,FALSE,"noCluster"
"NODE_12538_length_266_cov_2.42654",0.203581,0.215845,0.478104,0.44234,FALSE,"noCluster"
"NODE_12539_length_266_cov_2.33175",0.610744,0,0.239052,0.22117,FALSE,"noCluster"
"NODE_12540_length_266_cov_62.6588",6.52987,7.370655,7.945057,8.224531,FALSE,"noCluster"
"NODE_12541_length_266_cov_307.829",33.761706,27.925595,48.581243,29.867444,FALSE,"noCluster"
"NODE_12542_length_266_cov_3.28436",224.641031,175.66504,185.627481,297.543226,FALSE,"noCluster"
"NODE_12543_length_266_cov_85.5166",7.323937,8.729232,5.387821,4.733715,FALSE,"noCluster"
"NODE_12544_length_266_cov_2.68246",0.203581,0.215845,0.239564,0.22117,FALSE,"noCluster"
"NODE_12545_length_266_cov_2.68246",0.203581,0,0.735971,0,FALSE,"noCluster"
"NODE_12546_length_265_cov_8.35238",0.615164,0.652303,0.9635,0.222756,FALSE,"noCluster"
"NODE_12547_length_265_cov_1.01905",0,0,0.48175,0.222756,FALSE,"noCluster"
"NODE_12548_length_265_cov_2.55238",0.205055,0.652303,0.48175,0,FALSE,"noCluster"
"NODE_12549_length_265_cov_2.07619",0.41011,0.434868,0,0.445512,FALSE,"noCluster"
"NODE_12550_length_265_cov_1.52857",0,0,0.240875,0.668268,FALSE,"noCluster"
"NODE_12551_length_265_cov_1.52857",0.205055,0,0.240875,0.445512,FALSE,"noCluster"
"NODE_12552_length_265_cov_1.24762",0.205055,0.217434,0.240875,0.222756,FALSE,"noCluster"
"NODE_12553_length_265_cov_9.18571",1.230329,1.087171,1.204375,1.113779,FALSE,"noCluster"
"NODE_12554_length_265_cov_1.7619",0,0.217434,0.48175,0,FALSE,"noCluster"
"NODE_12555_length_265_cov_54.9524",5.828477,5.179077,7.593898,6.825931,FALSE,"noCluster"
"NODE_12556_length_265_cov_1.81905",0.205055,0.217434,0.240875,0.445512,FALSE,"noCluster"
"NODE_12557_length_265_cov_4.76667",0.205247,0.434868,1.44525,0.668268,FALSE,"noCluster"
"NODE_12558_length_265_cov_7.84286",0.826327,1.087171,0.48175,1.579774,FALSE,"noCluster"
"NODE_12559_length_265_cov_1.07143",0.41011,0.217434,0,0,FALSE,"noCluster"
"NODE_12560_length_265_cov_5.72381",0.615164,0.652303,0.9635,0.668268,FALSE,"noCluster"
"NODE_12561_length_265_cov_6.52381",0.820219,1.522039,0.722625,0.445512,FALSE,"noCluster"
"NODE_12562_length_265_cov_2.78095",0.615164,0.217434,0.240875,0.445512,FALSE,"noCluster"
"NODE_12563_length_265_cov_1.1381",0,0.652303,0,0,FALSE,"noCluster"
"NODE_12564_length_265_cov_7.4619",0.615164,0.869737,0.722625,0.445512,FALSE,"noCluster"
"NODE_12565_length_265_cov_4.6",0.41011,0.869737,0.722625,0.445512,FALSE,"noCluster"
"NODE_12566_length_265_cov_1.84286",0.41011,0,0.722625,0,FALSE,"noCluster"
"NODE_12567_length_265_cov_5.50952",0.41011,0.434868,0.722625,0.891024,FALSE,"noCluster"
"NODE_12568_length_265_cov_2.12381",0,0.217434,0.9635,0.446999,FALSE,"noCluster"
"NODE_12569_length_265_cov_1.32857",0,0.217434,0.240875,0.222756,FALSE,"noCluster"
"NODE_12570_length_265_cov_1.94762",0.205055,0.434868,0,0.222756,FALSE,"noCluster"
"NODE_12571_length_265_cov_1.4619",0.205055,0.434868,0.240875,0,FALSE,"noCluster"
"NODE_12572_length_265_cov_4.72857",0.615164,1.087171,0.722625,0,FALSE,"noCluster"
"NODE_12573_length_265_cov_12.0429",1.23033,0.445664,2.649625,1.336535,FALSE,"noCluster"
"NODE_12574_length_265_cov_2.88571",0.205055,0.434868,0.48175,0.222756,FALSE,"noCluster"
"NODE_12575_length_265_cov_3.64286",0,0.869737,0.48175,0.668268,FALSE,"noCluster"
"NODE_12576_length_265_cov_3.80952",0.205055,0.869737,0,0.445512,FALSE,"noCluster"
"NODE_12577_length_265_cov_1.98571",0.41011,0,0.722625,0,FALSE,"noCluster"
"NODE_12578_length_265_cov_2.02857",0,0.652303,0.48175,0,FALSE,"noCluster"
"NODE_12579_length_265_cov_2.29048",0.205055,0.434868,0.48175,0,FALSE,"noCluster"
"NODE_12580_length_265_cov_2.87619",0.615164,0.434868,0.240875,0.222756,FALSE,"noCluster"
"NODE_12581_length_265_cov_0.814286",0.205055,0,0.240875,0,FALSE,"noCluster"
"NODE_12582_length_265_cov_1.51905",0.205055,0,0.48175,0,FALSE,"noCluster"
"NODE_12583_length_265_cov_1.4",0,0.434868,0,0.222756,FALSE,"noCluster"
"NODE_12584_length_265_cov_4.62381",0.615164,0.217434,0,0.767487,FALSE,"noCluster"
"NODE_12585_length_265_cov_1.50476",0.41011,0,0.240875,0.222756,FALSE,"noCluster"
"NODE_12586_length_265_cov_2.70952",0.205055,0.217434,0.240875,0,FALSE,"noCluster"
"NODE_12587_length_265_cov_2.03333",0.615164,0.217434,0.240875,0,FALSE,"noCluster"
"NODE_12588_length_265_cov_1.89524",0.41011,0.652303,0.240875,0,FALSE,"noCluster"
"NODE_12589_length_265_cov_3.91429",0,0.652303,0.9635,0.668268,FALSE,"noCluster"
"NODE_12590_length_265_cov_7.95714",1.230329,0.652303,1.686125,0,FALSE,"noCluster"
"NODE_12591_length_265_cov_1.75714",0,0.217434,0.240875,0.445512,FALSE,"noCluster"
"NODE_12592_length_265_cov_5.91429",0.205058,0.434868,0.973553,0.668268,FALSE,"noCluster"
"NODE_12593_length_265_cov_9.96667",1.435384,1.738676,2.167875,0.445512,FALSE,"noCluster"
"NODE_12594_length_265_cov_11.619",1.226316,1.304605,1.927,1.053079,FALSE,"noCluster"
"NODE_12595_length_265_cov_6.00952",1.028745,0.652303,0.48175,0.445512,FALSE,"noCluster"
"NODE_12596_length_265_cov_2.7",0.615164,0.434868,0.240875,0.222756,FALSE,"noCluster"
"NODE_12597_length_265_cov_4.73333",0.820219,0.869737,0.48175,0.445512,FALSE,"noCluster"
"NODE_12598_length_265_cov_25.481",2.856146,3.925885,2.680788,3.863638,FALSE,"noCluster"
"NODE_12599_length_265_cov_95.3429",11.187526,10.692316,12.599199,11.237597,FALSE,"noCluster"
"NODE_12600_length_265_cov_18.4571",1.912514,2.742349,4.251969,1.420589,FALSE,"noCluster"
"NODE_12601_length_265_cov_6.02381",0.427558,0.652303,0.239658,0.22279,FALSE,"noCluster"
"NODE_12602_length_265_cov_893.252",97.142828,101.903068,116.414056,95.320181,FALSE,"noCluster"
"NODE_12603_length_265_cov_4.35238",0,0.652303,0.9635,0,FALSE,"noCluster"
"NODE_12606_length_265_cov_113.2",12.81003,13.28386,14.965416,13.420791,FALSE,"noCluster"
"NODE_12607_length_264_cov_6.76077",0.619654,0.657136,0.970899,0.673092,FALSE,"noCluster"
"NODE_12608_length_264_cov_2.83732",0.619654,0.219045,0.242725,0.448728,FALSE,"noCluster"
"NODE_12609_length_264_cov_1.76077",0,0.657136,0,0.224364,FALSE,"noCluster"
"NODE_12610_length_264_cov_2.86124",0.206551,0.219045,0.242725,0.673092,FALSE,"noCluster"
"NODE_12611_length_264_cov_1.10048",0,0.219045,0.485449,0,FALSE,"noCluster"
"NODE_12612_length_264_cov_1.49761",0,0.219045,0.485449,0.224364,FALSE,"noCluster"
"NODE_12613_length_264_cov_1.74641",0.206551,0,0.485449,0.41535,FALSE,"noCluster"
"NODE_12614_length_264_cov_1.32057",0.206551,0,0,0.448728,FALSE,"noCluster"
"NODE_12615_length_264_cov_2.39234",0,0.656367,0.728174,0.224364,FALSE,"noCluster"
"NODE_12616_length_264_cov_1.31579",0.206551,0,0.485449,0,FALSE,"noCluster"
"NODE_12617_length_264_cov_2.44976",0.206551,0.43809,0.485449,0,FALSE,"noCluster"
"NODE_12618_length_264_cov_2.19617",0,1.095226,0,0.224364,FALSE,"noCluster"
"NODE_12619_length_264_cov_4.32536",0.206551,0.219045,0,1.346185,FALSE,"noCluster"
"NODE_12620_length_264_cov_0.875598",0,0,0.485449,0,FALSE,"noCluster"
"NODE_12621_length_264_cov_4.83732",0.826205,0.876181,0,0.224364,FALSE,"noCluster"
"NODE_12622_length_264_cov_10.6986",1.239308,0.89694,0.498133,1.153651,FALSE,"noCluster"
"NODE_12623_length_264_cov_2.98086",0.619654,0,0.728174,0.224364,FALSE,"noCluster"
"NODE_12624_length_264_cov_1.61244",0.413103,0.219045,0.242725,0,FALSE,"noCluster"
"NODE_12625_length_264_cov_3.35407",0.206551,1.443822,0.242725,0,FALSE,"noCluster"
"NODE_12626_length_264_cov_6.1244",1.032756,1.314271,0.242725,0.443845,FALSE,"noCluster"
"NODE_12627_length_264_cov_5.23445",1.032756,0.219045,0.485449,1.121821,FALSE,"noCluster"
"NODE_12628_length_264_cov_3.86124",0.206551,0.657136,0.485449,0.897456,FALSE,"noCluster"
"NODE_12629_length_264_cov_1.74163",0,0,0.970899,0,FALSE,"noCluster"
"NODE_12630_length_264_cov_6.2201",0.619654,0.219045,0.971049,1.121821,FALSE,"noCluster"
"NODE_12631_length_264_cov_12.7416",2.414177,1.382042,1.456348,0.897456,FALSE,"noCluster"
"NODE_12632_length_264_cov_2.55024",0,0.219045,0.728174,0.448728,FALSE,"noCluster"
"NODE_12633_length_264_cov_7.15789",0.413103,0.43809,1.699073,0.673092,FALSE,"noCluster"
"NODE_12634_length_264_cov_1.71292",0.206551,0.219045,0.242725,0,FALSE,"noCluster"
"NODE_12635_length_264_cov_57.8947",5.566383,6.191026,9.378626,5.647019,FALSE,"noCluster"
"NODE_12636_length_264_cov_2.08612",0.413103,0.282844,0,0.224364,FALSE,"noCluster"
"NODE_12637_length_264_cov_1.55502",0.413103,0,0.485449,0,FALSE,"noCluster"
"NODE_12638_length_264_cov_7.1866",0.224628,0.43809,1.086124,1.121821,FALSE,"noCluster"
"NODE_12639_length_264_cov_10.2727",1.858961,1.752362,0.485449,0.673092,FALSE,"noCluster"
"NODE_12640_length_264_cov_0.913876",0,0.219045,0,0.224364,FALSE,"noCluster"
"NODE_12641_length_264_cov_2.42105",0.206551,0.219045,0.242725,0.448728,FALSE,"noCluster"
"NODE_12642_length_264_cov_22.2488",2.60387,2.03202,3.545189,1.794913,FALSE,"noCluster"
"NODE_12643_length_264_cov_13.8278",1.681085,1.314271,1.729416,2.282433,FALSE,"noCluster"
"NODE_12644_length_264_cov_4.23445",0.206551,0.657136,0.485449,0.673092,FALSE,"noCluster"
"NODE_12645_length_264_cov_0.966507",0.206551,0,0.242725,0,FALSE,"noCluster"
"NODE_12646_length_264_cov_2.92823",0.619654,0.219045,1.213623,0.897456,FALSE,"noCluster"
"NODE_12647_length_264_cov_3.26794",0.619654,0.219045,0.728174,0.224373,FALSE,"noCluster"
"NODE_12648_length_264_cov_10.0383",1.425279,1.095226,1.456348,0.448728,FALSE,"noCluster"
"NODE_12649_length_264_cov_3.58852",0.619654,0.657136,0.242725,0.448728,FALSE,"noCluster"
"NODE_12650_length_264_cov_109.703",11.37697,11.949671,12.350418,12.064482,FALSE,"noCluster"
"NODE_12651_length_264_cov_3.28708",0.238117,0.657136,0.485449,0.395638,FALSE,"noCluster"
"NODE_12652_length_264_cov_6.11962",0.826205,0.43809,1.456348,0.448728,FALSE,"noCluster"
"NODE_12653_length_264_cov_61.8947",7.49999,5.946898,7.395025,8.644771,FALSE,"noCluster"
"NODE_12654_length_264_cov_7.10526",0.826205,0.876181,0.78136,0.897456,FALSE,"noCluster"
"NODE_12655_length_264_cov_0.861244",0.206551,0,0,0.224364,FALSE,"noCluster"
"NODE_12656_length_264_cov_5.04785",0.852149,0.219045,0,1.121821,FALSE,"noCluster"
"NODE_12657_length_264_cov_3.21053",0.413103,0,0,0.897456,FALSE,"noCluster"
"NODE_12658_length_264_cov_8.21531",1.058129,1.314271,0.242725,1.118312,FALSE,"noCluster"
"NODE_12659_length_264_cov_108.622",11.305186,16.014447,13.462591,12.874679,FALSE,"noCluster"
"NODE_12660_length_264_cov_652.823",73.202117,74.583259,91.003326,71.820049,FALSE,"noCluster"
"NODE_12661_length_264_cov_4365.09",13.20678,18.605654,20.226584,23.443948,FALSE,"noCluster"
"NODE_12663_length_264_cov_3.60287",0.206551,0.6687,0,0.227258,FALSE,"noCluster"
"NODE_12664_length_263_cov_1.25962",0.208071,0.220681,0,0.225996,FALSE,"noCluster"
"NODE_12665_length_263_cov_1.3125",0,0.441362,0.244604,0,FALSE,"noCluster"
"NODE_12666_length_263_cov_5.69712",0.208071,0.441362,0.489209,0.677989,FALSE,"noCluster"
"NODE_12667_length_263_cov_1.97115",0.832284,0,0.244604,0,FALSE,"noCluster"
"NODE_12668_length_263_cov_0.884615",0.208071,0,0.244604,0,FALSE,"noCluster"
"NODE_12669_length_263_cov_1.32212",0.208071,0.441362,0,0,FALSE,"noCluster"
"NODE_12670_length_263_cov_1.44712",0.416142,0.441362,0,0,FALSE,"noCluster"
"NODE_12671_length_263_cov_1.66827",0.208071,0.441362,0.244604,0,FALSE,"noCluster"
"NODE_12672_length_263_cov_1.98077",0.208071,0.441362,0.244604,0.451992,FALSE,"noCluster"
"NODE_12673_length_263_cov_3.53846",0.624213,0.441362,0.489209,0.225996,FALSE,"noCluster"
"NODE_12674_length_263_cov_4.45673",0.416142,0.441362,0.733813,0.677989,FALSE,"noCluster"
"NODE_12675_length_263_cov_3.72596",0.832284,0.224716,0.244604,0.235047,FALSE,"noCluster"
"NODE_12676_length_263_cov_3.44712",0.832284,0.441362,0.489209,0,FALSE,"noCluster"
"NODE_12677_length_263_cov_8.0625",0.832284,2.64817,0,0.903985,FALSE,"noCluster"
"NODE_12678_length_263_cov_3.96635",0.416142,0.882723,0.244604,0.451992,FALSE,"noCluster"
"NODE_12679_length_263_cov_2.23558",0,0.220681,0.244604,0.225996,FALSE,"noCluster"
"NODE_12680_length_263_cov_5.11058",1.040355,0.662043,0.733813,0.451992,FALSE,"noCluster"
"NODE_12681_length_263_cov_1.26923",0.416142,0,0,0.225996,FALSE,"noCluster"
"NODE_12682_length_263_cov_3.23558",0.208071,0.702768,0,0.474566,FALSE,"noCluster"
"NODE_12683_length_263_cov_5.58654",1.040355,0.882723,0.489209,0.451992,FALSE,"noCluster"
"NODE_12684_length_263_cov_2.21635",0.624213,0,0.244604,0,FALSE,"noCluster"
