Geneid,02h_Late.Rings_1,02h_Late.Rings_2,05h_Rings.Troph.conversion_1,05h_Rings.Troph.conversion_2,05h_Rings.Troph.conversion_3,08h_Early.Trophs_1,08h_Early.Trophs_2,11h_Mid.Trophs_1,11h_Mid.Trophs_2,11h_Mid.Trophs_3,14h_Late.Trophs_1,14h_Late.Trophs_2,17h_Early.Rings_1,17h_Early.Rings_2,17h_Early.Rings_3,20h_Early.Mid.Rings_1,20h_Early.Mid.Rings_2,20h_Early.Mid.Rings_3,23h_Late.Mid.Rings_1,23h_Late.Mid.Rings_2
PCHAS_0104400,182.44564274308664,187.16843107724026,195.35672960961082,189.40682980751737,193.28982651477693,164.22207412871018,146.5833772622965,111.71712950036331,103.87223447638438,129.10352216995307,72.43173991602667,51.61503166903739,18.604291371548946,75.52489544846395,51.47789926273738,85.67943920978985,89.4865684403409,80.04677610316031,142.78823950908065,156.4902228351461
PCHAS_0104500,131.85975586285224,105.20693588717124,121.18764288947598,117.8264023539444,126.89970670487823,142.2097350685408,127.58852913862646,187.3951346379395,170.62165805985404,94.3558184597227,181.92414188847874,183.69134273131348,112.7965355311239,138.80954922079755,109.05335843814599,117.49755289561502,94.68575553319872,93.20505453199061,101.93506547228989,127.7823612667676
PCHAS_0104600,164.87787715588692,165.28471433346695,152.813496614933,152.05916978402664,169.16322140794975,180.65160914560272,205.97500602912334,202.53266891041946,227.59673479061547,184.03277930578113,243.9597066885873,187.87794330634568,28.520729696950028,57.89054486026127,88.3540388289397,58.31153135999213,69.49823494593493,62.44394135346247,87.96797950711525,132.130895695713
PCHAS_0104700,45.08193060029724,43.05892654932704,27.259914530179177,33.710341834981,39.983610326395784,70.90210942112199,73.29627251310652,77.11538266024795,84.60053964163147,75.58438969884331,93.87962302176933,76.80109740129865,19.642242655696098,76.27161051645722,43.850211236387345,28.783394490177937,28.59950090664077,44.6517094761246,15.926931515018369,31.386457122303316
PCHAS_0104800,5.912566878359453,1.5374310351971123,5.2350866602260915,7.176891036177582,5.5360609661138245,5.47781465191558,4.672948525457394,3.432665620973398,10.072601399269645,0.8342231699629149,5.258447238877587,4.661128979065587,1.9134160429599387,15.535184190348595,1.9649335161621668,1.89674639790078,4.688587521280103,0,1.646971885973662,2.4761111208092736
PCHAS_0104900,31.244542565181124,27.035971054022745,23.557399518828895,26.4069017327276,28.428008296941382,23.53474246107575,17.075230844167127,31.401461672693134,34.766920206125405,11.558140918069663,23.117659277831144,19.45674187663915,5.6079546082029905,8.27844553819588,10.994349758222716,13.897745529306729,12.769965937666772,9.662614871034892,18.723080057296986,28.36880093554504
PCHAS_0105000,0.9789369711774785,0.6181945749310545,0.22013138850717828,0.09700160681916664,0.3809243909182293,0.3239126927405171,0.18947627040776774,0.21651144435680517,0.08663424175746344,0.15785300701094676,0.3731293400041881,1.3229791233994541,0.7241191252399289,1.469795869506035,1.7351029691619615,1.884252858752931,3.105136406308858,3.431096178756701,0.5713447380882685,0.37482688104226614
PCHAS_0105100,25.647859553090264,38.60262886049184,14.426924865971902,3.9765645792921926,6.780601803457241,6.289932521821668,2.452909857216838,3.503625117014192,5.327334284814564,3.5761659921666036,14.491302274581257,41.390102678446745,46.87127671126672,180.76210441638173,62.17212120259879,127.7730713004479,123.46613806037601,171.54563733618104,23.198045866776308,5.458961261691143
PCHAS_0105200,22.869402764010392,20.53907867508858,15.516727501135053,17.121177919057782,24.954418787978554,20.347335102027344,19.837326818174763,22.782108687706916,22.81931841023009,9.144351972536581,14.973036623004553,8.648562712737775,4.260332305950909,18.6253807203529,5.777295039209232,4.832334115627434,4.773577876227726,8.567319866963746,3.996175687195353,12.001824678142642
PCHAS_0105300,7.542444022451621,3.9925328439980374,3.816118534328593,2.4289560369597547,2.7514867337086635,3.743489251741616,1.8248291325315575,2.815023363912441,2.753410071080629,2.280402436922847,2.1561453211314676,11.679703237623977,6.276534286249211,59.45298863157629,6.445525859244755,9.592023738865016,13.386178751643996,21.877792601450675,5.70266390045321,2.7074433016461263
PCHAS_0105400,45.80869158574711,30.127833756471116,46.61692296328877,48.41160652974959,36.44204921125953,23.707238439310945,13.023068685757472,19.104305143051803,23.979086069532404,9.676617593296191,19.40770627207545,66.90111337768961,124.92967905853118,35.49418056393328,48.80787026871928,63.920775577309215,41.47583280782376,43.07722761806771,41.97121902965139,41.34196654432392
PCHAS_0105500,202.37814630906186,236.75161477153912,195.0010754741863,214.89435305530986,239.72759673658805,202.4012087206409,191.48989276486876,170.6136146926243,173.90864982164027,130.5913267134197,123.7821016553869,66.69341713557836,39.88166243047681,86.04542977753964,75.03725815041427,93.58273763738691,110.55762424102551,87.49098794030321,142.5937319579337,202.83096225404088
PCHAS_0105600,182.68517750379962,227.93440050820655,172.16842780793928,188.27149647095183,188.7226407405881,191.1300828964211,220.7945926142783,172.95295027628856,175.06181231930637,243.40407504397956,162.01275942981843,157.92940787514001,228.7552659893372,409.0931836791797,237.32903660099134,295.1906419052983,254.6146136000643,293.74127078868577,189.0943321349227,210.21853267521294
PCHAS_0105700,99.02367007876413,158.37999552186577,45.95242735087347,13.823375649110039,26.08189304617116,27.695830880085172,10.969412881473698,10.847223362275939,14.467918373496397,21.08916173666249,46.526741169588895,115.86945158093174,142.6949148197804,844.3683311138269,210.28456498832026,437.541459067752,376.6540318428537,625.9455241201052,95.06760918342901,21.28267030557987
PCHAS_0105800,99.25422688531216,96.08353558678112,96.84597592227097,106.00442876081647,101.62664856325357,78.60579880880549,77.76967657904076,69.56552617127808,85.78519957249783,73.09127675628991,71.46964849399215,54.960987554742374,79.41117457556318,105.57243449785283,74.55478925481253,98.16900884434705,89.01194182744979,99.55067762465016,94.33531134283548,100.4806653534425
PCHAS_0105900,72.75919422908966,70.2572769680113,68.18410198168264,72.81535815735373,67.31225257170243,47.78918373771092,32.50000973979285,44.19467543849397,46.389459708083955,20.38179360564311,38.967515496742095,34.43644209633135,59.55303473787821,53.026291005601465,51.243172375820556,76.49743204086249,64.66939655085831,68.40735815178937,61.492568278538315,67.1244304315621
PCHAS_0106000,139.25224652626468,137.30689054934155,129.87275790585727,131.93780437441964,145.2765157714442,143.2091110981333,135.8933282901219,173.48779494339433,148.69515242551637,105.00866852474789,119.35386211299551,78.31839283137961,50.1323280469821,70.7875732393678,66.18062306081785,80.215141914106,85.45601480747008,69.0902307133727,98.56024402367933,122.64230152977927
PCHAS_0106100,167.89510186382924,107.46430387958432,185.0802834316286,169.9554573794311,135.58362969376375,81.76332561085052,65.61816461356564,43.32224384319115,47.67079095414711,51.629572223972104,44.98759123952185,49.77598872882328,72.44528206893483,22.622664535254177,68.67306814089343,120.49584086756313,85.34525672376222,81.94720414224251,144.7007741784172,140.98543117175606
PCHAS_0106200,276.34241498622583,230.96324926829604,291.93306787613733,274.03040380609593,245.3575760995298,154.12285566624936,94.3071695692309,162.6116728640653,177.94765913926045,64.56441226865923,160.61322510319312,133.04822937695357,215.5038537283233,160.13701093751845,203.5418938763321,279.6534488584086,231.17438755547053,199.06305154524492,271.7251134882935,252.97857948162925
PCHAS_0106300,2.299331563806454,1.281192529330927,0.5816762955806768,0.6835134320169126,0.5032782696467113,0.22824227716314915,0,0.762814582438533,0.4578455181486201,0.2780743899876383,1.3146118097193968,1.5537096596885291,4.46463743357319,10.356789460232397,3.056563247363371,3.635430595976495,3.820330572894898,4.585278393988113,1.646971885973662,1.3205925977649462
PCHAS_0106400,48.85822951262397,57.40743463066093,39.61003503421645,36.84208597886994,31.890017856884842,31.27275825693211,22.523333741006695,21.185983129445194,26.185425181197907,20.938132583600456,24.340859289335707,29.886657295024275,28.73612062434887,191.76242984961547,44.19735874200874,91.50566508935131,77.59503815600021,112.68451916816527,36.14188305331091,32.60212975732211
PCHAS_0106500,4.807764199584449,3.8947035606596687,4.475177010417608,3.8478072063659923,3.966454391182394,1.284879327498013,2.004277888082167,2.1471146797854197,3.0929041653555243,2.8177324173094185,2.4668487640815284,2.478185359811989,0.35904956625614054,5.830306655760281,0.49162232074999584,1.60164689893997,0.78204996396121,1.4079606729110552,1.2362069262890196,2.044409086919961
PCHAS_0106600,75.14741940981148,64.08104703564874,62.91278697248923,69.49843829895623,79.51796660418039,73.37593206844332,70.87129773580132,79.84286386533287,81.9240172884102,69.22999663159118,75.67934042766332,50.62667350895185,31.233347994625248,46.45853190047467,41.29666265776365,55.65933495227927,41.41503474370132,43.00720251040299,45.01203605503832,68.4953262409354
PCHAS_0106700,52.114995236211975,45.325448637448346,57.703255966585395,50.62972987386814,45.46245491922994,34.637782253225026,26.313960214633852,24.618611581048995,31.73316815808461,28.77289478104939,20.727683918735767,12.503971086599368,11.941943785791551,30.618200857485384,22.375459138999812,34.111860114429724,38.331829418606,35.73761300534527,62.57580084573249,50.428242285753946
PCHAS_0106800,11.1212567473904,7.29715264369257,6.012467130020828,6.199986992153409,6.1575995501234475,5.199901492005311,4.928744105622619,6.8790802364233254,7.340198907781883,4.39944128351604,4.714348893065821,5.489843276856732,4.2381271231916395,39.325379472497914,8.428139398651965,13.30381468807977,14.50603491230052,16.88299615973096,7.180123095237202,6.267966201674745
PCHAS_0106900,33.31633360201645,18.93809006436405,6.555298878015599,6.653727911671746,9.873794905353202,24.303583821757204,17.145956153597698,48.838209451005405,40.62673761278017,10.619542343698528,47.841901253427984,62.21502654119131,30.303613226347053,108.18672819572619,35.950522944834944,50.42109263424396,51.45397665138577,67.79653158704285,10.688405225244557,8.788668912779531
PCHAS_0107000,28.82242220557802,24.2473243119109,32.60870978982128,32.53573556250378,24.533673906915904,17.082132532947266,11.294069524063735,7.054304364456524,10.896889519058085,8.13329740297782,4.523600710032625,6.014632856834178,3.2920479287223627,8.909470424954911,8.639526192054827,16.044891035599885,15.386584658461862,9.323374183717126,24.558114365080954,24.992993846629503
PCHAS_0107100,51.96582100192689,52.075295628640575,51.2614369292799,56.42363897211756,58.796339876775214,42.219254390373735,39.536246684486024,33.88306826898346,31.66598308961663,27.410495838730125,20.53089509248547,12.13249789458963,5.433217313257233,6.301820544480303,10.627625008254082,11.445001852801818,13.630408052878481,12.174612442527428,29.284668271180806,41.98518173625871
PCHAS_0107200,105.8743642351566,120.93652155865513,107.65997265061785,128.51419548781988,120.86730923835415,78.82184011631382,90.70860651987866,53.20304791973436,52.70455978916544,92.64167477176736,42.728639849622446,24.548612623078753,12.956560062328728,84.15631207114555,33.11567952571972,48.59193307650669,55.030621535481885,50.242741384099354,109.29305435321221,112.22584551891906
PCHAS_0107300,69.24374883306112,70.01086533983741,68.17467201105407,71.20403786225924,78.28193603520347,59.32525302533356,57.83825876623986,56.90577022955641,59.40842130049686,46.21221753608037,44.12463887752462,25.915957626695835,10.31228801736872,38.15376842603748,22.43101133677582,33.38470214336243,33.763048692388374,27.982509125063583,49.961939889240156,60.00143258964151
PCHAS_0107400,55.32650369299249,33.22881605317532,51.443597914814326,59.091670669839495,45.51028277346173,38.78396128549663,22.554429001578722,27.28861223214073,36.39727892703496,21.553388567343738,23.514188596490342,22.77308403713281,14.260364848475016,0,9.112018737422881,32.04189197963205,22.260142291807835,19.88264799314228,33.27780930191647,43.30547047010333
PCHAS_0107500,33.37470559787168,30.991253625426157,39.2199674931742,35.78599429810474,34.559430913517915,22.445843764203737,15.556802929251331,12.44355351293536,13.870423219428698,12.830795304385363,10.007595507224748,5.491454642822436,8.174820753845559,31.375878394273364,11.600256471030137,23.426776306815828,19.909977032351687,17.29101227574707,34.71326584707384,33.92929610142548
PCHAS_0107550,15.671967932865247,8.504651328180088,10.45744517394057,14.296947257439097,13.049994519285619,12.07336719505901,12.00154582218129,18.395181850686768,17.72874023885773,11.825159070065125,21.361722754871426,13.160634776048786,3.969186889991295,5.371026481564723,5.887634488981898,7.541330864301351,5.043109942655767,2.1617485167598622,8.730993192747322,9.24559303402395
PCHAS_0107600,277.19992285317943,201.48249243973373,216.01935474289115,219.52279524543175,257.13286397239636,312.42741464465234,257.28044231350066,297.36936320258025,414.4314935959482,315.3519512024297,399.88771198828897,295.9599091941271,67.81003397106623,298.2174609997758,147.0088577076343,121.13473373883159,112.31187636644796,90.48230754355812,170.23840241933365,216.45376616450116
